Tipo,DIRECCION,A�O,Semana,�rdenes completas Soportes,Ticket Repetido,PorcentajeTR,A�oSemana
DISTRITO,GDL ESTADIO,2022,20,76,697,0.109038737,2022-20
DISTRITO,GDL ESTADIO,2022,21,63,614,0.102605863,2022-21
DISTRITO,GDL ESTADIO,2022,22,71,768,0.092447917,2022-22
DISTRITO,GDL ESTADIO,2022,23,121,818,0.14792176,2022-23
DISTRITO,GDL ESTADIO,2022,24,98,897,0.109253066,2022-24
DISTRITO,GDL ESTADIO,2022,25,105,770,0.136363636,2022-25
DISTRITO,GDL ESTADIO,2022,26,97,752,0.128989362,2022-26
DISTRITO,GDL ESTADIO,2022,27,131,964,0.135892116,2022-27
DISTRITO,GDL ESTADIO,2022,28,112,823,0.136087485,2022-28
DISTRITO,GDL ESTADIO,2022,29,111,806,0.137717122,2022-29
DISTRITO,GDL ESTADIO,2022,30,117,791,0.147914033,2022-30
DISTRITO,GDL ESTADIO,2022,31,121,865,0.139884393,2022-31
DISTRITO,GDL ESTADIO,2022,32,108,827,0.130592503,2022-32
DISTRITO,GDL ESTADIO,2022,33,120,878,0.13667426,2022-33
DISTRITO,GDL ESTADIO,2022,34,104,827,0.125755744,2022-34
DISTRITO,GDL ESTADIO,2022,35,99,698,0.141833811,2022-35
DISTRITO,GDL ESTADIO,2022,36,92,627,0.146730463,2022-36
DISTRITO,GDL ESTADIO,2022,37,59,497,0.118712274,2022-37
DISTRITO,GDL ESTADIO,2022,38,79,588,0.134353741,2022-38
DISTRITO,GDL ESTADIO,2022,39,75,544,0.137867647,2022-39
DISTRITO,GDL ESTADIO,2022,40,87,669,0.130044843,2022-40
DISTRITO,GDL ESTADIO,2022,41,67,511,0.13111546,2022-41
DISTRITO,GDL ESTADIO,2022,42,59,510,0.115686275,2022-42
DISTRITO,GDL ESTADIO,2022,43,56,515,0.108737864,2022-43
DISTRITO,GDL ESTADIO,2022,44,42,549,0.076502732,2022-44
DISTRITO,GDL ESTADIO,2022,45,53,523,0.101338432,2022-45
DISTRITO,GDL LA PRIMAVERA,2022,1,155,781,0.198463508,2022-01
DISTRITO,GDL LA PRIMAVERA,2022,2,157,786,0.199745547,2022-02
DISTRITO,GDL LA PRIMAVERA,2022,3,104,744,0.139784946,2022-03
DISTRITO,GDL LA PRIMAVERA,2022,4,127,739,0.171853857,2022-04
DISTRITO,GDL LA PRIMAVERA,2022,5,117,673,0.17384844,2022-05
DISTRITO,GDL LA PRIMAVERA,2022,6,117,824,0.141990291,2022-06
DISTRITO,GDL LA PRIMAVERA,2022,7,126,866,0.145496536,2022-07
DISTRITO,GDL LA PRIMAVERA,2022,8,104,744,0.139784946,2022-08
DISTRITO,GDL LA PRIMAVERA,2022,9,99,721,0.137309293,2022-09
DISTRITO,GDL LA PRIMAVERA,2022,10,89,764,0.116492147,2022-10
DISTRITO,GDL LA PRIMAVERA,2022,11,64,532,0.120300752,2022-11
DISTRITO,GDL LA PRIMAVERA,2022,12,70,565,0.123893805,2022-12
DISTRITO,GDL LA PRIMAVERA,2022,13,70,615,0.113821138,2022-13
DISTRITO,GDL LA PRIMAVERA,2022,14,83,714,0.116246499,2022-14
DISTRITO,GDL LA PRIMAVERA,2022,15,92,660,0.139393939,2022-15
DISTRITO,GDL LA PRIMAVERA,2022,16,106,782,0.135549872,2022-16
DISTRITO,GDL LA PRIMAVERA,2022,17,103,813,0.126691267,2022-17
DISTRITO,GDL LA PRIMAVERA,2022,18,88,623,0.141252006,2022-18
DISTRITO,GDL LA PRIMAVERA,2022,19,66,673,0.098068351,2022-19
DISTRITO,GDL LA PRIMAVERA,2022,20,92,826,0.111380145,2022-20
DISTRITO,GDL LA PRIMAVERA,2022,21,113,770,0.146753247,2022-21
DISTRITO,GDL LA PRIMAVERA,2022,22,137,865,0.158381503,2022-22
DISTRITO,GDL LA PRIMAVERA,2022,23,136,901,0.150943396,2022-23
DISTRITO,GDL LA PRIMAVERA,2022,24,126,855,0.147368421,2022-24
DISTRITO,GDL LA PRIMAVERA,2022,25,136,813,0.167281673,2022-25
DISTRITO,GDL LA PRIMAVERA,2022,26,124,791,0.15676359,2022-26
DISTRITO,GDL LA PRIMAVERA,2022,27,146,1033,0.141335915,2022-27
DISTRITO,GDL LA PRIMAVERA,2022,28,167,1003,0.166500499,2022-28
DISTRITO,GDL LA PRIMAVERA,2022,29,137,837,0.163679809,2022-29
DISTRITO,GDL LA PRIMAVERA,2022,30,125,823,0.151883354,2022-30
DISTRITO,GDL LA PRIMAVERA,2022,31,122,843,0.144721234,2022-31
DISTRITO,GDL LA PRIMAVERA,2022,32,179,922,0.194143167,2022-32
DISTRITO,GDL LA PRIMAVERA,2022,33,177,893,0.198208287,2022-33
DISTRITO,GDL LA PRIMAVERA,2022,34,122,824,0.148058252,2022-34
DISTRITO,GDL LA PRIMAVERA,2022,35,128,777,0.164736165,2022-35
DISTRITO,GDL LA PRIMAVERA,2022,36,126,829,0.15199035,2022-36
DISTRITO,GDL LA PRIMAVERA,2022,37,123,708,0.173728814,2022-37
DISTRITO,GDL LA PRIMAVERA,2022,38,138,764,0.180628272,2022-38
DISTRITO,GDL LA PRIMAVERA,2022,39,129,730,0.176712329,2022-39
DISTRITO,GDL LA PRIMAVERA,2022,40,118,740,0.159459459,2022-40
DISTRITO,GDL LA PRIMAVERA,2022,41,106,701,0.151212553,2022-41
DISTRITO,GDL LA PRIMAVERA,2022,42,104,667,0.155922039,2022-42
DISTRITO,GDL LA PRIMAVERA,2022,43,95,654,0.145259939,2022-43
DISTRITO,GDL LA PRIMAVERA,2022,44,79,543,0.145488029,2022-44
DISTRITO,GDL LA PRIMAVERA,2022,45,76,589,0.129032258,2022-45
DISTRITO,GDL LAZARO CARDENAS,2022,1,149,840,0.177380952,2022-01
DISTRITO,GDL LAZARO CARDENAS,2022,2,141,822,0.171532847,2022-02
DISTRITO,GDL LAZARO CARDENAS,2022,3,141,814,0.173218673,2022-03
DISTRITO,GDL LAZARO CARDENAS,2022,4,155,893,0.173572228,2022-04
DISTRITO,GDL LAZARO CARDENAS,2022,5,134,887,0.151071026,2022-05
DISTRITO,GDL LAZARO CARDENAS,2022,6,153,883,0.173272933,2022-06
DISTRITO,GDL LAZARO CARDENAS,2022,7,145,965,0.150259067,2022-07
DISTRITO,GDL LAZARO CARDENAS,2022,8,136,971,0.140061792,2022-08
DISTRITO,GDL LAZARO CARDENAS,2022,9,138,916,0.150655022,2022-09
DISTRITO,GDL LAZARO CARDENAS,2022,10,117,902,0.129711752,2022-10
DISTRITO,GDL LAZARO CARDENAS,2022,11,150,873,0.171821306,2022-11
DISTRITO,GDL LAZARO CARDENAS,2022,12,159,993,0.160120846,2022-12
DISTRITO,GDL LAZARO CARDENAS,2022,13,164,1037,0.158148505,2022-13
DISTRITO,GDL LAZARO CARDENAS,2022,14,170,963,0.176531672,2022-14
DISTRITO,GDL LAZARO CARDENAS,2022,15,153,895,0.170949721,2022-15
DISTRITO,GDL LAZARO CARDENAS,2022,16,153,982,0.155804481,2022-16
DISTRITO,GDL LAZARO CARDENAS,2022,17,150,982,0.152749491,2022-17
DISTRITO,GDL LAZARO CARDENAS,2022,18,176,1000,0.176,2022-18
DISTRITO,GDL LAZARO CARDENAS,2022,19,137,841,0.162901308,2022-19
DISTRITO,GDL LAZARO CARDENAS,2022,20,168,1084,0.15498155,2022-20
DISTRITO,GDL LAZARO CARDENAS,2022,21,192,1011,0.189910979,2022-21
DISTRITO,GDL LAZARO CARDENAS,2022,22,220,1172,0.187713311,2022-22
DISTRITO,GDL LAZARO CARDENAS,2022,23,180,1050,0.171428571,2022-23
DISTRITO,GDL LAZARO CARDENAS,2022,24,194,1071,0.181139122,2022-24
DISTRITO,GDL LAZARO CARDENAS,2022,25,162,926,0.174946004,2022-25
DISTRITO,GDL LAZARO CARDENAS,2022,26,164,952,0.172268908,2022-26
DISTRITO,GDL LAZARO CARDENAS,2022,27,176,1017,0.173058014,2022-27
DISTRITO,GDL LAZARO CARDENAS,2022,28,195,1118,0.174418605,2022-28
DISTRITO,GDL LAZARO CARDENAS,2022,29,174,1053,0.165242165,2022-29
DISTRITO,GDL LAZARO CARDENAS,2022,30,211,1111,0.189918992,2022-30
DISTRITO,GDL LAZARO CARDENAS,2022,31,199,1074,0.185288641,2022-31
DISTRITO,GDL LAZARO CARDENAS,2022,32,193,1047,0.184336199,2022-32
DISTRITO,GDL LAZARO CARDENAS,2022,33,204,1011,0.201780415,2022-33
DISTRITO,GDL LAZARO CARDENAS,2022,34,175,1099,0.159235669,2022-34
DISTRITO,GDL LAZARO CARDENAS,2022,35,172,867,0.198385236,2022-35
DISTRITO,GDL LAZARO CARDENAS,2022,36,141,941,0.149840595,2022-36
DISTRITO,GDL LAZARO CARDENAS,2022,37,129,783,0.164750958,2022-37
DISTRITO,GDL LAZARO CARDENAS,2022,38,159,881,0.180476731,2022-38
DISTRITO,GDL LAZARO CARDENAS,2022,39,137,787,0.17407878,2022-39
DISTRITO,GDL LAZARO CARDENAS,2022,40,150,913,0.164293538,2022-40
DISTRITO,GDL LAZARO CARDENAS,2022,41,162,776,0.208762887,2022-41
DISTRITO,GDL LAZARO CARDENAS,2022,42,141,784,0.179846939,2022-42
DISTRITO,GDL LAZARO CARDENAS,2022,43,134,782,0.171355499,2022-43
DISTRITO,GDL LAZARO CARDENAS,2022,44,100,705,0.141843972,2022-44
DISTRITO,GDL LAZARO CARDENAS,2022,45,127,734,0.173024523,2022-45
DISTRITO,GDL LOPEZ MATEOS,2022,1,213,933,0.22829582,2022-01
DISTRITO,GDL LOPEZ MATEOS,2022,2,192,851,0.225616921,2022-02
DISTRITO,GDL LOPEZ MATEOS,2022,3,205,954,0.214884696,2022-03
DISTRITO,GDL LOPEZ MATEOS,2022,4,193,924,0.208874459,2022-04
DISTRITO,GDL LOPEZ MATEOS,2022,5,189,843,0.224199288,2022-05
DISTRITO,GDL LOPEZ MATEOS,2022,6,185,827,0.223700121,2022-06
DISTRITO,GDL LOPEZ MATEOS,2022,7,156,923,0.169014085,2022-07
DISTRITO,GDL LOPEZ MATEOS,2022,8,160,944,0.169491525,2022-08
DISTRITO,GDL LOPEZ MATEOS,2022,9,143,948,0.150843882,2022-09
DISTRITO,GDL LOPEZ MATEOS,2022,10,176,1133,0.155339806,2022-10
DISTRITO,GDL LOPEZ MATEOS,2022,11,223,1008,0.221230159,2022-11
DISTRITO,GDL LOPEZ MATEOS,2022,12,171,954,0.179245283,2022-12
DISTRITO,GDL LOPEZ MATEOS,2022,13,180,930,0.193548387,2022-13
DISTRITO,GDL LOPEZ MATEOS,2022,14,206,978,0.210633947,2022-14
DISTRITO,GDL LOPEZ MATEOS,2022,15,171,824,0.207524272,2022-15
DISTRITO,GDL LOPEZ MATEOS,2022,16,179,998,0.179358717,2022-16
DISTRITO,GDL LOPEZ MATEOS,2022,17,170,896,0.189732143,2022-17
DISTRITO,GDL LOPEZ MATEOS,2022,18,181,916,0.197598253,2022-18
DISTRITO,GDL LOPEZ MATEOS,2022,19,143,828,0.172705314,2022-19
DISTRITO,GDL LOPEZ MATEOS,2022,20,172,851,0.202115159,2022-20
DISTRITO,GDL LOPEZ MATEOS,2022,21,203,929,0.218514532,2022-21
DISTRITO,GDL LOPEZ MATEOS,2022,22,207,1078,0.192022263,2022-22
DISTRITO,GDL LOPEZ MATEOS,2022,23,290,1236,0.234627832,2022-23
DISTRITO,GDL LOPEZ MATEOS,2022,24,310,1239,0.250201776,2022-24
DISTRITO,GDL LOPEZ MATEOS,2022,25,269,1137,0.236587511,2022-25
DISTRITO,GDL LOPEZ MATEOS,2022,26,211,1023,0.206256109,2022-26
DISTRITO,GDL LOPEZ MATEOS,2022,27,253,1203,0.210307564,2022-27
DISTRITO,GDL LOPEZ MATEOS,2022,28,234,1040,0.225,2022-28
DISTRITO,GDL LOPEZ MATEOS,2022,29,235,1053,0.22317189,2022-29
DISTRITO,GDL LOPEZ MATEOS,2022,30,232,997,0.232698094,2022-30
DISTRITO,GDL LOPEZ MATEOS,2022,31,255,984,0.259146341,2022-31
DISTRITO,GDL LOPEZ MATEOS,2022,32,221,955,0.231413613,2022-32
DISTRITO,GDL LOPEZ MATEOS,2022,33,217,1034,0.209864603,2022-33
DISTRITO,GDL LOPEZ MATEOS,2022,34,204,1051,0.194100856,2022-34
DISTRITO,GDL LOPEZ MATEOS,2022,35,238,946,0.251585624,2022-35
DISTRITO,GDL LOPEZ MATEOS,2022,36,188,927,0.202804746,2022-36
DISTRITO,GDL LOPEZ MATEOS,2022,37,178,753,0.236387782,2022-37
DISTRITO,GDL LOPEZ MATEOS,2022,38,149,750,0.198666667,2022-38
DISTRITO,GDL LOPEZ MATEOS,2022,39,151,753,0.200531208,2022-39
DISTRITO,GDL LOPEZ MATEOS,2022,40,178,786,0.226463104,2022-40
DISTRITO,GDL LOPEZ MATEOS,2022,41,137,763,0.179554391,2022-41
DISTRITO,GDL LOPEZ MATEOS,2022,42,109,615,0.177235772,2022-42
DISTRITO,GDL LOPEZ MATEOS,2022,43,134,669,0.200298954,2022-43
DISTRITO,GDL LOPEZ MATEOS,2022,44,89,557,0.15978456,2022-44
DISTRITO,GDL LOPEZ MATEOS,2022,45,121,645,0.187596899,2022-45
DISTRITO,GUADALUPE TEPEYAC,2022,1,36,292,0.123287671,2022-01
DISTRITO,GUADALUPE TEPEYAC,2022,2,31,330,0.093939394,2022-02
DISTRITO,GUADALUPE TEPEYAC,2022,3,33,338,0.097633136,2022-03
DISTRITO,GUADALUPE TEPEYAC,2022,4,38,375,0.101333333,2022-04
DISTRITO,GUADALUPE TEPEYAC,2022,5,39,367,0.10626703,2022-05
DISTRITO,GUADALUPE TEPEYAC,2022,6,32,331,0.096676737,2022-06
DISTRITO,GUADALUPE TEPEYAC,2022,7,37,380,0.097368421,2022-07
DISTRITO,GUADALUPE TEPEYAC,2022,8,22,335,0.065671642,2022-08
DISTRITO,GUADALUPE TEPEYAC,2022,9,34,403,0.084367246,2022-09
DISTRITO,GUADALUPE TEPEYAC,2022,10,19,330,0.057575758,2022-10
DISTRITO,GUADALUPE TEPEYAC,2022,11,33,408,0.080882353,2022-11
DISTRITO,GUADALUPE TEPEYAC,2022,12,18,307,0.058631922,2022-12
DISTRITO,GUADALUPE TEPEYAC,2022,13,31,314,0.098726115,2022-13
DISTRITO,GUADALUPE TEPEYAC,2022,14,24,342,0.070175439,2022-14
DISTRITO,GUADALUPE TEPEYAC,2022,15,27,343,0.078717201,2022-15
DISTRITO,GUADALUPE TEPEYAC,2022,16,39,375,0.104,2022-16
DISTRITO,GUADALUPE TEPEYAC,2022,17,43,415,0.103614458,2022-17
DISTRITO,GUADALUPE TEPEYAC,2022,18,42,408,0.102941176,2022-18
DISTRITO,GUADALUPE TEPEYAC,2022,19,38,376,0.10106383,2022-19
DISTRITO,GUADALUPE TEPEYAC,2022,20,42,362,0.116022099,2022-20
DISTRITO,GUADALUPE TEPEYAC,2022,21,40,418,0.09569378,2022-21
DISTRITO,GUADALUPE TEPEYAC,2022,22,38,387,0.098191214,2022-22
DISTRITO,GUADALUPE TEPEYAC,2022,23,48,398,0.120603015,2022-23
DISTRITO,GUADALUPE TEPEYAC,2022,24,39,368,0.105978261,2022-24
DISTRITO,GUADALUPE TEPEYAC,2022,25,31,404,0.076732673,2022-25
DISTRITO,GUADALUPE TEPEYAC,2022,26,37,389,0.095115681,2022-26
DISTRITO,GUADALUPE TEPEYAC,2022,27,46,343,0.134110787,2022-27
DISTRITO,GUADALUPE TEPEYAC,2022,28,32,353,0.090651558,2022-28
DISTRITO,GUADALUPE TEPEYAC,2022,29,30,367,0.081743869,2022-29
DISTRITO,GUADALUPE TEPEYAC,2022,30,27,378,0.071428571,2022-30
DISTRITO,GUADALUPE TEPEYAC,2022,31,38,338,0.112426036,2022-31
DISTRITO,GUADALUPE TEPEYAC,2022,32,31,365,0.084931507,2022-32
DISTRITO,GUADALUPE TEPEYAC,2022,33,37,388,0.095360825,2022-33
DISTRITO,GUADALUPE TEPEYAC,2022,34,28,333,0.084084084,2022-34
DISTRITO,GUADALUPE TEPEYAC,2022,35,28,340,0.082352941,2022-35
DISTRITO,GUADALUPE TEPEYAC,2022,36,30,320,0.09375,2022-36
DISTRITO,GUADALUPE TEPEYAC,2022,37,27,300,0.09,2022-37
DISTRITO,GUADALUPE TEPEYAC,2022,38,27,327,0.082568807,2022-38
DISTRITO,GUADALUPE TEPEYAC,2022,39,25,348,0.07183908,2022-39
DISTRITO,GUADALUPE TEPEYAC,2022,40,31,348,0.08908046,2022-40
DISTRITO,GUADALUPE TEPEYAC,2022,41,30,299,0.100334448,2022-41
DISTRITO,GUADALUPE TEPEYAC,2022,42,23,355,0.064788732,2022-42
DISTRITO,GUADALUPE TEPEYAC,2022,43,28,317,0.088328076,2022-43
DISTRITO,GUADALUPE TEPEYAC,2022,44,18,232,0.077586207,2022-44
DISTRITO,GUADALUPE TEPEYAC,2022,45,15,278,0.053956835,2022-45
DISTRITO,GUANAJUATO,2022,1,10,103,0.097087379,2022-01
DISTRITO,GUANAJUATO,2022,2,9,101,0.089108911,2022-02
DISTRITO,GUANAJUATO,2022,3,7,83,0.084337349,2022-03
DISTRITO,GUANAJUATO,2022,4,6,94,0.063829787,2022-04
DISTRITO,GUANAJUATO,2022,5,3,113,0.026548673,2022-05
DISTRITO,GUANAJUATO,2022,6,13,101,0.128712871,2022-06
DISTRITO,GUANAJUATO,2022,7,5,139,0.035971223,2022-07
DISTRITO,GUANAJUATO,2022,8,6,98,0.06122449,2022-08
DISTRITO,GUANAJUATO,2022,9,4,103,0.038834951,2022-09
DISTRITO,GUANAJUATO,2022,10,7,153,0.045751634,2022-10
DISTRITO,GUANAJUATO,2022,11,3,126,0.023809524,2022-11
DISTRITO,GUANAJUATO,2022,12,8,130,0.061538462,2022-12
DISTRITO,GUANAJUATO,2022,13,8,132,0.060606061,2022-13
DISTRITO,GUANAJUATO,2022,14,10,136,0.073529412,2022-14
DISTRITO,GUANAJUATO,2022,15,4,103,0.038834951,2022-15
DISTRITO,GUANAJUATO,2022,16,5,130,0.038461538,2022-16
DISTRITO,GUANAJUATO,2022,17,10,213,0.046948357,2022-17
DISTRITO,GUANAJUATO,2022,18,7,129,0.054263566,2022-18
DISTRITO,GUANAJUATO,2022,19,7,110,0.063636364,2022-19
DISTRITO,GUANAJUATO,2022,20,6,171,0.035087719,2022-20
DISTRITO,GUANAJUATO,2022,21,7,132,0.053030303,2022-21
DISTRITO,GUANAJUATO,2022,22,4,110,0.036363636,2022-22
DISTRITO,GUANAJUATO,2022,23,6,127,0.047244094,2022-23
DISTRITO,GUANAJUATO,2022,24,13,136,0.095588235,2022-24
DISTRITO,GUANAJUATO,2022,25,9,118,0.076271186,2022-25
DISTRITO,GUANAJUATO,2022,26,13,124,0.10483871,2022-26
DISTRITO,GUANAJUATO,2022,27,10,141,0.070921986,2022-27
DISTRITO,GUANAJUATO,2022,28,7,91,0.076923077,2022-28
DISTRITO,GUANAJUATO,2022,29,5,131,0.038167939,2022-29
DISTRITO,GUANAJUATO,2022,30,8,136,0.058823529,2022-30
DISTRITO,GUANAJUATO,2022,31,14,155,0.090322581,2022-31
DISTRITO,GUANAJUATO,2022,32,7,105,0.066666667,2022-32
DISTRITO,GUANAJUATO,2022,33,11,174,0.063218391,2022-33
DISTRITO,GUANAJUATO,2022,34,15,144,0.104166667,2022-34
DISTRITO,GUANAJUATO,2022,35,13,147,0.088435374,2022-35
DISTRITO,GUANAJUATO,2022,36,8,144,0.055555556,2022-36
DISTRITO,GUANAJUATO,2022,37,6,133,0.045112782,2022-37
DISTRITO,GUANAJUATO,2022,38,6,146,0.04109589,2022-38
DISTRITO,GUANAJUATO,2022,39,8,139,0.057553957,2022-39
DISTRITO,GUANAJUATO,2022,40,23,166,0.138554217,2022-40
DISTRITO,GUANAJUATO,2022,41,11,147,0.074829932,2022-41
DISTRITO,GUANAJUATO,2022,42,16,137,0.116788321,2022-42
DISTRITO,GUANAJUATO,2022,43,11,140,0.078571429,2022-43
DISTRITO,GUANAJUATO,2022,44,6,132,0.045454545,2022-44
DISTRITO,GUANAJUATO,2022,45,8,106,0.075471698,2022-45
DISTRITO,HERMOSILLO,2022,1,15,191,0.078534031,2022-01
DISTRITO,HERMOSILLO,2022,2,17,188,0.090425532,2022-02
DISTRITO,HERMOSILLO,2022,3,16,179,0.089385475,2022-03
DISTRITO,HERMOSILLO,2022,4,18,162,0.111111111,2022-04
DISTRITO,HERMOSILLO,2022,5,19,166,0.114457831,2022-05
DISTRITO,HERMOSILLO,2022,6,16,177,0.09039548,2022-06
DISTRITO,HERMOSILLO,2022,7,10,164,0.06097561,2022-07
DISTRITO,HERMOSILLO,2022,8,13,153,0.08496732,2022-08
DISTRITO,HERMOSILLO,2022,9,25,200,0.125,2022-09
DISTRITO,HERMOSILLO,2022,10,12,160,0.075,2022-10
DISTRITO,HERMOSILLO,2022,11,15,199,0.075376884,2022-11
DISTRITO,HERMOSILLO,2022,12,22,220,0.1,2022-12
DISTRITO,HERMOSILLO,2022,13,29,260,0.111538462,2022-13
DISTRITO,HERMOSILLO,2022,14,24,260,0.092307692,2022-14
DISTRITO,HERMOSILLO,2022,15,15,178,0.084269663,2022-15
DISTRITO,HERMOSILLO,2022,16,17,299,0.056856187,2022-16
DISTRITO,HERMOSILLO,2022,17,16,253,0.063241107,2022-17
DISTRITO,HERMOSILLO,2022,18,15,255,0.058823529,2022-18
DISTRITO,HERMOSILLO,2022,19,6,169,0.035502959,2022-19
DISTRITO,HERMOSILLO,2022,20,10,219,0.0456621,2022-20
DISTRITO,HERMOSILLO,2022,21,21,225,0.093333333,2022-21
DISTRITO,HERMOSILLO,2022,22,30,260,0.115384615,2022-22
DISTRITO,HERMOSILLO,2022,23,18,251,0.071713147,2022-23
DISTRITO,HERMOSILLO,2022,24,22,280,0.078571429,2022-24
DISTRITO,HERMOSILLO,2022,25,24,359,0.066852368,2022-25
DISTRITO,HERMOSILLO,2022,26,46,408,0.112745098,2022-26
DISTRITO,HERMOSILLO,2022,27,37,331,0.111782477,2022-27
DISTRITO,HERMOSILLO,2022,28,40,455,0.087912088,2022-28
DISTRITO,HERMOSILLO,2022,29,59,398,0.148241206,2022-29
DISTRITO,HERMOSILLO,2022,30,55,430,0.127906977,2022-30
DISTRITO,HERMOSILLO,2022,31,44,399,0.110275689,2022-31
DISTRITO,HERMOSILLO,2022,32,47,422,0.111374408,2022-32
DISTRITO,HERMOSILLO,2022,33,62,411,0.150851582,2022-33
DISTRITO,HERMOSILLO,2022,34,49,403,0.121588089,2022-34
DISTRITO,HERMOSILLO,2022,35,57,371,0.153638814,2022-35
DISTRITO,HERMOSILLO,2022,36,37,334,0.110778443,2022-36
DISTRITO,HERMOSILLO,2022,37,24,265,0.090566038,2022-37
DISTRITO,HERMOSILLO,2022,38,46,338,0.136094675,2022-38
DISTRITO,HERMOSILLO,2022,39,38,443,0.085778781,2022-39
DISTRITO,HERMOSILLO,2022,40,36,349,0.103151862,2022-40
DISTRITO,HERMOSILLO,2022,41,38,294,0.129251701,2022-41
DISTRITO,HERMOSILLO,2022,42,29,319,0.090909091,2022-42
DISTRITO,HERMOSILLO,2022,43,31,291,0.10652921,2022-43
DISTRITO,HERMOSILLO,2022,44,31,251,0.123505976,2022-44
DISTRITO,HERMOSILLO,2022,45,25,267,0.093632959,2022-45
DISTRITO,HUEHUETOCA,2022,1,8,93,0.086021505,2022-01
DISTRITO,HUEHUETOCA,2022,2,13,105,0.123809524,2022-02
DISTRITO,HUEHUETOCA,2022,3,2,79,0.025316456,2022-03
DISTRITO,HUEHUETOCA,2022,4,7,116,0.060344828,2022-04
DISTRITO,HUEHUETOCA,2022,5,10,103,0.097087379,2022-05
DISTRITO,HUEHUETOCA,2022,6,14,97,0.144329897,2022-06
DISTRITO,HUEHUETOCA,2022,7,8,125,0.064,2022-07
DISTRITO,HUEHUETOCA,2022,8,11,109,0.100917431,2022-08
DISTRITO,HUEHUETOCA,2022,9,6,107,0.056074766,2022-09
DISTRITO,HUEHUETOCA,2022,10,4,114,0.035087719,2022-10
DISTRITO,HUEHUETOCA,2022,11,12,97,0.12371134,2022-11
DISTRITO,HUEHUETOCA,2022,12,6,93,0.064516129,2022-12
DISTRITO,HUEHUETOCA,2022,13,3,94,0.031914894,2022-13
DISTRITO,HUEHUETOCA,2022,14,10,105,0.095238095,2022-14
DISTRITO,HUEHUETOCA,2022,15,14,111,0.126126126,2022-15
DISTRITO,HUEHUETOCA,2022,16,9,117,0.076923077,2022-16
DISTRITO,HUEHUETOCA,2022,17,8,122,0.06557377,2022-17
DISTRITO,HUEHUETOCA,2022,18,19,130,0.146153846,2022-18
DISTRITO,HUEHUETOCA,2022,19,6,110,0.054545455,2022-19
DISTRITO,HUEHUETOCA,2022,20,7,101,0.069306931,2022-20
DISTRITO,HUEHUETOCA,2022,21,7,130,0.053846154,2022-21
DISTRITO,HUEHUETOCA,2022,22,9,113,0.079646018,2022-22
DISTRITO,HUEHUETOCA,2022,23,15,161,0.093167702,2022-23
DISTRITO,HUEHUETOCA,2022,24,13,130,0.1,2022-24
DISTRITO,HUEHUETOCA,2022,25,12,175,0.068571429,2022-25
DISTRITO,HUEHUETOCA,2022,26,11,154,0.071428571,2022-26
DISTRITO,HUEHUETOCA,2022,27,15,109,0.137614679,2022-27
DISTRITO,HUEHUETOCA,2022,28,13,148,0.087837838,2022-28
DISTRITO,HUEHUETOCA,2022,29,18,157,0.114649682,2022-29
DISTRITO,HUEHUETOCA,2022,30,16,160,0.1,2022-30
DISTRITO,HUEHUETOCA,2022,31,15,143,0.104895105,2022-31
DISTRITO,HUEHUETOCA,2022,32,14,154,0.090909091,2022-32
DISTRITO,HUEHUETOCA,2022,33,14,172,0.081395349,2022-33
DISTRITO,HUEHUETOCA,2022,34,12,160,0.075,2022-34
DISTRITO,HUEHUETOCA,2022,35,17,168,0.101190476,2022-35
DISTRITO,HUEHUETOCA,2022,36,11,158,0.069620253,2022-36
DISTRITO,HUEHUETOCA,2022,37,9,126,0.071428571,2022-37
DISTRITO,HUEHUETOCA,2022,38,16,173,0.092485549,2022-38
DISTRITO,HUEHUETOCA,2022,39,16,163,0.098159509,2022-39
DISTRITO,HUEHUETOCA,2022,40,13,136,0.095588235,2022-40
DISTRITO,HUEHUETOCA,2022,41,10,164,0.06097561,2022-41
DISTRITO,HUEHUETOCA,2022,42,11,134,0.082089552,2022-42
DISTRITO,HUEHUETOCA,2022,43,9,134,0.067164179,2022-43
DISTRITO,HUEHUETOCA,2022,44,9,132,0.068181818,2022-44
DISTRITO,HUEHUETOCA,2022,45,12,157,0.076433121,2022-45
DISTRITO,IRAPUATO,2022,1,25,220,0.113636364,2022-01
DISTRITO,IRAPUATO,2022,2,10,227,0.044052863,2022-02
DISTRITO,IRAPUATO,2022,3,21,225,0.093333333,2022-03
DISTRITO,IRAPUATO,2022,4,12,157,0.076433121,2022-04
DISTRITO,IRAPUATO,2022,5,13,160,0.08125,2022-05
DISTRITO,IRAPUATO,2022,6,7,152,0.046052632,2022-06
DISTRITO,IRAPUATO,2022,7,10,208,0.048076923,2022-07
DISTRITO,IRAPUATO,2022,8,10,179,0.055865922,2022-08
DISTRITO,IRAPUATO,2022,9,11,224,0.049107143,2022-09
DISTRITO,IRAPUATO,2022,10,7,198,0.035353535,2022-10
DISTRITO,IRAPUATO,2022,11,13,208,0.0625,2022-11
DISTRITO,IRAPUATO,2022,12,18,265,0.067924528,2022-12
DISTRITO,IRAPUATO,2022,13,8,174,0.045977011,2022-13
DISTRITO,IRAPUATO,2022,14,14,181,0.077348066,2022-14
DISTRITO,IRAPUATO,2022,15,15,188,0.079787234,2022-15
