Tipo,DIRECCION,Year,Semana,Amarilla,Naranja,Morada,Roja,TR,YearSemana,
DISTRITO,MAZATLAN,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MAZATLAN,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,MAZATLAN,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,MAZATLAN,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,MAZATLAN,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,MAZATLAN,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,MAZATLAN,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,MAZATLAN,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,MAZATLAN,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,MAZATLAN,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,MAZATLAN,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MAZATLAN,2022,23,3,0,0,0,10,2022-23,3
DISTRITO,MAZATLAN,2022,24,1,0,0,0,6,2022-24,1
DISTRITO,MAZATLAN,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,MAZATLAN,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,MAZATLAN,2022,27,1,0,0,0,4,2022-27,1
DISTRITO,MAZATLAN,2022,28,0,0,0,0,4,2022-28,0
DISTRITO,MAZATLAN,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,MAZATLAN,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,MAZATLAN,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,MAZATLAN,2022,33,3,0,0,0,9,2022-33,3
DISTRITO,MAZATLAN,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,MAZATLAN,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,MAZATLAN,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,MERIDA NORTE,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MERIDA NORTE,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,MERIDA NORTE,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,MERIDA NORTE,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,MERIDA NORTE,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,MERIDA NORTE,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,MERIDA NORTE,2022,18,2,0,0,0,6,2022-18,2
DISTRITO,MERIDA NORTE,2022,19,0,0,0,0,3,2022-19,0
DISTRITO,MERIDA NORTE,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,MERIDA NORTE,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,MERIDA NORTE,2022,22,1,0,0,0,3,2022-22,1
DISTRITO,MERIDA NORTE,2022,23,1,0,0,0,4,2022-23,1
DISTRITO,MERIDA NORTE,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,MERIDA NORTE,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,MERIDA NORTE,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,MERIDA NORTE,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,MERIDA NORTE,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,MERIDA NORTE,2022,30,2,0,0,0,5,2022-30,2
DISTRITO,MERIDA NORTE,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,MERIDA NORTE,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,MERIDA NORTE,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,MERIDA NORTE,2022,34,2,0,0,0,5,2022-34,2
DISTRITO,MERIDA NORTE,2022,35,0,0,0,0,2,2022-35,0
DISTRITO,MERIDA NORTE,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,MERIDA SUR,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MERIDA SUR,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,MERIDA SUR,2022,14,2,0,0,0,7,2022-14,2
DISTRITO,MERIDA SUR,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,MERIDA SUR,2022,16,2,0,0,0,6,2022-16,2
DISTRITO,MERIDA SUR,2022,17,2,0,0,0,6,2022-17,2
DISTRITO,MERIDA SUR,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,MERIDA SUR,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,MERIDA SUR,2022,20,0,1,0,0,3,2022-20,1
DISTRITO,MERIDA SUR,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,MERIDA SUR,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MERIDA SUR,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,MERIDA SUR,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,MERIDA SUR,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,MERIDA SUR,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,MERIDA SUR,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,MERIDA SUR,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,MERIDA SUR,2022,30,2,0,0,0,5,2022-30,2
DISTRITO,MERIDA SUR,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,MERIDA SUR,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,MERIDA SUR,2022,33,2,0,0,0,4,2022-33,2
DISTRITO,MERIDA SUR,2022,34,0,0,0,0,0,2022-34,0
DISTRITO,MERIDA SUR,2022,35,1,0,0,0,2,2022-35,1
DISTRITO,MERIDA SUR,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,MEXICALI,2022,12,4,0,0,0,13,2022-12,4
DISTRITO,MEXICALI,2022,13,0,0,0,0,3,2022-13,0
DISTRITO,MEXICALI,2022,14,1,0,0,0,4,2022-14,1
DISTRITO,MEXICALI,2022,15,1,0,0,0,4,2022-15,1
DISTRITO,MEXICALI,2022,16,4,0,0,0,12,2022-16,4
DISTRITO,MEXICALI,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,MEXICALI,2022,18,4,0,0,0,15,2022-18,4
DISTRITO,MEXICALI,2022,19,1,0,0,0,3,2022-19,1
DISTRITO,MEXICALI,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,MEXICALI,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,MEXICALI,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MEXICALI,2022,23,3,0,0,0,9,2022-23,3
DISTRITO,MEXICALI,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,MEXICALI,2022,25,1,0,0,0,4,2022-25,1
DISTRITO,MEXICALI,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,MEXICALI,2022,27,2,0,0,0,6,2022-27,2
DISTRITO,MEXICALI,2022,28,3,0,0,0,9,2022-28,3
DISTRITO,MEXICALI,2022,30,1,0,0,0,2,2022-30,1
DISTRITO,MEXICALI,2022,31,1,0,0,0,2,2022-31,1
DISTRITO,MEXICALI,2022,32,4,0,0,0,8,2022-32,4
DISTRITO,MEXICALI,2022,33,2,0,0,0,6,2022-33,2
DISTRITO,MEXICALI,2022,34,2,0,0,0,4,2022-34,2
DISTRITO,MEXICALI,2022,35,2,0,0,0,5,2022-35,2
DISTRITO,MEXICALI,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,MORELIA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MORELIA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,MORELIA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,MORELIA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,MORELIA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,MORELIA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,MORELIA,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,MORELIA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,MORELIA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,MORELIA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,MORELIA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MORELIA,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,MORELIA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,MORELIA,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,MORELIA,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,MORELIA,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,MORELIA,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,MORELIA,2022,30,1,0,0,0,2,2022-30,1
DISTRITO,MORELIA,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,MORELIA,2022,32,0,0,0,0,0,2022-32,0
DISTRITO,MORELIA,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,MORELIA,2022,34,1,0,0,0,2,2022-34,1
DISTRITO,MORELIA,2022,35,0,0,0,0,0,2022-35,0
DISTRITO,MORELIA,2022,36,0,0,0,0,0,2022-36,0
DISTRITO,MTY AEROPUERTO,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MTY AEROPUERTO,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,MTY AEROPUERTO,2022,14,1,0,0,0,3,2022-14,1
DISTRITO,MTY AEROPUERTO,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,MTY AEROPUERTO,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,MTY AEROPUERTO,2022,17,3,0,0,0,9,2022-17,3
DISTRITO,MTY AEROPUERTO,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,MTY AEROPUERTO,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,MTY AEROPUERTO,2022,20,1,0,0,0,6,2022-20,1
DISTRITO,MTY AEROPUERTO,2022,21,0,0,0,0,3,2022-21,0
DISTRITO,MTY AEROPUERTO,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MTY AEROPUERTO,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,MTY AEROPUERTO,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,MTY AEROPUERTO,2022,25,2,0,0,0,6,2022-25,2
DISTRITO,MTY AEROPUERTO,2022,26,1,0,0,0,4,2022-26,1
DISTRITO,MTY AEROPUERTO,2022,27,2,0,0,0,6,2022-27,2
DISTRITO,MTY AEROPUERTO,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,MTY AEROPUERTO,2022,30,1,0,0,0,2,2022-30,1
DISTRITO,MTY AEROPUERTO,2022,31,2,0,0,0,4,2022-31,2
DISTRITO,MTY AEROPUERTO,2022,32,3,0,0,0,7,2022-32,3
DISTRITO,MTY AEROPUERTO,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,MTY AEROPUERTO,2022,34,1,1,0,0,4,2022-34,2
DISTRITO,MTY AEROPUERTO,2022,35,2,0,0,0,4,2022-35,2
DISTRITO,MTY AEROPUERTO,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,MTY CARRETERA NACIONAL,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MTY CARRETERA NACIONAL,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,MTY CARRETERA NACIONAL,2022,14,3,0,0,0,9,2022-14,3
DISTRITO,MTY CARRETERA NACIONAL,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,MTY CARRETERA NACIONAL,2022,16,4,0,0,0,15,2022-16,4
DISTRITO,MTY CARRETERA NACIONAL,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,MTY CARRETERA NACIONAL,2022,18,2,0,0,0,9,2022-18,2
DISTRITO,MTY CARRETERA NACIONAL,2022,19,1,0,0,0,4,2022-19,1
DISTRITO,MTY CARRETERA NACIONAL,2022,20,2,0,0,0,8,2022-20,2
DISTRITO,MTY CARRETERA NACIONAL,2022,21,1,0,0,0,3,2022-21,1
DISTRITO,MTY CARRETERA NACIONAL,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MTY CARRETERA NACIONAL,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,MTY CARRETERA NACIONAL,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,MTY CARRETERA NACIONAL,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,MTY CARRETERA NACIONAL,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,MTY CARRETERA NACIONAL,2022,27,4,0,0,0,15,2022-27,4
DISTRITO,MTY CARRETERA NACIONAL,2022,28,3,0,0,0,10,2022-28,3
DISTRITO,MTY CARRETERA NACIONAL,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,MTY CARRETERA NACIONAL,2022,31,4,0,0,0,10,2022-31,4
DISTRITO,MTY CARRETERA NACIONAL,2022,32,2,1,0,0,9,2022-32,3
DISTRITO,MTY CARRETERA NACIONAL,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,MTY CARRETERA NACIONAL,2022,34,2,0,0,0,5,2022-34,2
DISTRITO,MTY CARRETERA NACIONAL,2022,35,2,0,1,0,8,2022-35,3
DISTRITO,MTY CARRETERA NACIONAL,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,MTY CERRO DE LA SILLA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MTY CERRO DE LA SILLA,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,MTY CERRO DE LA SILLA,2022,14,1,0,0,0,5,2022-14,1
DISTRITO,MTY CERRO DE LA SILLA,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,MTY CERRO DE LA SILLA,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,MTY CERRO DE LA SILLA,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,MTY CERRO DE LA SILLA,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,MTY CERRO DE LA SILLA,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,MTY CERRO DE LA SILLA,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,MTY CERRO DE LA SILLA,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,MTY CERRO DE LA SILLA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MTY CERRO DE LA SILLA,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,MTY CERRO DE LA SILLA,2022,24,3,0,0,0,10,2022-24,3
DISTRITO,MTY CERRO DE LA SILLA,2022,25,0,0,0,0,0,2022-25,0
DISTRITO,MTY CERRO DE LA SILLA,2022,26,2,0,0,0,6,2022-26,2
DISTRITO,MTY CERRO DE LA SILLA,2022,27,4,0,0,0,13,2022-27,4
DISTRITO,MTY CERRO DE LA SILLA,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,MTY CERRO DE LA SILLA,2022,30,3,0,0,0,7,2022-30,3
DISTRITO,MTY CERRO DE LA SILLA,2022,31,1,0,0,0,2,2022-31,1
DISTRITO,MTY CERRO DE LA SILLA,2022,32,4,0,0,0,10,2022-32,4
DISTRITO,MTY CERRO DE LA SILLA,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,MTY CERRO DE LA SILLA,2022,34,1,0,0,0,2,2022-34,1
DISTRITO,MTY CERRO DE LA SILLA,2022,35,2,0,0,0,4,2022-35,2
DISTRITO,MTY CERRO DE LA SILLA,2022,36,3,0,0,0,6,2022-36,3
DISTRITO,MTY GARCIA,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MTY GARCIA,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,MTY GARCIA,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,MTY GARCIA,2022,15,3,0,0,0,9,2022-15,3
DISTRITO,MTY GARCIA,2022,16,0,1,0,0,3,2022-16,1
DISTRITO,MTY GARCIA,2022,17,1,0,0,0,6,2022-17,1
DISTRITO,MTY GARCIA,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,MTY GARCIA,2022,19,2,0,0,0,6,2022-19,2
DISTRITO,MTY GARCIA,2022,20,1,0,0,0,3,2022-20,1
DISTRITO,MTY GARCIA,2022,21,1,0,0,0,3,2022-21,1
DISTRITO,MTY GARCIA,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MTY GARCIA,2022,23,3,0,0,0,10,2022-23,3
DISTRITO,MTY GARCIA,2022,24,3,0,0,0,10,2022-24,3
DISTRITO,MTY GARCIA,2022,25,3,0,0,0,12,2022-25,3
DISTRITO,MTY GARCIA,2022,26,2,0,0,0,13,2022-26,2
DISTRITO,MTY GARCIA,2022,27,1,0,0,0,3,2022-27,1
DISTRITO,MTY GARCIA,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,MTY GARCIA,2022,30,2,0,0,0,4,2022-30,2
DISTRITO,MTY GARCIA,2022,31,2,0,0,0,5,2022-31,2
DISTRITO,MTY GARCIA,2022,32,2,0,0,0,4,2022-32,2
DISTRITO,MTY GARCIA,2022,33,3,0,0,0,8,2022-33,3
DISTRITO,MTY GARCIA,2022,34,3,0,0,0,6,2022-34,3
DISTRITO,MTY GARCIA,2022,35,2,0,0,0,6,2022-35,2
DISTRITO,MTY GARCIA,2022,36,5,1,0,0,14,2022-36,6
DISTRITO,MTY MITRAS,2022,12,4,0,0,0,13,2022-12,4
DISTRITO,MTY MITRAS,2022,13,2,0,0,0,6,2022-13,2
DISTRITO,MTY MITRAS,2022,14,0,0,0,0,3,2022-14,0
DISTRITO,MTY MITRAS,2022,15,3,1,0,0,14,2022-15,4
DISTRITO,MTY MITRAS,2022,16,1,0,0,0,3,2022-16,1
DISTRITO,MTY MITRAS,2022,17,1,0,0,0,3,2022-17,1
DISTRITO,MTY MITRAS,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,MTY MITRAS,2022,19,2,0,0,0,6,2022-19,2
DISTRITO,MTY MITRAS,2022,20,1,0,0,0,3,2022-20,1
DISTRITO,MTY MITRAS,2022,21,2,0,0,0,7,2022-21,2
DISTRITO,MTY MITRAS,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MTY MITRAS,2022,23,2,0,0,0,7,2022-23,2
DISTRITO,MTY MITRAS,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,MTY MITRAS,2022,25,1,0,0,0,4,2022-25,1
DISTRITO,MTY MITRAS,2022,26,0,0,0,0,0,2022-26,0
DISTRITO,MTY MITRAS,2022,27,4,0,0,0,12,2022-27,4
DISTRITO,MTY MITRAS,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,MTY MITRAS,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,MTY MITRAS,2022,31,6,0,0,0,12,2022-31,6
DISTRITO,MTY MITRAS,2022,32,4,0,0,0,10,2022-32,4
DISTRITO,MTY MITRAS,2022,33,1,0,0,0,2,2022-33,1
DISTRITO,MTY MITRAS,2022,34,2,0,0,0,4,2022-34,2
DISTRITO,MTY MITRAS,2022,35,6,0,0,0,13,2022-35,6
DISTRITO,MTY MITRAS,2022,36,4,1,0,0,14,2022-36,5
DISTRITO,MTY SANTA LUCIA,2022,12,2,0,0,0,7,2022-12,2
DISTRITO,MTY SANTA LUCIA,2022,13,3,0,0,0,9,2022-13,3
DISTRITO,MTY SANTA LUCIA,2022,14,1,0,0,0,3,2022-14,1
DISTRITO,MTY SANTA LUCIA,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,MTY SANTA LUCIA,2022,16,5,1,0,0,18,2022-16,6
DISTRITO,MTY SANTA LUCIA,2022,17,2,0,0,0,7,2022-17,2
DISTRITO,MTY SANTA LUCIA,2022,18,3,0,0,0,9,2022-18,3
DISTRITO,MTY SANTA LUCIA,2022,19,0,0,0,0,4,2022-19,0
DISTRITO,MTY SANTA LUCIA,2022,20,1,1,0,0,6,2022-20,2
DISTRITO,MTY SANTA LUCIA,2022,21,1,0,0,0,3,2022-21,1
DISTRITO,MTY SANTA LUCIA,2022,22,2,0,0,0,6,2022-22,2
DISTRITO,MTY SANTA LUCIA,2022,23,3,0,0,0,9,2022-23,3
DISTRITO,MTY SANTA LUCIA,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,MTY SANTA LUCIA,2022,25,1,0,0,0,3,2022-25,1
DISTRITO,MTY SANTA LUCIA,2022,26,1,0,0,0,6,2022-26,1
DISTRITO,MTY SANTA LUCIA,2022,27,1,0,0,0,4,2022-27,1
DISTRITO,MTY SANTA LUCIA,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,MTY SANTA LUCIA,2022,30,2,0,0,0,4,2022-30,2
DISTRITO,MTY SANTA LUCIA,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,MTY SANTA LUCIA,2022,32,1,0,0,0,2,2022-32,1
DISTRITO,MTY SANTA LUCIA,2022,33,6,0,0,0,12,2022-33,6
DISTRITO,MTY SANTA LUCIA,2022,34,4,0,0,0,10,2022-34,4
DISTRITO,MTY SANTA LUCIA,2022,35,10,0,0,0,31,2022-35,10
DISTRITO,MTY SANTA LUCIA,2022,36,1,1,0,0,10,2022-36,2
DISTRITO,MTY SENDERO DIVISORIO,2022,12,2,0,0,0,8,2022-12,2
DISTRITO,MTY SENDERO DIVISORIO,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,MTY SENDERO DIVISORIO,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,MTY SENDERO DIVISORIO,2022,15,1,1,0,0,6,2022-15,2
DISTRITO,MTY SENDERO DIVISORIO,2022,16,1,0,0,0,4,2022-16,1
DISTRITO,MTY SENDERO DIVISORIO,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,MTY SENDERO DIVISORIO,2022,18,1,0,0,0,3,2022-18,1
DISTRITO,MTY SENDERO DIVISORIO,2022,19,1,0,0,0,3,2022-19,1
DISTRITO,MTY SENDERO DIVISORIO,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,MTY SENDERO DIVISORIO,2022,21,2,0,0,0,6,2022-21,2
DISTRITO,MTY SENDERO DIVISORIO,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,MTY SENDERO DIVISORIO,2022,23,1,0,0,0,3,2022-23,1
DISTRITO,MTY SENDERO DIVISORIO,2022,24,2,0,0,0,6,2022-24,2
DISTRITO,MTY SENDERO DIVISORIO,2022,25,1,0,0,0,4,2022-25,1
DISTRITO,MTY SENDERO DIVISORIO,2022,26,2,0,0,0,6,2022-26,2
DISTRITO,MTY SENDERO DIVISORIO,2022,27,1,0,0,0,3,2022-27,1
DISTRITO,MTY SENDERO DIVISORIO,2022,28,1,0,0,0,3,2022-28,1
DISTRITO,MTY SENDERO DIVISORIO,2022,30,2,0,0,0,4,2022-30,2
DISTRITO,MTY SENDERO DIVISORIO,2022,31,2,0,0,0,5,2022-31,2
DISTRITO,MTY SENDERO DIVISORIO,2022,32,3,0,0,0,6,2022-32,3
DISTRITO,MTY SENDERO DIVISORIO,2022,33,5,0,0,0,11,2022-33,5
DISTRITO,MTY SENDERO DIVISORIO,2022,34,1,0,0,0,6,2022-34,1
DISTRITO,MTY SENDERO DIVISORIO,2022,35,2,0,0,0,6,2022-35,2
DISTRITO,MTY SENDERO DIVISORIO,2022,36,6,2,0,0,17,2022-36,8
DISTRITO,MTY SIERRA MADRE,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,MTY SIERRA MADRE,2022,13,3,0,0,0,9,2022-13,3
DISTRITO,MTY SIERRA MADRE,2022,14,3,0,0,0,9,2022-14,3
DISTRITO,MTY SIERRA MADRE,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,MTY SIERRA MADRE,2022,16,2,0,0,0,6,2022-16,2
DISTRITO,MTY SIERRA MADRE,2022,17,0,0,0,0,7,2022-17,0
DISTRITO,MTY SIERRA MADRE,2022,18,2,0,0,0,14,2022-18,2
DISTRITO,MTY SIERRA MADRE,2022,19,5,1,0,0,21,2022-19,6
DISTRITO,MTY SIERRA MADRE,2022,20,1,0,0,0,6,2022-20,1
DISTRITO,MTY SIERRA MADRE,2022,21,0,2,0,0,6,2022-21,2
DISTRITO,MTY SIERRA MADRE,2022,22,2,1,1,0,12,2022-22,4
DISTRITO,MTY SIERRA MADRE,2022,23,2,0,0,0,6,2022-23,2
DISTRITO,MTY SIERRA MADRE,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,MTY SIERRA MADRE,2022,25,2,0,0,0,7,2022-25,2
DISTRITO,MTY SIERRA MADRE,2022,26,2,0,0,0,13,2022-26,2
DISTRITO,MTY SIERRA MADRE,2022,27,1,0,0,0,8,2022-27,1
DISTRITO,MTY SIERRA MADRE,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,MTY SIERRA MADRE,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,MTY SIERRA MADRE,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,MTY SIERRA MADRE,2022,32,4,0,0,0,10,2022-32,4
DISTRITO,MTY SIERRA MADRE,2022,33,3,0,0,0,6,2022-33,3
DISTRITO,MTY SIERRA MADRE,2022,34,3,0,0,0,6,2022-34,3
DISTRITO,MTY SIERRA MADRE,2022,35,5,1,0,0,14,2022-35,6
DISTRITO,MTY SIERRA MADRE,2022,36,1,2,0,0,10,2022-36,3
DISTRITO,NAUCALPAN,2022,12,0,0,0,0,0,2022-12,0
DISTRITO,NAUCALPAN,2022,13,0,0,0,0,0,2022-13,0
DISTRITO,NAUCALPAN,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,NAUCALPAN,2022,15,0,0,0,0,0,2022-15,0
DISTRITO,NAUCALPAN,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,NAUCALPAN,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,NAUCALPAN,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,NAUCALPAN,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,NAUCALPAN,2022,20,0,0,0,0,0,2022-20,0
DISTRITO,NAUCALPAN,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,NAUCALPAN,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,NAUCALPAN,2022,23,0,0,0,0,0,2022-23,0
DISTRITO,NAUCALPAN,2022,24,1,0,0,0,3,2022-24,1
DISTRITO,NAUCALPAN,2022,25,1,0,0,0,4,2022-25,1
DISTRITO,NAUCALPAN,2022,26,1,0,0,0,3,2022-26,1
DISTRITO,NAUCALPAN,2022,27,0,0,0,0,0,2022-27,0
DISTRITO,NAUCALPAN,2022,28,0,0,0,0,0,2022-28,0
DISTRITO,NAUCALPAN,2022,30,0,0,0,0,0,2022-30,0
DISTRITO,NAUCALPAN,2022,31,0,0,0,0,0,2022-31,0
DISTRITO,NAUCALPAN,2022,32,2,0,0,0,4,2022-32,2
DISTRITO,NAUCALPAN,2022,33,0,0,0,0,0,2022-33,0
DISTRITO,NAUCALPAN,2022,34,1,0,0,0,4,2022-34,1
DISTRITO,NAUCALPAN,2022,35,1,0,0,0,4,2022-35,1
DISTRITO,NAUCALPAN,2022,36,1,0,0,0,2,2022-36,1
DISTRITO,NEZA 1,2022,12,2,0,0,0,6,2022-12,2
DISTRITO,NEZA 1,2022,13,1,0,0,0,3,2022-13,1
DISTRITO,NEZA 1,2022,14,0,0,0,0,0,2022-14,0
DISTRITO,NEZA 1,2022,15,1,0,0,0,3,2022-15,1
DISTRITO,NEZA 1,2022,16,0,0,0,0,0,2022-16,0
DISTRITO,NEZA 1,2022,17,0,0,0,0,0,2022-17,0
DISTRITO,NEZA 1,2022,18,0,0,0,0,0,2022-18,0
DISTRITO,NEZA 1,2022,19,0,0,0,0,0,2022-19,0
DISTRITO,NEZA 1,2022,20,1,0,0,0,3,2022-20,1
DISTRITO,NEZA 1,2022,21,0,0,0,0,0,2022-21,0
DISTRITO,NEZA 1,2022,22,0,0,0,0,0,2022-22,0
DISTRITO,NEZA 1,2022,23,1,0,0,0,5,2022-23,1
DISTRITO,NEZA 1,2022,24,0,0,0,0,0,2022-24,0
DISTRITO,NEZA 1,2022,25,1,0,0,0,3,2022-25,1
