Nivel,NOMBRE,Year,SEMANA_REGISTRO,Calidad,Venta técnico,Productividad,Consumo de materiales,Positiva,Tarjetas,Year_Semana,TarjetasTotales
DISTRITO,MERIDA SUR,2022,28,0,1,2,0,6,0,2022-28,0
DISTRITO,PUE LORETO,2022,28,3,3,0,0,2,0,2022-28,0
DISTRITO,TUXTLA,2022,28,1,1,1,0,6,0,2022-28,0
DISTRITO,VILLAHERMOSA,2022,28,3,0,2,1,6,0,2022-28,0
DISTRITO,AEROPUERTO,2022,29,0,1,0,1,10,0,2022-29,0
DISTRITO,ARAGON,2022,29,3,2,3,2,6,0,2022-29,1
DISTRITO,AZCAPOTZALCO,2022,29,0,4,0,0,0,0,2022-29,4
DISTRITO,CENTRO HISTORICO,2022,29,0,1,0,0,3,0,2022-29,1
DISTRITO,CHALCO,2022,29,2,0,0,0,1,0,2022-29,1
DISTRITO,COACALCO,2022,29,2,1,0,1,8,1,2022-29,0
DISTRITO,CONDESA,2022,29,1,0,1,0,7,0,2022-29,3
DISTRITO,CONSTITUCION,2022,29,6,3,1,1,9,1,2022-29,3
DISTRITO,ECATEPEC,2022,29,0,0,0,0,12,0,2022-29,0
DISTRITO,GUADALUPE TEPEYAC,2022,29,2,3,0,0,0,1,2022-29,2
DISTRITO,HUEHUETOCA,2022,29,1,0,2,0,4,0,2022-29,0
DISTRITO,LAS AGUILAS,2022,29,1,0,2,0,5,0,2022-29,0
DISTRITO,NAUCALPAN,2022,29,0,3,0,0,3,0,2022-29,0
DISTRITO,NEZA 2,2022,29,3,2,0,0,4,0,2022-29,1
DISTRITO,NICOLAS ROMERO,2022,29,0,2,0,0,2,0,2022-29,2
DISTRITO,OJO DE AGUA,2022,29,0,0,1,0,0,0,2022-29,2
DISTRITO,PEDREGAL,2022,29,2,1,5,0,4,0,2022-29,0
DISTRITO,POLANCO,2022,29,1,1,5,1,4,1,2022-29,2
DISTRITO,PORTALES,2022,29,6,0,5,1,7,0,2022-29,0
DISTRITO,SANTA FE,2022,29,1,0,1,0,6,0,2022-29,0
DISTRITO,TECAMAC,2022,29,1,0,2,0,8,0,2022-29,0
DISTRITO,TLALNEPANTLA,2022,29,0,0,0,2,6,0,2022-29,2
DISTRITO,TLALPAN,2022,29,0,0,0,0,16,0,2022-29,0
DISTRITO,TULTEPEC,2022,29,0,0,1,0,3,0,2022-29,0
DISTRITO,TULTITLAN,2022,29,1,1,3,1,2,1,2022-29,2
DISTRITO,XOCHIMILCO,2022,29,1,2,4,0,12,1,2022-29,0
DISTRITO,TOL LERMA SAN MATEO,2022,29,1,2,1,0,7,0,2022-29,2
DISTRITO,TOL METEPEC,2022,29,2,0,6,0,8,0,2022-29,1
DISTRITO,TOL SAN CARLOS,2022,29,1,4,6,0,12,0,2022-29,0
DISTRITO,CHIHUAHUA DEL RELIZ,2022,29,0,2,1,0,9,0,2022-29,1
DISTRITO,JUAREZ NORTE,2022,29,3,2,0,4,0,5,2022-29,11
DISTRITO,JUAREZ SUR,2022,29,0,0,0,2,2,0,2022-29,5
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022,29,0,0,1,1,2,0,2022-29,2
DISTRITO,CIUDAD VICTORIA,2022,29,0,0,0,0,11,0,2022-29,0
DISTRITO,LA LAGUNA GOMEZ,2022,29,0,0,3,0,9,0,2022-29,0
DISTRITO,LA LAGUNA TORREON,2022,29,0,2,0,0,9,0,2022-29,0
DISTRITO,MATAMOROS,2022,29,3,0,0,0,3,0,2022-29,0
DISTRITO,MEXICALI,2022,29,0,1,1,0,2,0,2022-29,6
DISTRITO,MTY AEROPUERTO,2022,29,0,0,0,0,4,0,2022-29,0
DISTRITO,MTY CARRETERA NACIONAL,2022,29,1,5,4,0,3,1,2022-29,3
DISTRITO,MTY CERRO DE LA SILLA,2022,29,2,0,1,0,9,2,2022-29,0
DISTRITO,MTY GARCIA,2022,29,1,0,3,0,8,0,2022-29,1
DISTRITO,MTY SANTA LUCIA,2022,29,0,0,0,0,4,0,2022-29,1
DISTRITO,MTY SIERRA MADRE,2022,29,1,1,2,0,0,0,2022-29,0
DISTRITO,PIEDRAS NEGRAS / MONCLOVA,2022,29,0,0,1,0,10,0,2022-29,0
DISTRITO,REYNOSA,2022,29,1,0,0,0,23,1,2022-29,16
DISTRITO,SALTILLO,2022,29,3,3,1,4,4,4,2022-29,10
DISTRITO,SAN LUIS POTOSI ORIENTE,2022,29,0,2,2,0,12,2,2022-29,12
DISTRITO,SAN LUIS POTOSI PONIENTE,2022,29,1,0,4,0,1,0,2022-29,8
DISTRITO,TIJ PLAYAS,2022,29,0,0,0,0,1,0,2022-29,1
DISTRITO,TIJ TECATE,2022,29,1,0,0,0,2,0,2022-29,4
DISTRITO,AGUASCALIENTES,2022,29,1,0,3,0,2,2,2022-29,6
DISTRITO,CELAYA,2022,29,6,4,1,0,1,0,2022-29,0
DISTRITO,COLIMA / MANZANILLO,2022,29,0,2,1,0,1,0,2022-29,0
DISTRITO,GDL BARRANCA,2022,29,1,0,0,1,1,0,2022-29,2
DISTRITO,GDL CHAPULTEPEC,2022,29,0,4,0,0,8,2,2022-29,9
DISTRITO,GDL COLOMOS,2022,29,0,0,3,0,2,1,2022-29,9
DISTRITO,GDL EL TAPATIO,2022,29,2,0,2,0,0,0,2022-29,4
DISTRITO,GDL ESTADIO,2022,29,2,1,1,0,8,2,2022-29,5
DISTRITO,GDL LA PRIMAVERA,2022,29,0,0,0,0,2,0,2022-29,6
DISTRITO,GDL LAZARO CARDENAS,2022,29,0,2,1,0,1,0,2022-29,2
DISTRITO,GDL LOPEZ MATEOS,2022,29,0,0,1,0,9,0,2022-29,8
DISTRITO,GUANAJUATO,2022,29,2,1,1,0,7,0,2022-29,0
DISTRITO,IRAPUATO,2022,29,0,0,3,0,13,0,2022-29,4
DISTRITO,CERRO GORDO,2022,29,2,3,14,1,9,0,2022-29,2
DISTRITO,DELTA,2022,29,7,1,2,0,2,4,2022-29,8
DISTRITO,MORELIA,2022,29,0,1,0,2,1,0,2022-29,2
DISTRITO,PUERTO VALLARTA,2022,29,1,0,0,0,8,1,2022-29,8
DISTRITO,QUERETARO CORREGIDORA,2022,29,1,2,0,0,5,0,2022-29,0
DISTRITO,QUERETARO SANTIAGO,2022,29,4,1,0,0,7,1,2022-29,1
DISTRITO,ACAPULCO,2022,29,0,1,1,0,6,0,2022-29,2
DISTRITO,CANCUN,2022,29,3,1,7,0,13,0,2022-29,5
DISTRITO,COATZA / MINA,2022,29,1,0,0,1,6,0,2022-29,0
DISTRITO,CORDOBA / ORIZABA,2022,29,0,9,4,0,3,0,2022-29,0
DISTRITO,CUERNAVACA BUGAMBILIAS,2022,29,1,0,0,0,3,0,2022-29,0
DISTRITO,CUERNAVACA DE CORTEZ,2022,29,2,2,2,1,5,0,2022-29,0
DISTRITO,MERIDA NORTE,2022,29,2,0,1,0,17,0,2022-29,0
DISTRITO,MERIDA SUR,2022,29,0,2,2,0,8,0,2022-29,0
DISTRITO,PACHUCA,2022,29,6,2,2,3,3,0,2022-29,2
DISTRITO,POZA RICA,2022,29,4,1,0,0,11,0,2022-29,0
DISTRITO,PUE ANGELOPOLIS,2022,29,2,1,1,1,7,0,2022-29,0
DISTRITO,PUE LA NORIA,2022,29,2,2,1,0,6,0,2022-29,3
DISTRITO,PUE LORETO,2022,29,6,4,2,0,4,0,2022-29,1
DISTRITO,TUXTLA,2022,29,0,0,2,0,2,0,2022-29,0
DISTRITO,VERACRUZ,2022,29,4,0,8,0,13,0,2022-29,0
DISTRITO,XALAPA,2022,29,0,3,2,2,9,0,2022-29,0
DISTRITO,ARAGON,2022,30,1,0,0,0,3,0,2022-30,0
DISTRITO,AZCAPOTZALCO,2022,30,1,0,1,0,7,0,2022-30,0
DISTRITO,CENTRO HISTORICO,2022,30,0,1,3,0,8,1,2022-30,0
DISTRITO,CHALCO,2022,30,0,6,9,0,10,0,2022-30,0
DISTRITO,COACALCO,2022,30,0,0,0,0,12,0,2022-30,0
DISTRITO,CONDESA,2022,30,0,0,4,0,13,0,2022-30,0
DISTRITO,CONSTITUCION,2022,30,1,3,0,0,0,0,2022-30,0
DISTRITO,ECATEPEC,2022,30,0,1,1,0,14,0,2022-30,0
DISTRITO,GUADALUPE TEPEYAC,2022,30,1,4,1,0,2,0,2022-30,0
DISTRITO,HUEHUETOCA,2022,30,3,2,5,0,5,0,2022-30,0
DISTRITO,IZTAPALAPA,2022,30,1,4,0,0,7,0,2022-30,0
DISTRITO,LAS AGUILAS,2022,30,1,0,0,0,4,0,2022-30,0
DISTRITO,LOS REYES,2022,30,2,1,6,0,2,0,2022-30,0
DISTRITO,NAUCALPAN,2022,30,1,3,1,0,1,0,2022-30,0
DISTRITO,NEZA 1,2022,30,5,5,2,1,3,0,2022-30,0
DISTRITO,NEZA 2,2022,30,1,1,1,0,4,0,2022-30,0
DISTRITO,NICOLAS ROMERO,2022,30,4,2,1,1,7,0,2022-30,0
DISTRITO,OJO DE AGUA,2022,30,1,0,2,0,8,0,2022-30,0
DISTRITO,SANTA FE,2022,30,2,0,0,1,8,0,2022-30,0
DISTRITO,SATELITE,2022,30,3,1,0,0,8,1,2022-30,0
DISTRITO,TECAMAC,2022,30,0,0,0,0,10,0,2022-30,0
DISTRITO,TEXCOCO,2022,30,1,1,0,1,9,0,2022-30,0
DISTRITO,TLALNEPANTLA,2022,30,0,0,0,0,4,0,2022-30,0
DISTRITO,TLALPAN,2022,30,1,0,3,0,0,0,2022-30,0
DISTRITO,TULTEPEC,2022,30,1,1,1,0,2,0,2022-30,0
DISTRITO,TULTITLAN,2022,30,2,0,0,0,2,1,2022-30,0
DISTRITO,XOCHIMILCO,2022,30,0,0,0,0,1,0,2022-30,0
DISTRITO,TOL LERMA SAN MATEO,2022,30,0,0,0,1,3,0,2022-30,0
DISTRITO,TOL METEPEC,2022,30,0,0,7,0,1,0,2022-30,0
DISTRITO,TOL SAN CARLOS,2022,30,2,0,0,0,5,0,2022-30,0
DISTRITO,JUAREZ NORTE,2022,30,1,0,0,0,0,0,2022-30,0
DISTRITO,JUAREZ SUR,2022,30,0,1,4,0,17,0,2022-30,0
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022,30,0,4,1,1,6,0,2022-30,0
DISTRITO,CULIACAN,2022,30,2,2,2,0,11,1,2022-30,0
DISTRITO,LOS MOCHIS,2022,30,0,0,0,0,2,1,2022-30,0
DISTRITO,MATAMOROS,2022,30,3,1,0,0,5,0,2022-30,0
DISTRITO,MAZATLAN,2022,30,0,0,0,0,10,0,2022-30,0
DISTRITO,MEXICALI,2022,30,2,3,0,0,11,2,2022-30,0
DISTRITO,MTY CARRETERA NACIONAL,2022,30,0,0,0,0,1,0,2022-30,0
DISTRITO,MTY CERRO DE LA SILLA,2022,30,1,0,1,0,6,0,2022-30,0
DISTRITO,MTY GARCIA,2022,30,0,2,0,4,4,3,2022-30,0
DISTRITO,MTY MITRAS,2022,30,0,4,0,0,13,0,2022-30,0
DISTRITO,MTY SANTA LUCIA,2022,30,0,0,0,0,8,2,2022-30,0
DISTRITO,MTY SENDERO DIVISORIO,2022,30,0,0,2,1,16,1,2022-30,0
DISTRITO,MTY SIERRA MADRE,2022,30,2,1,1,0,8,0,2022-30,0
DISTRITO,PIEDRAS NEGRAS / MONCLOVA,2022,30,0,0,3,0,1,0,2022-30,0
DISTRITO,SAN LUIS POTOSI PONIENTE,2022,30,0,0,0,0,2,0,2022-30,0
DISTRITO,TIJ RIO,2022,30,0,1,5,3,10,1,2022-30,0
DISTRITO,TIJ TECATE,2022,30,1,7,0,0,0,0,2022-30,0
DISTRITO,AGUASCALIENTES,2022,30,4,2,3,0,1,0,2022-30,0
DISTRITO,GDL BARRANCA,2022,30,2,6,1,0,6,0,2022-30,0
DISTRITO,GDL CHAPULTEPEC,2022,30,4,2,4,0,12,3,2022-30,0
DISTRITO,GDL COLOMOS,2022,30,0,1,0,0,8,1,2022-30,0
DISTRITO,GDL EL TAPATIO,2022,30,3,0,0,0,1,0,2022-30,0
DISTRITO,GDL ESTADIO,2022,30,3,1,0,0,4,0,2022-30,0
DISTRITO,GDL LA PRIMAVERA,2022,30,0,0,2,0,8,0,2022-30,0
DISTRITO,GDL LAZARO CARDENAS,2022,30,1,2,0,0,1,0,2022-30,0
DISTRITO,GDL LOPEZ MATEOS,2022,30,0,0,0,0,9,0,2022-30,0
DISTRITO,MORELIA,2022,30,0,0,0,0,4,0,2022-30,0
DISTRITO,QUERETARO CORREGIDORA,2022,30,2,0,3,0,0,0,2022-30,0
DISTRITO,CANCUN,2022,30,2,0,1,0,8,0,2022-30,0
DISTRITO,COATZA / MINA,2022,30,1,0,2,0,1,0,2022-30,0
DISTRITO,CUERNAVACA BUGAMBILIAS,2022,30,0,0,0,0,8,0,2022-30,0
DISTRITO,MERIDA SUR,2022,30,1,0,1,0,2,0,2022-30,0
DISTRITO,PUE ANGELOPOLIS,2022,30,0,1,0,0,3,0,2022-30,0
DISTRITO,PUE LA NORIA,2022,30,1,1,1,0,1,0,2022-30,0
DISTRITO,TUXTLA,2022,30,0,1,1,0,6,0,2022-30,0
DISTRITO,VILLAHERMOSA,2022,30,4,0,1,2,4,2,2022-30,0
DISTRITO,AEROPUERTO,2022,31,0,0,1,0,8,1,2022-31,2
DISTRITO,ARAGON,2022,31,0,1,4,0,6,0,2022-31,3
DISTRITO,AZCAPOTZALCO,2022,31,0,0,0,0,4,0,2022-31,4
DISTRITO,CENTRO HISTORICO,2022,31,1,0,1,0,9,0,2022-31,0
DISTRITO,CHALCO,2022,31,0,1,5,0,8,0,2022-31,0
DISTRITO,COACALCO,2022,31,0,1,0,1,7,0,2022-31,1
DISTRITO,CONDESA,2022,31,0,0,3,0,8,0,2022-31,0
DISTRITO,CONSTITUCION,2022,31,5,1,0,1,6,3,2022-31,3
DISTRITO,ECATEPEC,2022,31,4,0,1,0,11,0,2022-31,1
DISTRITO,GUADALUPE TEPEYAC,2022,31,1,2,4,0,1,1,2022-31,2
DISTRITO,HUEHUETOCA,2022,31,2,0,1,0,10,0,2022-31,0
DISTRITO,IZTAPALAPA,2022,31,0,2,0,0,4,0,2022-31,3
DISTRITO,LAS AGUILAS,2022,31,0,0,0,0,8,0,2022-31,0
DISTRITO,LOS REYES,2022,31,1,2,1,0,2,0,2022-31,0
DISTRITO,NAUCALPAN,2022,31,2,2,0,0,2,0,2022-31,0
DISTRITO,NEZA 1,2022,31,1,2,1,0,8,0,2022-31,1
DISTRITO,NEZA 2,2022,31,3,1,0,1,2,0,2022-31,0
DISTRITO,NICOLAS ROMERO,2022,31,1,2,1,0,6,0,2022-31,0
DISTRITO,OJO DE AGUA,2022,31,1,1,1,0,4,0,2022-31,0
DISTRITO,PEDREGAL,2022,31,1,1,3,0,3,0,2022-31,3
DISTRITO,POLANCO,2022,31,0,0,1,0,5,0,2022-31,0
DISTRITO,PORTALES,2022,31,6,0,2,0,3,0,2022-31,0
DISTRITO,SANTA FE,2022,31,3,0,0,0,6,0,2022-31,0
DISTRITO,SATELITE,2022,31,2,0,0,0,6,1,2022-31,3
DISTRITO,TECAMAC,2022,31,0,0,0,0,10,0,2022-31,2
DISTRITO,TEXCOCO,2022,31,1,0,0,0,5,0,2022-31,0
DISTRITO,TLALNEPANTLA,2022,31,0,0,0,0,8,1,2022-31,1
DISTRITO,TLALPAN,2022,31,1,0,2,0,7,0,2022-31,1
DISTRITO,TULTEPEC,2022,31,0,1,1,0,3,0,2022-31,0
DISTRITO,TULTITLAN,2022,31,0,2,0,0,13,0,2022-31,1
DISTRITO,XOCHIMILCO,2022,31,0,0,4,0,6,1,2022-31,3
DISTRITO,TOL LERMA SAN MATEO,2022,31,0,1,0,0,5,1,2022-31,5
DISTRITO,TOL METEPEC,2022,31,3,0,4,0,5,1,2022-31,1
DISTRITO,TOL SAN CARLOS,2022,31,0,3,2,2,11,2,2022-31,4
DISTRITO,CHIHUAHUA DEL RELIZ,2022,31,2,0,1,0,3,2,2022-31,2
DISTRITO,JUAREZ NORTE,2022,31,1,2,1,1,0,0,2022-31,2
DISTRITO,JUAREZ SUR,2022,31,0,0,2,0,4,0,2022-31,2
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022,31,0,0,1,1,6,1,2022-31,0
DISTRITO,CIUDAD VICTORIA,2022,31,0,0,0,1,5,0,2022-31,0
DISTRITO,CULIACAN,2022,31,3,0,2,0,3,0,2022-31,4
DISTRITO,LOS MOCHIS,2022,31,0,0,1,0,3,0,2022-31,0
DISTRITO,HERMOSILLO,2022,31,2,0,0,2,2,1,2022-31,4
DISTRITO,LA LAGUNA GOMEZ,2022,31,0,2,1,0,4,0,2022-31,1
DISTRITO,LA LAGUNA TORREON,2022,31,0,0,0,0,8,0,2022-31,0
DISTRITO,MATAMOROS,2022,31,0,0,0,0,4,0,2022-31,0
DISTRITO,MAZATLAN,2022,31,3,0,0,0,4,0,2022-31,0
DISTRITO,MEXICALI,2022,31,1,0,0,0,3,0,2022-31,2
DISTRITO,MTY AEROPUERTO,2022,31,0,0,0,0,2,0,2022-31,1
DISTRITO,MTY CARRETERA NACIONAL,2022,31,1,0,1,0,4,0,2022-31,0
DISTRITO,MTY CERRO DE LA SILLA,2022,31,1,1,2,0,11,1,2022-31,3
DISTRITO,MTY GARCIA,2022,31,0,0,1,0,13,1,2022-31,2
DISTRITO,MTY MITRAS,2022,31,0,1,1,0,0,0,2022-31,0
DISTRITO,MTY SANTA LUCIA,2022,31,0,0,0,0,9,0,2022-31,2
DISTRITO,MTY SENDERO DIVISORIO,2022,31,0,0,0,0,5,0,2022-31,2
DISTRITO,MTY SIERRA MADRE,2022,31,1,3,2,1,2,0,2022-31,0
DISTRITO,PIEDRAS NEGRAS / MONCLOVA,2022,31,1,1,1,0,9,0,2022-31,0
DISTRITO,REYNOSA,2022,31,2,0,4,0,8,1,2022-31,8
DISTRITO,SALTILLO,2022,31,4,3,1,2,3,1,2022-31,4
DISTRITO,SAN LUIS POTOSI ORIENTE,2022,31,0,0,0,0,8,1,2022-31,5
DISTRITO,SAN LUIS POTOSI PONIENTE,2022,31,0,0,4,0,3,1,2022-31,2
DISTRITO,TAMPICO,2022,31,0,1,0,0,0,0,2022-31,4
DISTRITO,TIJ RIO,2022,31,2,2,4,0,7,0,2022-31,3
DISTRITO,TIJ TECATE,2022,31,0,4,1,0,4,2,2022-31,4
DISTRITO,AGUASCALIENTES,2022,31,5,0,1,0,2,0,2022-31,2
DISTRITO,CELAYA,2022,31,2,0,1,0,4,0,2022-31,0
DISTRITO,COLIMA / MANZANILLO,2022,31,4,1,1,0,1,0,2022-31,0
DISTRITO,GDL BARRANCA,2022,31,3,0,2,0,4,0,2022-31,2
DISTRITO,GDL CHAPULTEPEC,2022,31,3,0,1,0,12,0,2022-31,2
DISTRITO,GDL EL TAPATIO,2022,31,0,0,0,0,2,0,2022-31,2
DISTRITO,GDL ESTADIO,2022,31,0,1,1,0,6,0,2022-31,3
DISTRITO,GDL LA PRIMAVERA,2022,31,0,0,0,0,2,1,2022-31,5
DISTRITO,GDL LOPEZ MATEOS,2022,31,0,1,0,0,17,2,2022-31,6
DISTRITO,GUANAJUATO,2022,31,0,0,0,0,6,0,2022-31,2
DISTRITO,IRAPUATO,2022,31,0,0,1,0,7,2,2022-31,6
DISTRITO,CERRO GORDO,2022,31,4,1,6,0,4,4,2022-31,5
DISTRITO,DELTA,2022,31,6,0,0,0,0,0,2022-31,4
DISTRITO,MORELIA,2022,31,0,0,0,2,2,0,2022-31,2
DISTRITO,PUERTO VALLARTA,2022,31,0,0,1,0,1,0,2022-31,10
DISTRITO,QUERETARO CORREGIDORA,2022,31,0,0,2,0,7,0,2022-31,1
DISTRITO,QUERETARO SANTIAGO,2022,31,2,0,0,0,4,0,2022-31,0
DISTRITO,ACAPULCO,2022,31,0,0,1,0,3,0,2022-31,0
DISTRITO,CANCUN,2022,31,4,0,3,0,12,1,2022-31,1
DISTRITO,CORDOBA / ORIZABA,2022,31,0,1,6,0,3,0,2022-31,0
DISTRITO,CUERNAVACA BUGAMBILIAS,2022,31,1,1,0,0,4,0,2022-31,0
DISTRITO,CUERNAVACA DE CORTEZ,2022,31,0,2,2,0,4,0,2022-31,0
DISTRITO,MERIDA NORTE,2022,31,1,0,2,0,9,0,2022-31,2
DISTRITO,MERIDA SUR,2022,31,2,0,3,0,4,1,2022-31,2
DISTRITO,PACHUCA,2022,31,3,2,0,0,5,0,2022-31,0
DISTRITO,POZA RICA,2022,31,2,1,0,1,4,0,2022-31,0
DISTRITO,PUE ANGELOPOLIS,2022,31,1,1,1,1,8,0,2022-31,0
DISTRITO,PUE LA NORIA,2022,31,1,0,4,0,2,0,2022-31,0
DISTRITO,PUE LORETO,2022,31,3,1,1,0,3,0,2022-31,1
DISTRITO,TUXTLA,2022,31,1,0,0,0,3,0,2022-31,0
DISTRITO,VERACRUZ,2022,31,1,0,5,0,6,0,2022-31,0
DISTRITO,VILLAHERMOSA,2022,31,0,0,2,1,3,0,2022-31,0
DISTRITO,XALAPA,2022,31,0,3,0,1,6,0,2022-31,0
DISTRITO,AEROPUERTO,2022,32,0,0,1,0,6,0,2022-32,1
DISTRITO,ARAGON,2022,32,1,0,4,1,4,0,2022-32,1
DISTRITO,AZCAPOTZALCO,2022,32,0,0,1,0,5,0,2022-32,0
DISTRITO,CENTRO HISTORICO,2022,32,0,0,0,0,5,0,2022-32,0
DISTRITO,CHALCO,2022,32,0,3,5,0,6,0,2022-32,0
DISTRITO,COACALCO,2022,32,2,0,2,0,8,0,2022-32,0
DISTRITO,CONDESA,2022,32,0,0,2,1,9,0,2022-32,0
DISTRITO,CONSTITUCION,2022,32,2,3,3,0,4,1,2022-32,1
DISTRITO,ECATEPEC,2022,32,1,1,0,0,10,0,2022-32,1
DISTRITO,GUADALUPE TEPEYAC,2022,32,0,4,0,0,5,0,2022-32,0
DISTRITO,HUEHUETOCA,2022,32,3,1,3,0,4,0,2022-32,1
DISTRITO,IZTAPALAPA,2022,32,0,2,0,0,4,0,2022-32,0
DISTRITO,LAS AGUILAS,2022,32,0,2,1,0,3,0,2022-32,0
DISTRITO,LOS REYES,2022,32,4,0,2,0,0,0,2022-32,0
DISTRITO,NAUCALPAN,2022,32,0,2,2,1,1,0,2022-32,0
DISTRITO,NEZA 1,2022,32,3,1,1,0,5,0,2022-32,1
DISTRITO,NEZA 2,2022,32,2,2,0,0,5,0,2022-32,1
DISTRITO,NICOLAS ROMERO,2022,32,2,2,1,0,5,0,2022-32,0
DISTRITO,OJO DE AGUA,2022,32,0,2,1,0,4,0,2022-32,1
DISTRITO,PEDREGAL,2022,32,0,0,0,0,4,0,2022-32,0
DISTRITO,POLANCO,2022,32,1,0,3,0,2,0,2022-32,1
DISTRITO,PORTALES,2022,32,1,0,1,0,7,0,2022-32,0
DISTRITO,SANTA FE,2022,32,2,0,0,0,8,0,2022-32,1
DISTRITO,SATELITE,2022,32,3,1,0,0,4,0,2022-32,0
DISTRITO,TECAMAC,2022,32,0,0,0,0,10,0,2022-32,0
DISTRITO,TEXCOCO,2022,32,0,0,1,0,5,0,2022-32,0
DISTRITO,TLALNEPANTLA,2022,32,1,0,0,0,5,0,2022-32,0
DISTRITO,TLALPAN,2022,32,0,0,0,0,10,0,2022-32,0
DISTRITO,TULTEPEC,2022,32,0,0,2,0,2,0,2022-32,2
DISTRITO,TULTITLAN,2022,32,2,2,1,0,3,0,2022-32,1
DISTRITO,XOCHIMILCO,2022,32,0,2,1,0,7,0,2022-32,2
DISTRITO,TOL LERMA SAN MATEO,2022,32,1,0,0,0,9,0,2022-32,2
DISTRITO,TOL METEPEC,2022,32,2,0,2,0,7,0,2022-32,0
DISTRITO,TOL SAN CARLOS,2022,32,1,1,2,1,5,1,2022-32,1
DISTRITO,CHIHUAHUA DEL RELIZ,2022,32,1,3,0,0,2,1,2022-32,2
DISTRITO,JUAREZ NORTE,2022,32,3,0,2,0,4,1,2022-32,17
DISTRITO,JUAREZ SUR,2022,32,0,0,4,2,7,0,2022-32,3
DISTRITO,CIUDAD OBREGON / NAVOJOA,2022,32,0,1,0,0,8,0,2022-32,0
DISTRITO,CIUDAD VICTORIA,2022,32,0,0,1,0,3,0,2022-32,0
DISTRITO,CULIACAN,2022,32,0,0,0,0,2,0,2022-32,0
DISTRITO,LOS MOCHIS,2022,32,0,0,2,0,0,0,2022-32,0
DISTRITO,HERMOSILLO,2022,32,0,2,1,1,2,0,2022-32,0
DISTRITO,LA LAGUNA GOMEZ,2022,32,0,0,2,0,4,0,2022-32,0
DISTRITO,LA LAGUNA TORREON,2022,32,0,0,0,0,4,0,2022-32,1
DISTRITO,MATAMOROS,2022,32,2,1,0,0,5,0,2022-32,0
DISTRITO,MAZATLAN,2022,32,1,0,0,0,6,0,2022-32,0
DISTRITO,MEXICALI,2022,32,4,1,0,0,7,0,2022-32,2
DISTRITO,MTY CARRETERA NACIONAL,2022,32,1,1,5,0,4,1,2022-32,4
DISTRITO,MTY CERRO DE LA SILLA,2022,32,1,0,0,0,3,0,2022-32,1
DISTRITO,MTY GARCIA,2022,32,0,1,0,0,9,1,2022-32,2
DISTRITO,MTY MITRAS,2022,32,0,3,1,0,7,1,2022-32,6
DISTRITO,MTY SANTA LUCIA,2022,32,0,0,0,0,7,0,2022-32,0
DISTRITO,MTY SENDERO DIVISORIO,2022,32,0,0,0,0,10,2,2022-32,2
DISTRITO,MTY SIERRA MADRE,2022,32,0,2,3,0,2,0,2022-32,0
DISTRITO,PIEDRAS NEGRAS / MONCLOVA,2022,32,0,0,1,3,2,0,2022-32,0
DISTRITO,REYNOSA,2022,32,2,0,0,2,8,0,2022-32,6
DISTRITO,SALTILLO,2022,32,3,2,2,2,1,0,2022-32,12
DISTRITO,SAN LUIS POTOSI ORIENTE,2022,32,0,1,0,0,6,2,2022-32,4
DISTRITO,SAN LUIS POTOSI PONIENTE,2022,32,0,1,1,0,1,0,2022-32,5
DISTRITO,TIJ FRONTERA,2022,32,0,0,1,0,0,0,2022-32,1
DISTRITO,TIJ RIO,2022,32,0,0,2,0,8,0,2022-32,1
DISTRITO,TIJ TECATE,2022,32,0,2,0,0,4,1,2022-32,5
DISTRITO,AGUASCALIENTES,2022,32,2,1,1,0,2,0,2022-32,0
DISTRITO,CELAYA,2022,32,3,2,2,0,0,0,2022-32,2
DISTRITO,COLIMA / MANZANILLO,2022,32,1,1,0,0,2,0,2022-32,0
DISTRITO,GDL BARRANCA,2022,32,4,2,1,0,1,0,2022-32,1
DISTRITO,GDL CHAPULTEPEC,2022,32,1,2,1,0,7,0,2022-32,8
DISTRITO,GDL COLOMOS,2022,32,0,0,1,0,6,0,2022-32,10
DISTRITO,GDL EL TAPATIO,2022,32,1,0,0,0,3,0,2022-32,2
DISTRITO,GDL ESTADIO,2022,32,1,2,1,0,4,1,2022-32,5
DISTRITO,GDL LA PRIMAVERA,2022,32,0,1,0,0,1,0,2022-32,2
DISTRITO,GDL LOPEZ MATEOS,2022,32,0,0,1,0,6,0,2022-32,9
DISTRITO,GUANAJUATO,2022,32,2,0,0,0,4,0,2022-32,0
DISTRITO,IRAPUATO,2022,32,2,0,1,0,5,0,2022-32,0
DISTRITO,CERRO GORDO,2022,32,1,2,7,0,4,0,2022-32,0
DISTRITO,DELTA,2022,32,2,0,4,0,0,2,2022-32,9
DISTRITO,MORELIA,2022,32,0,0,0,0,4,0,2022-32,0
DISTRITO,QUERETARO CORREGIDORA,2022,32,2,0,0,0,4,1,2022-32,3
DISTRITO,QUERETARO SANTIAGO,2022,32,2,0,1,0,3,0,2022-32,0
DISTRITO,ACAPULCO,2022,32,0,1,0,0,3,0,2022-32,0
DISTRITO,CANCUN,2022,32,2,1,5,0,10,0,2022-32,0
