DIRECCION,REGION,DISTRITO,MES,SEMANA,Sop_Ingresados,Soportes Atendidos -6h,Soportes Atendidos -4h,Soportes Atendidos -2h,año ok,Año
CENTRO,CDMX NORORIENTE,COACALCO,ene,52,77,72,70,55,2021,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,ene,52,19,16,10,5,2021,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,ene,52,11,9,8,6,2021,2022
CENTRO,CDMX NORORIENTE,TECAMAC,ene,52,58,48,43,34,2021,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,ene,52,24,22,20,10,2021,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,ene,52,96,59,46,21,2021,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,ene,52,55,37,35,21,2021,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,ene,52,59,53,47,22,2021,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,ene,52,20,17,14,6,2021,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,ene,52,44,43,39,31,2021,2022
CENTRO,CDMX NORPONIENTE,SATELITE,ene,52,49,45,43,27,2021,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,ene,52,34,30,26,13,2021,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,ene,52,60,38,28,9,2021,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,ene,52,56,51,42,22,2021,2022
CENTRO,CDMX ORIENTE,ARAGON,ene,52,80,79,71,43,2021,2022
CENTRO,CDMX ORIENTE,CHALCO,ene,52,8,8,7,4,2021,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,ene,52,50,46,45,27,2021,2022
CENTRO,CDMX ORIENTE,ECATEPEC,ene,52,61,55,54,41,2021,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,ene,52,60,53,47,31,2021,2022
CENTRO,CDMX ORIENTE,LOS REYES,ene,52,35,35,34,26,2021,2022
CENTRO,CDMX ORIENTE,NEZA 1,ene,52,49,42,36,19,2021,2022
CENTRO,CDMX ORIENTE,NEZA 2,ene,52,68,64,54,42,2021,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,ene,52,12,11,10,7,2021,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,ene,52,48,41,33,23,2021,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,ene,52,15,10,8,2,2021,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,ene,52,56,48,46,24,2021,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,ene,52,35,30,25,14,2021,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,ene,52,48,37,32,14,2021,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,ene,52,55,45,40,17,2021,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,ene,52,50,31,24,10,2021,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,ene,52,78,58,43,16,2021,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,ene,52,79,63,56,32,2021,2022
CENTRO,TOLUCA,TOL METEPEC,ene,52,51,42,37,21,2021,2022
CENTRO,TOLUCA,TOL SAN CARLOS,ene,52,71,54,45,20,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,ene,52,41,17,11,4,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,ene,52,44,14,12,4,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,ene,52,85,41,28,18,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,ene,52,52,31,24,8,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,ene,52,84,33,22,9,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,ene,52,103,42,28,11,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,ene,52,73,31,23,8,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,ene,52,63,31,24,10,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,ene,52,105,72,62,40,2021,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,ene,52,92,54,43,18,2021,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,ene,52,36,33,27,18,2021,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,ene,52,36,27,19,12,2021,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,ene,52,92,88,81,57,2021,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,ene,52,17,11,9,2,2021,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,ene,52,11,11,10,3,2021,2022
NORTE-NORESTE,NORTE,HERMOSILLO,ene,52,38,33,28,11,2021,2022
NORTE-NORESTE,NORTE,MEXICALI,ene,52,48,38,30,18,2021,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,ene,52,109,41,30,16,2021,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,ene,52,60,36,22,9,2021,2022
NORTE-NORESTE,NORTE,TIJ RIO,ene,52,83,26,18,8,2021,2022
NORTE-NORESTE,NORTE,TIJ TECATE,ene,52,140,57,38,10,2021,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,ene,52,44,31,30,19,2021,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,ene,52,35,17,11,4,2021,2022
NORTE-NORESTE,PACIFICO,CULIACAN,ene,52,31,26,23,10,2021,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,ene,52,228,85,63,37,2021,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,ene,52,215,65,42,22,2021,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,ene,52,10,10,10,5,2021,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,ene,52,26,21,20,13,2021,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,ene,52,18,17,15,7,2021,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,ene,52,54,51,47,33,2021,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,ene,52,80,74,68,44,2021,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,ene,52,8,8,8,3,2021,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,ene,52,40,34,32,20,2021,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,ene,52,13,11,10,8,2021,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,ene,52,17,16,12,6,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,ene,52,3,3,2,1,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,ene,52,39,16,9,3,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,ene,52,110,67,53,23,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,ene,52,152,80,59,24,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,ene,52,40,20,13,3,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,ene,52,62,60,54,27,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,ene,52,66,28,23,13,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,ene,52,85,71,64,37,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,ene,52,114,100,93,63,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,ene,52,72,51,42,20,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,ene,52,143,64,50,24,2021,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,ene,52,24,22,21,14,2021,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,ene,52,18,14,10,6,2021,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,ene,52,44,43,41,26,2021,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,ene,52,14,14,14,9,2021,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,ene,52,153,117,88,24,2021,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,ene,52,51,46,39,20,2021,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,ene,52,8,7,4,2,2021,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,ene,52,38,37,33,11,2021,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,ene,52,38,37,31,24,2021,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,ene,52,42,41,40,26,2021,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,ene,52,41,41,37,29,2021,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,ene,52,24,21,20,8,2021,2022
ORIENTE-SUR,SURESTE,CANCUN,ene,52,84,74,67,39,2021,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,ene,52,24,17,15,5,2021,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,ene,52,40,37,32,18,2021,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,ene,52,36,35,34,12,2021,2022
ORIENTE-SUR,SURESTE,TUXTLA,ene,52,13,10,8,6,2021,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,ene,52,10,9,9,4,2021,2022
CENTRO,CDMX NORORIENTE,COACALCO,ene,1,441,418,395,269,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,ene,1,128,117,101,57,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,ene,1,77,65,55,28,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,ene,1,363,298,269,145,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,ene,1,199,166,144,89,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,ene,1,494,308,248,117,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,ene,1,431,343,306,170,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,ene,1,294,269,246,150,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,ene,1,143,124,107,45,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,ene,1,237,228,212,123,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,ene,1,308,240,203,109,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,ene,1,181,165,158,97,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,ene,1,333,254,217,91,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,ene,1,352,320,257,136,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,ene,1,438,381,331,197,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,ene,1,27,26,25,15,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,ene,1,269,242,223,135,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,ene,1,250,229,204,134,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,ene,1,315,293,275,171,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,ene,1,196,190,182,142,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,ene,1,288,260,244,161,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,ene,1,318,289,264,159,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,ene,1,58,48,46,26,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,ene,1,383,312,264,144,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,ene,1,161,108,86,29,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,ene,1,393,335,293,147,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,ene,1,193,167,151,63,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,ene,1,238,188,146,61,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,ene,1,244,200,169,68,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,ene,1,325,265,229,92,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,ene,1,318,259,221,108,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,ene,1,492,404,351,162,2022,2022
CENTRO,TOLUCA,TOL METEPEC,ene,1,279,241,209,113,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,ene,1,472,399,341,176,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,ene,1,135,48,27,8,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,ene,1,197,53,41,14,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,ene,1,373,291,229,118,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,ene,1,290,210,168,85,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,ene,1,458,219,174,67,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,ene,1,444,193,143,42,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,ene,1,387,162,116,60,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,ene,1,335,169,110,48,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,ene,1,623,460,368,187,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,ene,1,542,231,151,67,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,ene,1,134,130,121,78,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,ene,1,207,195,183,122,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,ene,1,434,372,328,172,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,ene,1,72,47,37,18,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,ene,1,51,42,35,23,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,ene,1,192,168,144,72,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,ene,1,250,228,203,126,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,ene,1,541,219,145,44,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,ene,1,318,221,165,80,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,ene,1,457,274,206,89,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,ene,1,692,495,299,107,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,ene,1,207,178,163,105,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,ene,1,194,133,112,72,2022,2022
NORTE-NORESTE,PACIFICO,CULIACAN,ene,1,200,164,139,58,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,ene,1,1007,453,387,228,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,ene,1,820,410,329,174,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,ene,1,81,78,64,32,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,ene,1,182,140,114,52,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,ene,1,143,135,127,75,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,ene,1,361,341,306,176,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,ene,1,457,379,331,164,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,ene,1,102,92,77,43,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,ene,1,225,205,156,60,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,ene,1,100,81,69,38,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,ene,1,168,138,115,51,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,ene,1,11,8,7,5,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,ene,1,214,62,41,16,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,ene,1,786,381,269,108,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,ene,1,952,442,315,108,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,ene,1,255,100,69,20,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,ene,1,6,4,3,0,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,ene,1,305,287,262,161,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,ene,1,459,337,287,159,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,ene,1,589,448,378,215,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,ene,1,591,504,439,262,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,ene,1,509,447,411,223,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,ene,1,846,361,254,90,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,ene,1,136,131,129,93,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,ene,1,110,101,96,50,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,ene,1,326,309,291,182,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,ene,1,67,66,64,39,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,ene,1,848,377,248,67,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,ene,1,270,259,234,135,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,ene,1,61,61,47,23,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,ene,1,138,129,117,73,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,ene,1,173,164,148,82,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,ene,1,239,230,225,131,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,ene,1,223,220,177,74,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,ene,1,208,198,186,93,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,ene,1,451,389,345,202,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,ene,1,160,131,104,44,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,ene,1,279,213,173,82,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,ene,1,202,197,183,110,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,ene,1,117,109,98,51,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,ene,1,81,74,66,40,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,ene,2,458,414,398,261,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,ene,2,148,119,99,38,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,ene,2,97,86,74,38,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,ene,2,342,278,254,129,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,ene,2,199,158,132,57,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,ene,2,559,298,223,99,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,ene,2,358,282,241,132,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,ene,2,331,306,278,175,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,ene,2,137,125,113,72,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,ene,2,243,233,213,115,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,ene,2,268,239,218,137,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,ene,2,134,121,105,63,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,ene,2,290,226,192,101,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,ene,2,356,317,243,118,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,ene,2,468,392,330,157,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,ene,2,30,29,27,15,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,ene,2,303,277,261,168,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,ene,2,265,236,214,137,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,ene,2,307,278,259,160,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,ene,2,195,188,182,126,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,ene,2,325,281,255,146,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,ene,2,340,279,242,131,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,ene,2,83,66,55,29,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,ene,2,415,353,296,167,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,ene,2,183,79,42,8,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,ene,2,383,313,261,126,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,ene,2,187,153,122,42,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,ene,2,231,173,140,51,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,ene,2,261,233,199,95,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,ene,2,327,238,188,82,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,ene,2,344,281,244,119,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,ene,2,471,349,289,117,2022,2022
CENTRO,TOLUCA,TOL METEPEC,ene,2,286,242,205,88,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,ene,2,454,373,312,134,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,ene,2,117,44,29,6,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,ene,2,202,68,49,21,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,ene,2,327,272,237,146,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,ene,2,267,208,172,102,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,ene,2,391,139,102,48,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,ene,2,424,178,131,37,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,ene,2,381,161,124,52,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,ene,2,392,191,124,37,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,ene,2,586,282,219,105,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,ene,2,517,162,122,42,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,ene,2,153,141,127,85,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,ene,2,180,157,142,83,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,ene,2,437,373,316,178,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,ene,2,94,69,52,25,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,ene,2,56,52,49,30,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,ene,2,189,154,122,50,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,ene,2,184,174,167,100,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,ene,2,450,160,100,37,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,ene,2,249,173,126,48,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,ene,2,447,305,238,95,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,ene,2,608,426,274,94,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,ene,2,197,172,155,115,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,ene,2,181,103,80,50,2022,2022
NORTE-NORESTE,PACIFICO,CULIACAN,ene,2,162,132,111,43,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,ene,2,930,403,339,201,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,ene,2,682,435,360,210,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,ene,2,81,74,65,44,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,ene,2,198,143,115,45,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,ene,2,196,186,163,93,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,ene,2,377,344,293,152,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,ene,2,487,384,332,186,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,ene,2,101,90,81,44,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,ene,2,228,213,170,76,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,ene,2,113,90,74,37,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,ene,2,151,127,106,55,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,ene,2,18,8,8,1,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,ene,2,237,94,67,20,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,ene,2,791,415,289,110,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,ene,2,904,285,184,49,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,ene,2,221,104,72,20,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,ene,2,8,6,5,3,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,ene,2,276,253,235,131,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,ene,2,465,388,348,165,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,ene,2,593,432,373,171,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,ene,2,659,337,258,145,2022,2022
