PLAZA,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
SALTILLO,20/12/2021,2,18,7,1,10
SALTILLO,21/12/2021,3,17,4,0,NA
SALTILLO,22/12/2021,2,7,4,1,4
SALTILLO,23/12/2021,1,8,2,2,4
SALTILLO,24/12/2021,1,2,0,1,2
SALTILLO,25/12/2021,0,1,1,0,2
SALTILLO,26/12/2021,2,1,1,0,3
SALTILLO,27/12/2021,1,6,2,0,4
SALTILLO,28/12/2021,3,5,5,0,5
SALTILLO,29/12/2021,0,7,2,0,3
SALTILLO,30/12/2021,3,8,7,0,6
SALTILLO,31/12/2021,2,11,5,3,9
SALTILLO,01/01/2022,2,5,2,0,8
SALTILLO,02/01/2022,0,3,2,0,3
SALTILLO,03/01/2022,3,14,6,3,9
SALTILLO,04/01/2022,3,15,6,0,NA
SALTILLO,05/01/2022,0,10,10,2,7
SALTILLO,06/01/2022,3,16,10,1,8
SALTILLO,07/01/2022,3,23,8,1,11
SALTILLO,08/01/2022,1,18,10,0,9
SALTILLO,09/01/2022,3,10,11,0,9
SALTILLO,10/01/2022,2,21,13,1,NA
SALTILLO,11/01/2022,3,12,6,1,6
SALTILLO,12/01/2022,2,17,8,0,8
SALTILLO,13/01/2022,7,6,5,1,6
SALTILLO,14/01/2022,2,9,3,0,5
SALTILLO,15/01/2022,4,9,4,0,6
SALTILLO,16/01/2022,1,7,4,0,NA
SALTILLO,17/01/2022,1,9,3,1,5
SALTILLO,18/01/2022,0,8,5,1,5
SALTILLO,19/01/2022,4,9,8,1,9
SALTILLO,20/01/2022,2,14,4,1,7
SALTILLO,21/01/2022,1,15,3,0,7
SALTILLO,22/01/2022,4,12,6,1,7
SALTILLO,23/01/2022,4,6,2,1,6
SALTILLO,24/01/2022,4,18,3,1,8
SALTILLO,25/01/2022,3,17,5,3,9
SALTILLO,26/01/2022,3,9,5,0,5
SALTILLO,27/01/2022,3,4,4,3,4
SALTILLO,28/01/2022,1,9,3,1,5
SALTILLO,29/01/2022,2,10,6,1,6
SALTILLO,30/01/2022,0,4,2,0,3
SALTILLO,31/01/2022,0,12,4,1,5
SALTILLO,01/02/2022,0,8,4,2,5
SALTILLO,02/02/2022,0,8,9,0,5
SALTILLO,03/02/2022,0,6,2,0,3
SALTILLO,04/02/2022,2,10,6,0,7
SALTILLO,05/02/2022,0,3,0,0,1
SALTILLO,06/02/2022,0,2,1,1,2
SALTILLO,07/02/2022,2,2,0,2,2
SALTILLO,08/02/2022,1,6,1,1,3
SALTILLO,09/02/2022,3,11,3,0,6
SALTILLO,10/02/2022,2,7,1,1,4
SALTILLO,11/02/2022,1,9,4,1,5
SALTILLO,12/02/2022,0,10,1,0,4
SALTILLO,13/02/2022,1,3,1,0,2
SALTILLO,14/02/2022,0,8,4,2,5
SALTILLO,15/02/2022,3,4,1,1,4
SALTILLO,16/02/2022,0,12,1,0,5
SALTILLO,17/02/2022,4,9,2,2,7
SALTILLO,18/02/2022,2,15,4,0,7
SALTILLO,19/02/2022,1,5,5,2,4
SALTILLO,20/02/2022,3,17,10,1,15
SALTILLO,21/02/2022,4,17,8,2,10
SALTILLO,22/02/2022,0,18,7,0,7
SALTILLO,23/02/2022,0,11,4,2,NA
SALTILLO,24/02/2022,1,7,2,1,4
SALTILLO,25/02/2022,2,11,7,1,7
SALTILLO,26/02/2022,1,8,3,0,4
SALTILLO,27/02/2022,1,7,1,0,4
SALTILLO,28/02/2022,1,6,4,3,5
SALTILLO,01/03/2022,1,2,3,1,3
SALTILLO,02/03/2022,2,1,3,1,3
SALTILLO,03/03/2022,1,6,1,0,3
SALTILLO,04/03/2022,3,8,10,0,9
SALTILLO,05/03/2022,1,9,0,0,4
SALTILLO,06/03/2022,1,3,1,0,3
SALTILLO,07/03/2022,1,3,1,0,2
SALTILLO,08/03/2022,2,6,4,0,4
SALTILLO,09/03/2022,1,7,2,0,4
SALTILLO,10/03/2022,0,3,0,1,2
SALTILLO,11/03/2022,0,3,0,0,1
SALTILLO,12/03/2022,1,5,1,0,3
SALTILLO,13/03/2022,1,3,1,0,3
SALTILLO,14/03/2022,1,4,3,1,5
SALTILLO,15/03/2022,1,7,2,2,4
SALTILLO,16/03/2022,1,3,0,0,2
SALTILLO,17/03/2022,1,6,2,0,4
SALTILLO,18/03/2022,2,5,1,0,3
SALTILLO,19/03/2022,0,2,0,0,1
SALTILLO,20/03/2022,0,1,0,0,1
SALTILLO,21/03/2022,1,3,1,0,2
SALTILLO,22/03/2022,1,13,2,0,7
SALTILLO,23/03/2022,1,4,0,0,2
SALTILLO,24/03/2022,2,5,3,0,NA
SALTILLO,25/03/2022,0,3,1,0,2
SALTILLO,26/03/2022,0,5,0,0,2
SALTILLO,27/03/2022,1,2,0,0,2
SALTILLO,28/03/2022,1,5,1,1,3
SALTILLO,29/03/2022,0,10,4,2,NA
SALTILLO,30/03/2022,0,4,1,0,2
SALTILLO,31/03/2022,0,5,1,0,2
SALTILLO,01/04/2022,1,6,0,1,4
SALTILLO,02/04/2022,0,3,2,0,2
SALTILLO,03/04/2022,0,0,3,2,4
SALTILLO,04/04/2022,1,5,1,0,3
SALTILLO,05/04/2022,0,3,1,0,2
SALTILLO,06/04/2022,0,4,1,0,2
SALTILLO,07/04/2022,4,3,5,1,NA
SAN LUIS POTOSI,16/08/2021,2,19,8,2,6
SAN LUIS POTOSI,17/08/2021,3,18,9,0,6
SAN LUIS POTOSI,18/08/2021,3,12,5,2,4
SAN LUIS POTOSI,19/08/2021,3,20,2,1,5
SAN LUIS POTOSI,20/08/2021,1,14,2,0,3
SAN LUIS POTOSI,21/08/2021,1,8,2,0,2
SAN LUIS POTOSI,22/08/2021,2,12,4,0,6
SAN LUIS POTOSI,23/08/2021,2,21,10,2,7
SAN LUIS POTOSI,24/08/2021,3,22,6,1,6
SAN LUIS POTOSI,25/08/2021,4,29,7,0,8
SAN LUIS POTOSI,26/08/2021,2,22,2,1,5
SAN LUIS POTOSI,27/08/2021,1,23,11,1,7
SAN LUIS POTOSI,28/08/2021,1,40,20,3,10
SAN LUIS POTOSI,29/08/2021,0,35,19,0,12
SAN LUIS POTOSI,30/08/2021,6,35,18,2,10
SAN LUIS POTOSI,31/08/2021,6,36,15,0,9
SAN LUIS POTOSI,01/09/2021,1,33,13,0,9
SAN LUIS POTOSI,02/09/2021,3,40,19,0,10
SAN LUIS POTOSI,03/09/2021,4,46,28,0,13
SAN LUIS POTOSI,04/09/2021,8,51,24,0,14
SAN LUIS POTOSI,05/09/2021,5,34,23,0,19
SAN LUIS POTOSI,06/09/2021,6,46,37,0,15
SAN LUIS POTOSI,07/09/2021,3,44,33,3,14
SAN LUIS POTOSI,08/09/2021,5,39,33,2,13
SAN LUIS POTOSI,09/09/2021,5,62,42,1,18
SAN LUIS POTOSI,10/09/2021,2,44,40,1,15
SAN LUIS POTOSI,11/09/2021,6,41,39,0,15
SAN LUIS POTOSI,12/09/2021,2,24,16,0,10
SAN LUIS POTOSI,13/09/2021,3,42,43,1,16
SAN LUIS POTOSI,14/09/2021,8,24,21,0,9
SAN LUIS POTOSI,15/09/2021,2,32,26,0,11
SAN LUIS POTOSI,16/09/2021,20,64,32,4,26
SAN LUIS POTOSI,17/09/2021,4,35,38,0,14
SAN LUIS POTOSI,18/09/2021,2,40,38,1,15
SAN LUIS POTOSI,19/09/2021,3,53,34,1,21
SAN LUIS POTOSI,20/09/2021,4,67,62,0,22
SAN LUIS POTOSI,21/09/2021,6,48,56,3,19
SAN LUIS POTOSI,22/09/2021,5,53,53,2,18
SAN LUIS POTOSI,23/09/2021,4,48,38,2,14
SAN LUIS POTOSI,24/09/2021,3,53,44,0,15
SAN LUIS POTOSI,25/09/2021,2,57,32,0,14
SAN LUIS POTOSI,26/09/2021,4,26,15,1,11
SAN LUIS POTOSI,27/09/2021,3,56,43,1,16
SAN LUIS POTOSI,28/09/2021,2,47,37,2,14
SAN LUIS POTOSI,29/09/2021,2,60,30,0,14
SAN LUIS POTOSI,30/09/2021,5,39,41,0,13
SAN LUIS POTOSI,01/10/2021,6,42,30,0,13
SAN LUIS POTOSI,02/10/2021,7,52,36,0,14
SAN LUIS POTOSI,03/10/2021,3,39,45,0,18
SAN LUIS POTOSI,04/10/2021,6,49,36,4,17
SAN LUIS POTOSI,05/10/2021,3,43,37,1,14
SAN LUIS POTOSI,06/10/2021,10,54,28,1,15
SAN LUIS POTOSI,07/10/2021,8,44,20,3,11
SAN LUIS POTOSI,08/10/2021,2,28,15,1,7
SAN LUIS POTOSI,09/10/2021,4,48,24,0,13
SAN LUIS POTOSI,10/10/2021,3,24,6,1,8
SAN LUIS POTOSI,11/10/2021,3,23,17,0,8
SAN LUIS POTOSI,12/10/2021,2,36,16,1,10
SAN LUIS POTOSI,13/10/2021,3,25,16,0,8
SAN LUIS POTOSI,14/10/2021,3,17,9,0,5
SAN LUIS POTOSI,15/10/2021,2,21,12,1,6
SAN LUIS POTOSI,16/10/2021,3,25,10,0,6
SAN LUIS POTOSI,17/10/2021,2,19,14,0,9
SAN LUIS POTOSI,18/10/2021,1,29,24,1,9
SAN LUIS POTOSI,19/10/2021,6,38,28,1,12
SAN LUIS POTOSI,20/10/2021,4,35,23,2,11
SAN LUIS POTOSI,21/10/2021,2,38,22,3,10
SAN LUIS POTOSI,22/10/2021,3,34,25,1,10
SAN LUIS POTOSI,23/10/2021,2,30,17,3,8
SAN LUIS POTOSI,24/10/2021,3,17,13,5,9
SAN LUIS POTOSI,25/10/2021,3,16,12,0,6
SAN LUIS POTOSI,26/10/2021,6,28,20,1,9
SAN LUIS POTOSI,27/10/2021,2,27,12,1,7
SAN LUIS POTOSI,28/10/2021,3,30,8,0,7
SAN LUIS POTOSI,29/10/2021,4,12,18,4,7
SAN LUIS POTOSI,30/10/2021,2,32,18,1,9
SAN LUIS POTOSI,31/10/2021,2,43,10,0,13
SAN LUIS POTOSI,01/11/2021,3,43,26,2,14
SAN LUIS POTOSI,02/11/2021,4,40,24,1,13
SAN LUIS POTOSI,03/11/2021,5,23,20,1,9
SAN LUIS POTOSI,04/11/2021,1,22,18,1,8
SAN LUIS POTOSI,05/11/2021,3,18,14,3,7
SAN LUIS POTOSI,06/11/2021,8,28,14,0,9
SAN LUIS POTOSI,07/11/2021,3,17,4,1,6
SAN LUIS POTOSI,08/11/2021,2,19,11,3,6
SAN LUIS POTOSI,09/11/2021,3,14,2,2,4
SAN LUIS POTOSI,10/11/2021,3,16,8,2,5
SAN LUIS POTOSI,11/11/2021,5,21,10,0,NA
SAN LUIS POTOSI,12/11/2021,2,24,8,3,6
SAN LUIS POTOSI,13/11/2021,2,32,12,1,9
SAN LUIS POTOSI,14/11/2021,2,28,9,1,11
SAN LUIS POTOSI,15/11/2021,1,31,6,1,7
SAN LUIS POTOSI,16/11/2021,3,30,11,3,8
SAN LUIS POTOSI,17/11/2021,5,28,14,0,8
SAN LUIS POTOSI,18/11/2021,3,26,19,0,8
SAN LUIS POTOSI,19/11/2021,5,29,16,3,10
SAN LUIS POTOSI,20/11/2021,0,24,12,1,7
SAN LUIS POTOSI,21/11/2021,0,17,13,1,8
SAN LUIS POTOSI,22/11/2021,2,22,17,0,7
SAN LUIS POTOSI,23/11/2021,3,24,17,0,7
SAN LUIS POTOSI,24/11/2021,2,41,29,0,11
SAN LUIS POTOSI,25/11/2021,4,22,10,1,6
SAN LUIS POTOSI,26/11/2021,2,32,14,1,NA
SAN LUIS POTOSI,27/11/2021,1,29,10,2,7
SAN LUIS POTOSI,28/11/2021,2,26,7,3,11
SAN LUIS POTOSI,29/11/2021,2,19,10,1,6
SAN LUIS POTOSI,30/11/2021,5,14,9,0,5
SAN LUIS POTOSI,01/12/2021,2,20,4,0,NA
SAN LUIS POTOSI,02/12/2021,0,26,10,1,7
SAN LUIS POTOSI,03/12/2021,3,23,4,0,NA
SAN LUIS POTOSI,04/12/2021,3,17,8,0,5
SAN LUIS POTOSI,05/12/2021,1,12,5,0,4
SAN LUIS POTOSI,06/12/2021,4,21,8,0,NA
SAN LUIS POTOSI,07/12/2021,4,14,4,0,4
SAN LUIS POTOSI,08/12/2021,3,11,2,1,3
SAN LUIS POTOSI,09/12/2021,1,12,3,0,3
SAN LUIS POTOSI,10/12/2021,0,13,5,1,4
SAN LUIS POTOSI,11/12/2021,2,15,7,2,6
SAN LUIS POTOSI,12/12/2021,1,12,6,0,6
SAN LUIS POTOSI,13/12/2021,3,19,4,1,5
SAN LUIS POTOSI,14/12/2021,2,15,2,1,4
SAN LUIS POTOSI,15/12/2021,0,11,4,1,3
SAN LUIS POTOSI,16/12/2021,2,13,2,0,NA
SAN LUIS POTOSI,17/12/2021,2,16,3,0,4
SAN LUIS POTOSI,18/12/2021,5,14,3,0,4
SAN LUIS POTOSI,19/12/2021,1,13,4,0,5
SAN LUIS POTOSI,20/12/2021,6,15,9,1,6
SAN LUIS POTOSI,21/12/2021,3,18,5,2,NA
SAN LUIS POTOSI,22/12/2021,0,22,5,0,5
SAN LUIS POTOSI,23/12/2021,2,17,4,1,5
SAN LUIS POTOSI,24/12/2021,2,19,2,0,6
SAN LUIS POTOSI,25/12/2021,5,8,1,0,5
SAN LUIS POTOSI,26/12/2021,4,14,1,0,6
SAN LUIS POTOSI,27/12/2021,3,28,10,0,8
SAN LUIS POTOSI,28/12/2021,7,32,15,2,10
SAN LUIS POTOSI,29/12/2021,4,11,2,2,4
SAN LUIS POTOSI,30/12/2021,3,13,1,1,4
SAN LUIS POTOSI,31/12/2021,2,17,1,1,6
SAN LUIS POTOSI,01/01/2022,0,22,9,0,20
SAN LUIS POTOSI,02/01/2022,1,12,7,2,7
SAN LUIS POTOSI,03/01/2022,6,23,8,1,8
SAN LUIS POTOSI,04/01/2022,4,33,15,2,NA
SAN LUIS POTOSI,05/01/2022,2,27,18,1,9
SAN LUIS POTOSI,06/01/2022,2,51,26,0,13
SAN LUIS POTOSI,07/01/2022,4,71,24,0,17
SAN LUIS POTOSI,08/01/2022,9,59,35,1,19
SAN LUIS POTOSI,09/01/2022,5,53,32,0,20
SAN LUIS POTOSI,10/01/2022,11,65,47,0,NA
SAN LUIS POTOSI,11/01/2022,7,75,38,2,18
SAN LUIS POTOSI,12/01/2022,4,66,34,2,16
SAN LUIS POTOSI,13/01/2022,5,70,37,0,17
SAN LUIS POTOSI,14/01/2022,3,58,20,2,13
SAN LUIS POTOSI,15/01/2022,4,65,31,0,15
SAN LUIS POTOSI,16/01/2022,3,52,23,0,NA
SAN LUIS POTOSI,17/01/2022,6,71,33,2,18
SAN LUIS POTOSI,18/01/2022,5,69,20,2,15
SAN LUIS POTOSI,19/01/2022,4,42,21,1,14
SAN LUIS POTOSI,20/01/2022,6,42,14,2,11
SAN LUIS POTOSI,21/01/2022,2,43,18,0,11
SAN LUIS POTOSI,22/01/2022,7,70,24,5,17
SAN LUIS POTOSI,23/01/2022,2,74,23,1,19
SAN LUIS POTOSI,24/01/2022,5,81,30,3,18
SAN LUIS POTOSI,25/01/2022,9,57,28,2,16
SAN LUIS POTOSI,26/01/2022,5,68,20,2,15
SAN LUIS POTOSI,27/01/2022,4,61,16,3,14
SAN LUIS POTOSI,28/01/2022,2,46,21,2,11
SAN LUIS POTOSI,29/01/2022,4,48,16,0,11
SAN LUIS POTOSI,30/01/2022,1,28,12,1,9
SAN LUIS POTOSI,31/01/2022,4,36,17,3,9
SAN LUIS POTOSI,01/02/2022,6,37,15,1,10
SAN LUIS POTOSI,02/02/2022,7,31,18,1,9
SAN LUIS POTOSI,03/02/2022,7,21,5,0,5
SAN LUIS POTOSI,04/02/2022,1,23,13,1,6
SAN LUIS POTOSI,05/02/2022,1,34,10,1,7
SAN LUIS POTOSI,06/02/2022,1,21,12,1,8
SAN LUIS POTOSI,07/02/2022,4,28,9,4,8
SAN LUIS POTOSI,08/02/2022,1,27,10,2,6
SAN LUIS POTOSI,09/02/2022,5,43,15,3,11
SAN LUIS POTOSI,10/02/2022,7,31,13,1,9
SAN LUIS POTOSI,11/02/2022,5,35,19,3,10
SAN LUIS POTOSI,12/02/2022,9,33,11,3,9
SAN LUIS POTOSI,13/02/2022,1,21,10,0,8
SAN LUIS POTOSI,14/02/2022,4,31,10,2,8
SAN LUIS POTOSI,15/02/2022,8,38,13,0,10
SAN LUIS POTOSI,16/02/2022,0,31,9,1,7
SAN LUIS POTOSI,17/02/2022,5,25,7,1,6
SAN LUIS POTOSI,18/02/2022,3,17,5,2,4
SAN LUIS POTOSI,19/02/2022,3,24,7,0,6
SAN LUIS POTOSI,20/02/2022,1,23,11,1,10
SAN LUIS POTOSI,21/02/2022,6,25,5,2,6
SAN LUIS POTOSI,22/02/2022,7,43,10,2,10
SAN LUIS POTOSI,23/02/2022,2,20,9,0,NA
SAN LUIS POTOSI,24/02/2022,2,24,13,1,7
SAN LUIS POTOSI,25/02/2022,3,19,6,3,5
SAN LUIS POTOSI,26/02/2022,1,17,4,6,5
SAN LUIS POTOSI,27/02/2022,1,16,5,3,6
SAN LUIS POTOSI,28/02/2022,2,20,9,0,6
SAN LUIS POTOSI,01/03/2022,3,27,6,2,7
SAN LUIS POTOSI,02/03/2022,6,24,7,2,7
SAN LUIS POTOSI,03/03/2022,4,35,8,3,9
SAN LUIS POTOSI,04/03/2022,4,36,7,2,9
SAN LUIS POTOSI,05/03/2022,1,44,6,2,9
SAN LUIS POTOSI,06/03/2022,4,25,3,0,9
SAN LUIS POTOSI,07/03/2022,1,26,10,3,7
SAN LUIS POTOSI,08/03/2022,2,14,4,1,4
SAN LUIS POTOSI,09/03/2022,3,28,4,1,7
SAN LUIS POTOSI,10/03/2022,2,14,4,2,4
SAN LUIS POTOSI,11/03/2022,0,9,2,1,2
SAN LUIS POTOSI,12/03/2022,2,11,4,1,4
SAN LUIS POTOSI,13/03/2022,2,10,1,1,4
SAN LUIS POTOSI,14/03/2022,2,11,3,0,4
SAN LUIS POTOSI,15/03/2022,4,16,1,0,4
SAN LUIS POTOSI,16/03/2022,1,7,3,3,3
SAN LUIS POTOSI,17/03/2022,6,5,2,2,3
SAN LUIS POTOSI,18/03/2022,2,22,1,1,5
SAN LUIS POTOSI,19/03/2022,3,22,4,1,7
SAN LUIS POTOSI,20/03/2022,1,4,1,3,3
SAN LUIS POTOSI,21/03/2022,2,14,1,1,5
SAN LUIS POTOSI,22/03/2022,2,8,4,0,3
SAN LUIS POTOSI,23/03/2022,3,16,5,0,5
SAN LUIS POTOSI,24/03/2022,2,9,2,2,NA
SAN LUIS POTOSI,25/03/2022,2,9,3,2,4
SAN LUIS POTOSI,26/03/2022,2,13,2,2,4
SAN LUIS POTOSI,27/03/2022,1,4,0,1,2
SAN LUIS POTOSI,28/03/2022,1,19,3,0,5
SAN LUIS POTOSI,29/03/2022,3,9,2,2,NA
SAN LUIS POTOSI,30/03/2022,0,7,3,0,2
SAN LUIS POTOSI,31/03/2022,0,14,6,1,5
SAN LUIS POTOSI,01/04/2022,0,14,3,4,5
SAN LUIS POTOSI,02/04/2022,2,17,3,0,5
SAN LUIS POTOSI,03/04/2022,1,6,0,0,3
SAN LUIS POTOSI,04/04/2022,3,15,6,3,6
SAN LUIS POTOSI,05/04/2022,0,5,4,3,3
SAN LUIS POTOSI,06/04/2022,1,7,2,0,2
SAN LUIS POTOSI,07/04/2022,0,8,2,1,NA
TAMPICO,24/11/2021,0,1,1,0,33
TAMPICO,25/11/2021,0,0,3,0,75
TAMPICO,26/11/2021,0,0,1,0,NA
TAMPICO,27/11/2021,0,1,0,0,3
TAMPICO,29/11/2021,0,1,1,0,5
TAMPICO,30/11/2021,1,1,1,0,3
TAMPICO,01/12/2021,0,5,0,0,NA
TAMPICO,02/12/2021,0,3,0,0,2
TAMPICO,03/12/2021,0,1,1,0,NA
TAMPICO,04/12/2021,2,2,0,0,3
TAMPICO,05/12/2021,1,1,1,0,3
TAMPICO,06/12/2021,1,2,2,0,NA
TAMPICO,07/12/2021,1,0,0,0,1
TAMPICO,08/12/2021,0,4,0,2,6
TAMPICO,09/12/2021,2,3,4,1,11
TAMPICO,10/12/2021,1,5,5,1,8
TAMPICO,11/12/2021,1,0,3,0,4
TAMPICO,12/12/2021,0,1,1,0,2
TAMPICO,13/12/2021,0,3,4,0,6
TAMPICO,14/12/2021,0,1,1,0,2
TAMPICO,15/12/2021,0,0,1,1,2
TAMPICO,16/12/2021,0,2,2,0,NA
TAMPICO,17/12/2021,0,4,1,0,4
TAMPICO,18/12/2021,1,5,1,0,5
TAMPICO,19/12/2021,0,3,1,2,5
TAMPICO,20/12/2021,0,3,7,0,8
TAMPICO,21/12/2021,0,3,2,0,NA
TAMPICO,22/12/2021,1,3,2,1,5
TAMPICO,23/12/2021,1,9,7,0,10
TAMPICO,24/12/2021,3,12,8,0,23
TAMPICO,25/12/2021,1,2,4,1,9
TAMPICO,26/12/2021,1,1,4,0,5
TAMPICO,27/12/2021,0,4,6,0,7
TAMPICO,28/12/2021,1,5,4,0,7
TAMPICO,29/12/2021,1,6,3,0,7
TAMPICO,30/12/2021,3,10,13,0,17
TAMPICO,31/12/2021,3,9,15,0,19
TAMPICO,01/01/2022,1,5,4,0,15
TAMPICO,02/01/2022,0,2,13,1,17
TAMPICO,03/01/2022,0,6,10,0,10
TAMPICO,04/01/2022,1,12,11,1,NA
TAMPICO,05/01/2022,2,17,8,0,14
TAMPICO,06/01/2022,5,13,8,1,15
TAMPICO,07/01/2022,2,9,5,0,9
TAMPICO,08/01/2022,1,7,9,1,9
TAMPICO,09/01/2022,0,3,4,0,4
TAMPICO,10/01/2022,1,14,6,1,NA
TAMPICO,11/01/2022,3,6,6,2,7
TAMPICO,12/01/2022,5,6,11,0,12
TAMPICO,13/01/2022,1,13,8,0,10
TAMPICO,14/01/2022,1,6,9,0,9
TAMPICO,15/01/2022,3,11,7,0,11
TAMPICO,16/01/2022,0,4,7,0,NA
TAMPICO,17/01/2022,0,7,2,1,6
TAMPICO,18/01/2022,2,4,5,0,6
TAMPICO,19/01/2022,2,5,4,0,8
TAMPICO,20/01/2022,1,9,5,0,8
TAMPICO,21/01/2022,1,7,2,0,6
TAMPICO,22/01/2022,4,5,4,1,8
TAMPICO,23/01/2022,1,4,3,0,6
TAMPICO,24/01/2022,0,4,1,0,3
TAMPICO,25/01/2022,5,18,4,0,16
TAMPICO,26/01/2022,3,4,1,0,4
TAMPICO,27/01/2022,1,8,4,0,6
TAMPICO,28/01/2022,2,13,6,0,10
TAMPICO,29/01/2022,3,6,4,0,6
TAMPICO,30/01/2022,0,6,6,0,7
TAMPICO,31/01/2022,4,10,6,0,9
TAMPICO,01/02/2022,2,10,6,0,8
TAMPICO,02/02/2022,6,9,5,0,8
TAMPICO,03/02/2022,5,7,5,0,8
TAMPICO,04/02/2022,2,9,6,0,8
TAMPICO,05/02/2022,0,8,4,0,6
TAMPICO,06/02/2022,0,4,2,0,4
TAMPICO,07/02/2022,3,3,6,0,6
TAMPICO,08/02/2022,0,6,2,0,4
TAMPICO,09/02/2022,3,11,1,0,6
TAMPICO,10/02/2022,2,10,8,0,10
TAMPICO,11/02/2022,0,6,1,0,3
TAMPICO,12/02/2022,2,8,5,0,6
TAMPICO,13/02/2022,1,5,6,0,7
TAMPICO,14/02/2022,1,11,8,0,9
TAMPICO,15/02/2022,2,4,9,0,7
TAMPICO,16/02/2022,2,11,9,0,9
TAMPICO,17/02/2022,4,6,5,0,7
TAMPICO,18/02/2022,1,7,6,1,6
TAMPICO,19/02/2022,2,4,4,0,4
TAMPICO,20/02/2022,0,0,2,0,1
TAMPICO,21/02/2022,1,7,7,0,7
TAMPICO,22/02/2022,4,15,4,0,8
TAMPICO,23/02/2022,1,3,4,0,NA
TAMPICO,24/02/2022,1,6,2,0,4
TAMPICO,25/02/2022,3,10,6,0,8
TAMPICO,26/02/2022,1,11,3,0,6
TAMPICO,27/02/2022,0,2,2,0,2
TAMPICO,28/02/2022,2,7,8,0,7
TAMPICO,01/03/2022,1,8,7,1,8
TAMPICO,02/03/2022,2,11,7,0,9
TAMPICO,03/03/2022,1,14,18,0,14
TAMPICO,04/03/2022,3,12,12,0,11
TAMPICO,05/03/2022,1,4,4,0,4
TAMPICO,06/03/2022,2,2,0,0,3
TAMPICO,07/03/2022,2,9,0,0,5
TAMPICO,08/03/2022,0,5,2,0,5
TAMPICO,09/03/2022,0,4,3,0,4
TAMPICO,10/03/2022,2,4,1,0,3
TAMPICO,11/03/2022,0,3,2,0,3
TAMPICO,12/03/2022,0,5,0,0,2
TAMPICO,13/03/2022,0,2,1,0,2
TAMPICO,14/03/2022,2,4,1,0,4
TAMPICO,15/03/2022,0,4,2,0,3
TAMPICO,16/03/2022,1,7,0,0,4
TAMPICO,17/03/2022,1,3,0,0,2
TAMPICO,18/03/2022,2,1,0,0,2
TAMPICO,19/03/2022,0,4,0,0,2
TAMPICO,20/03/2022,3,1,0,0,3
TAMPICO,21/03/2022,2,4,0,0,3
TAMPICO,22/03/2022,1,0,2,0,2
TAMPICO,23/03/2022,2,4,0,0,4
TAMPICO,24/03/2022,0,2,0,0,NA
TAMPICO,25/03/2022,1,2,1,0,3
TAMPICO,26/03/2022,0,6,4,0,6
TAMPICO,27/03/2022,1,1,2,0,3
TAMPICO,28/03/2022,2,6,4,0,7
TAMPICO,29/03/2022,0,0,4,1,NA
TAMPICO,30/03/2022,2,5,1,0,4
TAMPICO,31/03/2022,0,5,0,0,3
TAMPICO,01/04/2022,0,2,1,0,2
TAMPICO,02/04/2022,0,2,2,0,3
TAMPICO,04/04/2022,0,2,0,1,3
TAMPICO,05/04/2022,0,3,0,0,2
TAMPICO,06/04/2022,1,3,2,0,4
TAMPICO,07/04/2022,1,6,1,0,NA
TEPIC,18/11/2021,0,1,0,0,25
TEPIC,19/11/2021,1,0,0,0,100
TEPIC,22/11/2021,1,0,0,0,25
TEPIC,23/11/2021,1,0,0,0,50
TEPIC,24/11/2021,1,0,0,0,NA
TEPIC,25/11/2021,0,1,0,0,50
TEPIC,26/11/2021,0,2,0,0,NA
TEPIC,28/11/2021,0,0,0,1,NA
TEPIC,30/11/2021,0,1,0,0,2
TEPIC,01/12/2021,1,0,0,0,NA
TEPIC,02/12/2021,0,1,0,0,2
TEPIC,03/12/2021,2,0,0,0,NA
TEPIC,04/12/2021,0,0,1,0,2
TEPIC,05/12/2021,0,1,2,0,16
TEPIC,06/12/2021,0,2,0,0,NA
TEPIC,08/12/2021,1,1,0,0,4
TEPIC,10/12/2021,1,0,0,0,5
TEPIC,14/12/2021,0,2,0,0,3
TEPIC,15/12/2021,0,1,0,0,3
TEPIC,16/12/2021,0,1,0,0,NA
TEPIC,17/12/2021,0,1,0,0,1
TEPIC,18/12/2021,0,2,0,0,4
TEPIC,19/12/2021,0,0,2,0,29
TEPIC,20/12/2021,0,0,3,0,5
TEPIC,21/12/2021,0,1,0,0,NA
TEPIC,23/12/2021,0,1,0,0,3
TEPIC,27/12/2021,0,2,0,1,3
TEPIC,28/12/2021,0,0,1,0,2
TEPIC,29/12/2021,0,1,0,0,2
TEPIC,30/12/2021,1,0,1,0,5
TEPIC,31/12/2021,2,0,0,0,3
TEPIC,04/01/2022,0,1,2,0,NA
TEPIC,05/01/2022,0,1,0,0,1
TEPIC,06/01/2022,2,1,1,0,3
TEPIC,07/01/2022,0,0,1,0,1
TEPIC,10/01/2022,0,0,1,0,NA
TEPIC,22/01/2022,1,0,0,0,2
TEPIC,24/01/2022,0,1,0,0,3
TEPIC,26/01/2022,0,1,0,0,3
TEPIC,27/01/2022,0,0,1,0,3
TEPIC,30/01/2022,0,1,0,0,3
TEPIC,03/02/2022,0,0,1,0,2
TEPIC,04/02/2022,0,1,0,0,2
TEPIC,05/02/2022,0,1,0,0,2
