REGION,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
CDMX NORPONIENTE,2025-01-20,154,131,262,336,352
CDMX NORPONIENTE,2025-01-21,161,131,292,395,341
CDMX NORPONIENTE,2025-01-22,164,116,270,352,350
CDMX NORPONIENTE,2025-01-23,177,137,242,376,345
CDMX NORPONIENTE,2025-01-24,185,138,279,414,297
CDMX NORPONIENTE,2025-01-25,197,121,251,413,304
CDMX NORPONIENTE,2025-01-26,168,118,201,347,398
CDMX NORPONIENTE,2025-01-27,154,112,188,333,367
CDMX NORPONIENTE,2025-01-28,161,134,255,389,323
CDMX NORPONIENTE,2025-01-29,172,153,268,403,337
CDMX NORPONIENTE,2025-01-30,209,160,275,419,352
CDMX NORPONIENTE,2025-01-31,218,150,222,452,350
CDMX NORPONIENTE,2025-02-01,269,137,258,435,361
CDMX NORPONIENTE,2025-02-02,243,144,273,348,363
CDMX NORPONIENTE,2025-02-03,189,140,252,330,310
CDMX NORPONIENTE,2025-02-04,199,162,357,290,364
CDMX NORPONIENTE,2025-02-05,206,183,348,385,417
CDMX NORPONIENTE,2025-02-06,205,199,306,391,419
CDMX NORPONIENTE,2025-02-07,196,158,304,383,389
CDMX NORPONIENTE,2025-02-08,192,140,284,389,377
CDMX NORPONIENTE,2025-02-09,141,126,223,304,361
CDMX NORPONIENTE,2025-02-10,117,113,165,292,313
CDMX NORPONIENTE,2025-02-11,165,129,271,373,327
CDMX NORPONIENTE,2025-02-12,181,170,328,401,419
CDMX NORPONIENTE,2025-02-13,160,158,231,442,415
CDMX NORPONIENTE,2025-02-14,159,138,235,414,363
CDMX NORPONIENTE,2025-02-15,167,103,217,426,341
CDMX NORPONIENTE,2025-02-16,149,103,243,382,296
CDMX NORPONIENTE,2025-02-17,124,120,202,361,287
CDMX NORPONIENTE,2025-02-18,150,133,298,422,277
CDMX NORPONIENTE,2025-02-19,139,165,262,395,278
CDMX NORPONIENTE,2025-02-20,153,160,253,413,284
CDMX NORPONIENTE,2025-02-21,162,136,213,415,312
CDMX NORPONIENTE,2025-02-22,170,118,293,396,313
CDMX NORPONIENTE,2025-02-23,161,116,264,335,297
CDMX NORPONIENTE,2025-02-24,123,98,230,299,249
CDMX NORPONIENTE,2025-02-25,143,110,238,389,308
CDMX NORPONIENTE,2025-02-26,171,126,234,396,309
CDMX NORPONIENTE,2025-02-27,197,127,235,387,326
CDMX NORPONIENTE,2025-02-28,217,130,250,449,379
CDMX NORPONIENTE,2025-03-01,245,149,249,378,396
CDMX NORPONIENTE,2025-03-02,210,155,239,337,415
CDMX NORPONIENTE,2025-03-03,191,139,274,307,346
CDMX NORPONIENTE,2025-03-04,195,163,314,359,384
CDMX NORPONIENTE,2025-03-05,197,143,367,314,428
CDMX NORPONIENTE,2025-03-06,179,139,307,365,387
CDMX NORPONIENTE,2025-03-07,167,129,292,350,346
CDMX NORPONIENTE,2025-03-08,196,116,269,346,331
CDMX NORPONIENTE,2025-03-09,168,105,304,301,301
CDMX NORPONIENTE,2025-03-10,128,90,220,269,287
CDMX NORPONIENTE,2025-03-11,130,101,223,301,338
CDMX NORPONIENTE,2025-03-12,147,111,215,282,373
CDMX NORPONIENTE,2025-03-13,163,137,258,325,374
CDMX NORPONIENTE,2025-03-14,188,120,270,395,391
CDMX NORPONIENTE,2025-03-15,188,103,261,408,373
CDMX NORPONIENTE,2025-03-16,189,103,262,390,350
CDMX NORPONIENTE,2025-03-17,162,96,245,408,288
CDMX NORPONIENTE,2025-03-18,147,120,270,405,336
CDMX NORPONIENTE,2025-03-19,155,137,301,386,375
CDMX NORPONIENTE,2025-03-20,169,144,274,404,372
CDMX NORPONIENTE,2025-03-21,150,118,256,376,404
CDMX NORPONIENTE,2025-03-22,168,110,262,398,378
CDMX NORPONIENTE,2025-03-23,150,98,225,339,338
CDMX NORPONIENTE,2025-03-24,125,89,240,301,271
CDMX NORPONIENTE,2025-03-25,105,130,291,387,318
CDMX NORPONIENTE,2025-03-26,127,123,304,353,335
CDMX NORPONIENTE,2025-03-27,165,128,296,406,342
CDMX NORPONIENTE,2025-03-28,177,126,269,390,321
CDMX NORPONIENTE,2025-03-29,191,117,266,347,346
CDMX NORPONIENTE,2025-03-30,182,106,239,296,313
CDMX NORPONIENTE,2025-03-31,151,88,209,263,236
CDMX NORPONIENTE,2025-04-01,135,94,271,257,263
CDMX NORPONIENTE,2025-04-02,131,102,277,249,287
CDMX NORPONIENTE,2025-04-03,130,105,349,232,334
CDMX NORPONIENTE,2025-04-04,125,90,296,195,324
CDMX NORPONIENTE,2025-04-05,137,86,289,228,350
CDMX NORPONIENTE,2025-04-06,114,72,236,188,314
CDMX NORPONIENTE,2025-04-07,106,61,235,175,256
CDMX NORPONIENTE,2025-04-08,106,81,270,194,325
CDMX NORPONIENTE,2025-04-09,110,85,377,218,385
CDMX NORPONIENTE,2025-04-10,123,73,296,217,500
CDMX NORPONIENTE,2025-04-11,135,73,269,226,517
CDMX NORPONIENTE,2025-04-12,151,64,263,239,569
CDMX NORPONIENTE,2025-04-13,141,67,267,219,508
CDMX NORPONIENTE,2025-04-14,125,66,244,264,420
CDMX NORPONIENTE,2025-04-15,140,83,248,307,437
CDMX NORPONIENTE,2025-04-16,145,96,272,282,487
CDMX NORPONIENTE,2025-04-17,154,100,282,273,500
CDMX NORPONIENTE,2025-04-18,136,62,229,224,498
CDMX NORPONIENTE,2025-04-19,118,63,209,203,452
CDMX NORPONIENTE,2025-04-20,117,68,222,190,458
CDMX NORPONIENTE,2025-04-21,111,71,252,163,394
CDMX NORPONIENTE,2025-04-22,128,88,323,218,598
CDMX NORPONIENTE,2025-04-23,135,87,343,233,621
CDMX NORPONIENTE,2025-04-24,140,89,309,257,690
CDMX NORPONIENTE,2025-04-25,144,86,312,265,712
CDMX NORPONIENTE,2025-04-26,151,72,282,274,595
CDMX NORPONIENTE,2025-04-27,142,73,268,243,475
CDMX NORPONIENTE,2025-04-28,111,63,257,256,378
CDMX NORPONIENTE,2025-04-29,137,77,280,276,446
CDMX NORPONIENTE,2025-04-30,145,74,309,248,448
CDMX NORPONIENTE,2025-05-01,166,77,318,237,443
CDMX NORPONIENTE,2025-05-02,160,91,301,215,473
CDMX NORPONIENTE,2025-05-03,155,77,312,226,508
CDMX NORPONIENTE,2025-05-04,115,80,340,198,481
CDMX NORPONIENTE,2025-05-05,104,78,275,205,385
CDMX NORPONIENTE,2025-05-06,107,79,297,260,500
CDMX NORPONIENTE,2025-05-07,113,82,285,241,486
CDMX NORPONIENTE,2025-05-08,121,81,349,225,489
CDMX NORPONIENTE,2025-05-09,116,80,343,242,478
CDMX NORPONIENTE,2025-05-10,125,70,346,268,460
CDMX NORPONIENTE,2025-05-11,108,61,294,276,375
CDMX NORPONIENTE,2025-05-12,100,80,281,228,308
CDMX NORPONIENTE,2025-05-13,102,96,305,244,429
CDMX NORPONIENTE,2025-05-14,115,97,280,258,435
CDMX NORPONIENTE,2025-05-15,102,89,312,296,490
CDMX NORPONIENTE,2025-05-16,104,75,279,299,554
CDMX NORPONIENTE,2025-05-17,152,97,286,289,534
CDMX NORPONIENTE,2025-05-18,129,86,286,247,506
CDMX NORPONIENTE,2025-05-19,98,78,286,246,429
CDMX NORPONIENTE,2025-05-20,105,83,374,257,562
CDMX NORPONIENTE,2025-05-21,130,90,355,281,602
CDMX NORPONIENTE,2025-05-22,152,89,451,311,637
CDMX NORPONIENTE,2025-05-23,137,76,466,320,572
CDMX NORPONIENTE,2025-05-24,148,81,362,300,527
CDMX NORPONIENTE,2025-05-25,111,60,308,311,455
CDMX NORPONIENTE,2025-05-26,93,52,278,253,370
CDMX NORPONIENTE,2025-05-27,113,71,283,281,434
CDMX NORPONIENTE,2025-05-28,139,57,281,291,482
CDMX NORPONIENTE,2025-05-29,150,68,247,323,440
CDMX NORPONIENTE,2025-05-30,163,69,415,332,409
CDMX NORPONIENTE,2025-05-31,182,67,441,329,399
CDMX NORPONIENTE,2025-06-01,177,67,442,232,363
CDMX NORPONIENTE,2025-06-02,155,59,404,254,284
CDMX NORPONIENTE,2025-06-03,164,88,519,281,396
CDMX NORPONIENTE,2025-06-04,166,87,537,311,411
CDMX NORPONIENTE,2025-06-05,165,94,500,296,400
CDMX NORPONIENTE,2025-06-06,172,87,375,294,391
CDMX NORPONIENTE,2025-06-07,167,64,314,282,379
CDMX NORPONIENTE,2025-06-08,163,49,303,263,378
CDMX NORPONIENTE,2025-06-09,143,48,270,241,306
CDMX NORPONIENTE,2025-06-10,157,87,327,274,358
CDMX NORPONIENTE,2025-06-11,130,83,326,303,334
CDMX NORPONIENTE,2025-06-12,145,73,320,331,395
CDMX NORPONIENTE,2025-06-13,158,57,347,343,404
CDMX NORPONIENTE,2025-06-14,150,65,457,327,371
CDMX NORPONIENTE,2025-06-15,162,76,382,271,360
CDMX NORPONIENTE,2025-06-16,142,71,347,277,307
CDMX NORPONIENTE,2025-06-17,148,102,418,283,439
CDMX NORPONIENTE,2025-06-18,131,88,400,294,403
CDMX NORPONIENTE,2025-06-19,136,97,389,314,457
CDMX NORPONIENTE,2025-06-20,155,101,346,298,506
CDMX NORPONIENTE,2025-06-21,163,86,367,341,475
CDMX NORPONIENTE,2025-06-22,130,76,336,313,407
CDMX NORPONIENTE,2025-06-23,128,63,343,290,338
CDMX NORPONIENTE,2025-06-24,141,69,380,357,376
CDMX NORPONIENTE,2025-06-25,147,68,329,358,427
CDMX NORPONIENTE,2025-06-26,163,69,377,335,460
CDMX NORPONIENTE,2025-06-27,189,65,360,372,456
CDMX NORPONIENTE,2025-06-28,183,61,386,354,404
CDMX NORPONIENTE,2025-06-29,189,64,319,262,356
CDMX NORPONIENTE,2025-06-30,168,58,289,260,311
CDMX NORPONIENTE,2025-07-01,191,74,304,294,402
CDMX NORPONIENTE,2025-07-02,180,77,354,228,419
CDMX NORPONIENTE,2025-07-03,191,69,342,270,394
CDMX NORPONIENTE,2025-07-04,172,62,376,281,444
CDMX NORPONIENTE,2025-07-05,189,60,299,272,400
CDMX NORPONIENTE,2025-07-06,158,53,302,221,358
CDMX NORPONIENTE,2025-07-07,129,41,293,222,269
CDMX NORPONIENTE,2025-07-08,141,69,324,247,340
CDMX NORPONIENTE,2025-07-09,147,71,321,239,357
CDMX NORPONIENTE,2025-07-10,139,83,285,268,363
CDMX NORPONIENTE,2025-07-11,157,73,307,301,385
CDMX NORPONIENTE,2025-07-12,165,66,309,303,381
CDMX NORPONIENTE,2025-07-13,156,60,273,272,425
CDMX NORPONIENTE,2025-07-14,129,60,278,277,327
CDMX NORPONIENTE,2025-07-15,150,72,313,300,380
CDMX NORPONIENTE,2025-07-16,147,73,322,293,382
CDMX NORPONIENTE,2025-07-17,165,74,319,310,389
CDMX NORPONIENTE,2025-07-18,173,78,317,286,405
CDMX SURPONIENTE,2024-07-18,695,857,1204,965,1592
CDMX SURPONIENTE,2024-07-19,764,910,1093,922,1619
CDMX SURPONIENTE,2024-07-20,746,896,1132,966,1656
CDMX SURPONIENTE,2024-07-21,700,842,1119,868,1593
CDMX SURPONIENTE,2024-07-22,631,824,1079,871,1528
CDMX SURPONIENTE,2024-07-23,665,833,1121,895,1508
CDMX SURPONIENTE,2024-07-24,678,839,1098,965,1490
CDMX SURPONIENTE,2024-07-26,706,879,1055,967,1451
CDMX SURPONIENTE,2024-07-27,723,843,978,970,1340
CDMX SURPONIENTE,2024-07-28,686,796,941,886,1268
CDMX SURPONIENTE,2024-07-29,639,750,919,829,1185
CDMX SURPONIENTE,2024-07-30,655,783,870,917,1121
CDMX SURPONIENTE,2024-07-31,659,766,1050,900,1090
CDMX SURPONIENTE,2024-08-01,682,816,1161,926,1119
CDMX SURPONIENTE,2024-08-02,706,831,1144,945,1143
CDMX SURPONIENTE,2024-08-03,712,819,1214,980,1147
CDMX SURPONIENTE,2024-08-04,721,795,1202,932,1201
CDMX SURPONIENTE,2024-08-05,715,778,1175,872,1153
CDMX SURPONIENTE,2024-08-06,769,879,1116,973,1240
CDMX SURPONIENTE,2024-08-07,734,865,1190,1056,1245
CDMX SURPONIENTE,2024-08-08,732,859,1328,1089,1340
CDMX SURPONIENTE,2024-08-09,732,866,1349,1089,1335
CDMX SURPONIENTE,2024-08-10,712,823,1320,1145,1286
CDMX SURPONIENTE,2024-08-11,668,793,1295,1066,1315
CDMX SURPONIENTE,2024-08-12,629,778,1327,1036,1307
CDMX SURPONIENTE,2024-08-13,652,849,1388,1035,1328
CDMX SURPONIENTE,2024-08-14,633,825,1407,1120,1327
CDMX SURPONIENTE,2024-08-15,598,800,1418,1235,1316
CDMX SURPONIENTE,2024-08-16,633,837,1485,1167,1311
CDMX SURPONIENTE,2024-08-17,624,816,1582,1206,1290
CDMX SURPONIENTE,2024-08-18,605,798,1594,1112,1276
CDMX SURPONIENTE,2024-08-19,589,770,1581,1024,1335
CDMX SURPONIENTE,2024-08-20,619,825,1621,1200,1365
CDMX SURPONIENTE,2024-08-21,612,844,1463,1229,1348
CDMX SURPONIENTE,2024-08-22,622,842,1332,1283,1329
CDMX SURPONIENTE,2024-08-23,699,931,1184,1324,1414
CDMX SURPONIENTE,2024-08-24,716,940,1011,1334,1491
CDMX SURPONIENTE,2024-08-25,680,947,839,1283,1472
CDMX SURPONIENTE,2024-08-26,660,913,754,1170,1429
CDMX SURPONIENTE,2024-08-28,765,1073,795,1241,1493
CDMX SURPONIENTE,2024-08-29,798,1067,688,1258,1474
CDMX SURPONIENTE,2024-08-30,837,1038,644,1257,1458
CDMX SURPONIENTE,2024-08-31,836,1042,659,1207,1411
CDMX SURPONIENTE,2024-09-01,814,1015,692,1061,1353
CDMX SURPONIENTE,2024-09-02,848,1022,714,1040,1351
CDMX SURPONIENTE,2024-09-03,882,1084,706,1132,1478
CDMX SURPONIENTE,2024-09-04,902,1066,724,1245,1528
CDMX SURPONIENTE,2024-09-05,859,1036,647,1343,1535
CDMX SURPONIENTE,2024-09-06,830,1013,568,1371,1569
CDMX SURPONIENTE,2024-09-07,782,1035,606,1315,1587
CDMX SURPONIENTE,2024-09-08,742,1040,555,1113,1578
CDMX SURPONIENTE,2024-09-09,719,1027,564,999,1506
CDMX SURPONIENTE,2024-09-10,697,996,500,1012,1454
CDMX SURPONIENTE,2024-09-11,693,965,588,1041,1416
CDMX SURPONIENTE,2024-09-12,685,950,552,1048,1390
CDMX SURPONIENTE,2024-09-13,646,922,522,1005,1312
CDMX SURPONIENTE,2024-09-14,635,811,516,997,1104
CDMX SURPONIENTE,2024-09-15,626,768,476,920,1077
CDMX SURPONIENTE,2024-09-16,629,733,423,891,1078
CDMX SURPONIENTE,2024-09-17,634,698,511,868,1094
CDMX SURPONIENTE,2024-09-18,640,731,741,976,1188
CDMX SURPONIENTE,2024-09-19,603,746,717,956,1182
CDMX SURPONIENTE,2024-09-20,610,776,655,1010,1178
CDMX SURPONIENTE,2024-09-21,613,771,643,913,1163
CDMX SURPONIENTE,2024-09-22,572,742,663,809,1141
CDMX SURPONIENTE,2024-09-23,543,732,612,750,1121
CDMX SURPONIENTE,2024-09-24,560,747,674,837,1119
CDMX SURPONIENTE,2024-09-25,607,826,752,913,1162
CDMX SURPONIENTE,2024-09-26,632,821,606,965,1146
CDMX SURPONIENTE,2024-09-27,659,786,542,926,1073
CDMX SURPONIENTE,2024-09-28,640,772,638,873,1056
CDMX SURPONIENTE,2024-09-29,621,708,582,736,999
CDMX SURPONIENTE,2024-10-01,649,737,650,716,1011
CDMX SURPONIENTE,2024-10-02,633,716,669,787,952
CDMX SURPONIENTE,2024-10-03,635,765,609,827,1028
CDMX SURPONIENTE,2024-10-04,633,783,604,803,1013
CDMX SURPONIENTE,2024-10-05,610,705,604,822,946
CDMX SURPONIENTE,2024-10-06,563,659,504,709,909
CDMX SURPONIENTE,2024-10-07,524,601,472,595,851
CDMX SURPONIENTE,2024-10-08,549,631,511,731,911
CDMX SURPONIENTE,2024-10-09,542,636,558,711,943
CDMX SURPONIENTE,2024-10-10,549,645,489,655,972
CDMX SURPONIENTE,2024-10-11,532,617,529,581,974
CDMX SURPONIENTE,2024-10-12,519,570,522,588,941
CDMX SURPONIENTE,2024-10-13,464,511,490,475,874
CDMX SURPONIENTE,2024-10-14,423,453,395,408,792
CDMX SURPONIENTE,2024-10-15,420,430,522,555,740
CDMX SURPONIENTE,2024-10-16,408,444,555,557,716
CDMX SURPONIENTE,2024-10-17,404,437,596,510,758
CDMX SURPONIENTE,2024-10-18,407,428,473,521,726
CDMX SURPONIENTE,2024-10-19,381,415,505,506,703
CDMX SURPONIENTE,2024-10-20,346,383,447,392,674
CDMX SURPONIENTE,2024-10-21,308,348,381,348,607
CDMX SURPONIENTE,2024-10-22,336,345,473,440,642
CDMX SURPONIENTE,2024-10-23,354,373,502,448,663
CDMX SURPONIENTE,2024-10-24,375,337,502,443,614
CDMX SURPONIENTE,2024-10-26,376,260,456,504,745
CDMX SURPONIENTE,2024-10-27,316,210,430,383,664
CDMX SURPONIENTE,2024-10-28,275,181,401,347,551
CDMX SURPONIENTE,2024-10-29,323,205,485,382,530
CDMX SURPONIENTE,2024-10-30,356,187,443,446,534
CDMX SURPONIENTE,2024-10-31,355,183,395,463,508
CDMX SURPONIENTE,2024-11-01,348,196,375,404,492
CDMX SURPONIENTE,2024-11-02,347,192,390,401,493
CDMX SURPONIENTE,2024-11-03,303,171,332,312,458
CDMX SURPONIENTE,2024-11-04,271,159,373,316,397
CDMX SURPONIENTE,2024-11-05,275,173,409,386,444
CDMX SURPONIENTE,2024-11-06,265,193,469,410,461
CDMX SURPONIENTE,2024-11-07,299,195,438,424,442
CDMX SURPONIENTE,2024-11-08,299,197,425,409,509
CDMX SURPONIENTE,2024-11-09,277,203,467,416,569
CDMX SURPONIENTE,2024-11-10,229,180,396,358,510
CDMX SURPONIENTE,2024-11-11,212,140,337,327,391
CDMX SURPONIENTE,2024-11-12,231,149,403,429,370
CDMX SURPONIENTE,2024-11-13,247,168,384,426,465
CDMX SURPONIENTE,2024-11-14,262,168,384,491,591
CDMX SURPONIENTE,2024-11-15,259,136,369,487,654
CDMX SURPONIENTE,2024-11-16,287,153,386,486,696
CDMX SURPONIENTE,2024-11-17,239,178,382,441,642
CDMX SURPONIENTE,2024-11-18,215,168,351,424,542
CDMX SURPONIENTE,2024-11-19,222,210,423,440,510
CDMX SURPONIENTE,2024-11-20,242,230,486,424,525
CDMX SURPONIENTE,2024-11-21,235,242,496,419,524
CDMX SURPONIENTE,2024-11-22,233,249,414,445,523
CDMX SURPONIENTE,2024-11-23,235,221,440,437,495
CDMX SURPONIENTE,2024-11-24,217,205,447,350,469
CDMX SURPONIENTE,2024-11-25,199,179,393,328,412
CDMX SURPONIENTE,2024-11-26,267,234,436,369,443
CDMX SURPONIENTE,2024-11-27,292,204,430,393,525
CDMX SURPONIENTE,2024-11-28,326,218,419,460,581
CDMX SURPONIENTE,2024-11-29,364,226,441,464,567
CDMX SURPONIENTE,2024-11-30,371,226,440,464,565
CDMX SURPONIENTE,2024-12-01,333,230,448,365,502
CDMX SURPONIENTE,2024-12-02,309,207,454,332,472
CDMX SURPONIENTE,2024-12-03,327,241,423,382,456
CDMX SURPONIENTE,2024-12-04,309,255,436,372,422
CDMX SURPONIENTE,2024-12-05,288,234,381,382,478
CDMX SURPONIENTE,2024-12-06,266,199,323,358,426
CDMX SURPONIENTE,2024-12-07,264,214,324,341,393
CDMX SURPONIENTE,2024-12-08,231,175,298,298,332
CDMX SURPONIENTE,2024-12-09,198,149,269,280,253
CDMX SURPONIENTE,2024-12-10,233,161,347,320,285
CDMX SURPONIENTE,2024-12-11,262,178,356,339,319
CDMX SURPONIENTE,2024-12-12,269,178,337,377,335
CDMX SURPONIENTE,2024-12-13,293,177,371,376,378
CDMX SURPONIENTE,2024-12-14,289,186,397,370,355
CDMX SURPONIENTE,2024-12-15,230,180,341,317,340
CDMX SURPONIENTE,2024-12-16,218,156,359,307,329
CDMX SURPONIENTE,2024-12-17,244,185,429,338,358
CDMX SURPONIENTE,2024-12-18,256,191,400,380,320
CDMX SURPONIENTE,2024-12-19,248,177,355,353,326
CDMX SURPONIENTE,2024-12-20,266,164,378,328,356
CDMX SURPONIENTE,2024-12-21,241,153,317,336,362
CDMX SURPONIENTE,2024-12-22,194,124,308,277,293
CDMX SURPONIENTE,2024-12-23,144,93,281,258,250
CDMX SURPONIENTE,2024-12-24,124,86,304,251,269
CDMX SURPONIENTE,2024-12-25,126,81,191,164,256
CDMX SURPONIENTE,2024-12-26,151,98,207,174,219
CDMX SURPONIENTE,2024-12-27,187,108,278,276,248
CDMX SURPONIENTE,2024-12-28,194,111,272,270,260
CDMX SURPONIENTE,2024-12-29,193,106,222,256,215
CDMX SURPONIENTE,2024-12-30,158,94,236,285,187
CDMX SURPONIENTE,2024-12-31,149,107,258,252,213
CDMX SURPONIENTE,2025-01-01,143,88,190,170,252
CDMX SURPONIENTE,2025-01-02,162,98,270,189,240
CDMX SURPONIENTE,2025-01-03,195,111,293,297,319
CDMX SURPONIENTE,2025-01-04,202,130,284,319,327
CDMX SURPONIENTE,2025-01-05,173,129,268,278,298
CDMX SURPONIENTE,2025-01-06,144,91,234,271,250
CDMX SURPONIENTE,2025-01-07,180,140,308,334,318
CDMX SURPONIENTE,2025-01-08,202,140,326,360,288
CDMX SURPONIENTE,2025-01-09,204,156,324,372,304
CDMX SURPONIENTE,2025-01-10,215,129,355,358,288
CDMX SURPONIENTE,2025-01-11,224,150,365,394,277
CDMX SURPONIENTE,2025-01-12,225,146,354,327,263
CDMX SURPONIENTE,2025-01-13,194,135,307,303,254
CDMX SURPONIENTE,2025-01-14,210,172,412,387,324
CDMX SURPONIENTE,2025-01-15,222,213,397,442,360
CDMX SURPONIENTE,2025-01-16,248,236,378,470,392
CDMX SURPONIENTE,2025-01-17,255,217,401,465,431
CDMX SURPONIENTE,2025-01-18,263,222,409,428,418
CDMX SURPONIENTE,2025-01-19,246,198,328,403,483
CDMX SURPONIENTE,2025-01-20,208,195,296,366,415
CDMX SURPONIENTE,2025-01-21,219,209,378,405,425
CDMX SURPONIENTE,2025-01-22,209,209,305,374,422
CDMX SURPONIENTE,2025-01-23,222,195,324,399,403
CDMX SURPONIENTE,2025-01-24,224,175,281,422,347
CDMX SURPONIENTE,2025-01-25,228,160,325,411,329
CDMX SURPONIENTE,2025-01-26,205,161,277,294,374
CDMX SURPONIENTE,2025-01-27,198,142,274,306,367
CDMX SURPONIENTE,2025-01-28,227,167,303,373,416
CDMX SURPONIENTE,2025-01-29,257,161,312,400,426
CDMX SURPONIENTE,2025-01-30,315,159,279,406,406
CDMX SURPONIENTE,2025-01-31,342,152,300,394,422
CDMX SURPONIENTE,2025-02-01,351,185,370,388,400
CDMX SURPONIENTE,2025-02-02,318,201,359,366,416
CDMX SURPONIENTE,2025-02-03,315,221,397,336,409
CDMX SURPONIENTE,2025-02-04,285,227,437,365,445
CDMX SURPONIENTE,2025-02-05,287,274,517,413,509
CDMX SURPONIENTE,2025-02-06,290,277,531,414,559
CDMX SURPONIENTE,2025-02-07,311,270,465,430,600
CDMX SURPONIENTE,2025-02-08,320,254,482,428,587
CDMX SURPONIENTE,2025-02-09,249,211,368,350,585
CDMX SURPONIENTE,2025-02-10,219,192,442,317,495
CDMX SURPONIENTE,2025-02-11,240,215,451,379,490
CDMX SURPONIENTE,2025-02-12,268,278,516,457,537
CDMX SURPONIENTE,2025-02-13,278,263,458,488,518
CDMX SURPONIENTE,2025-02-14,297,246,392,476,480
CDMX SURPONIENTE,2025-02-15,280,245,403,442,547
CDMX SURPONIENTE,2025-02-16,266,254,445,436,525
CDMX SURPONIENTE,2025-02-17,222,240,371,376,473
CDMX SURPONIENTE,2025-02-18,243,267,463,472,471
CDMX SURPONIENTE,2025-02-19,286,273,480,506,442
CDMX SURPONIENTE,2025-02-20,274,284,464,456,467
CDMX SURPONIENTE,2025-02-21,306,230,396,450,475
CDMX SURPONIENTE,2025-02-22,281,232,427,432,476
CDMX SURPONIENTE,2025-02-23,284,236,404,361,395
CDMX SURPONIENTE,2025-02-24,248,191,416,334,372
CDMX SURPONIENTE,2025-02-25,287,187,494,465,412
CDMX SURPONIENTE,2025-02-26,297,197,416,460,440
CDMX SURPONIENTE,2025-02-27,370,212,366,447,457
CDMX SURPONIENTE,2025-02-28,399,235,437,487,504
CDMX SURPONIENTE,2025-03-01,446,256,501,451,531
CDMX SURPONIENTE,2025-03-02,414,264,509,429,549
CDMX SURPONIENTE,2025-03-03,361,244,566,386,521
CDMX SURPONIENTE,2025-03-04,366,290,639,495,565
CDMX SURPONIENTE,2025-03-05,356,296,595,500,626
CDMX SURPONIENTE,2025-03-06,310,262,587,524,630
CDMX SURPONIENTE,2025-03-07,307,242,535,513,596
CDMX SURPONIENTE,2025-03-08,295,243,497,466,551
CDMX SURPONIENTE,2025-03-09,260,221,469,385,470
CDMX SURPONIENTE,2025-03-10,249,197,372,317,437
CDMX SURPONIENTE,2025-03-11,266,206,400,299,510
CDMX SURPONIENTE,2025-03-12,271,219,421,357,558
CDMX SURPONIENTE,2025-03-13,277,192,412,361,585
CDMX SURPONIENTE,2025-03-14,305,197,366,389,532
CDMX SURPONIENTE,2025-03-15,297,174,398,368,466
CDMX SURPONIENTE,2025-03-16,280,160,306,318,423
CDMX SURPONIENTE,2025-03-17,226,134,324,304,362
CDMX SURPONIENTE,2025-03-18,226,163,411,316,391
CDMX SURPONIENTE,2025-03-19,243,160,407,348,394
CDMX SURPONIENTE,2025-03-20,233,178,419,353,399
CDMX SURPONIENTE,2025-03-21,204,152,436,380,406
CDMX SURPONIENTE,2025-03-22,217,151,389,374,420
CDMX SURPONIENTE,2025-03-23,192,151,359,309,364
CDMX SURPONIENTE,2025-03-24,179,132,308,289,309
CDMX SURPONIENTE,2025-03-25,189,170,358,386,346
CDMX SURPONIENTE,2025-03-26,206,161,381,393,373
CDMX SURPONIENTE,2025-03-27,302,170,442,467,380
CDMX SURPONIENTE,2025-03-28,320,163,463,455,364
CDMX SURPONIENTE,2025-03-29,328,173,444,438,375
CDMX SURPONIENTE,2025-03-30,292,138,368,341,331
CDMX SURPONIENTE,2025-03-31,267,134,410,306,314
CDMX SURPONIENTE,2025-04-01,279,172,463,332,361
CDMX SURPONIENTE,2025-04-02,228,174,448,375,390
CDMX SURPONIENTE,2025-04-03,228,192,544,405,406
CDMX SURPONIENTE,2025-04-04,239,204,458,311,444
CDMX SURPONIENTE,2025-04-05,233,173,405,271,449
CDMX SURPONIENTE,2025-04-06,194,151,370,187,425
CDMX SURPONIENTE,2025-04-07,161,118,356,169,337
CDMX SURPONIENTE,2025-04-08,148,107,357,208,299
CDMX SURPONIENTE,2025-04-09,138,113,356,187,366
CDMX SURPONIENTE,2025-04-10,143,112,331,217,494
CDMX SURPONIENTE,2025-04-11,155,115,368,237,550
CDMX SURPONIENTE,2025-04-12,181,95,357,250,525
CDMX SURPONIENTE,2025-04-13,161,73,320,227,431
CDMX SURPONIENTE,2025-04-14,172,75,276,238,357
CDMX SURPONIENTE,2025-04-15,197,97,350,289,442
CDMX SURPONIENTE,2025-04-16,187,102,407,265,453
CDMX SURPONIENTE,2025-04-17,186,113,406,236,508
CDMX SURPONIENTE,2025-04-18,152,109,368,202,503
CDMX SURPONIENTE,2025-04-19,134,82,331,183,425
CDMX SURPONIENTE,2025-04-20,123,75,307,184,389
CDMX SURPONIENTE,2025-04-21,118,89,315,185,334
CDMX SURPONIENTE,2025-04-22,134,110,407,252,455
CDMX SURPONIENTE,2025-04-23,165,101,419,237,486
CDMX SURPONIENTE,2025-04-24,173,116,392,250,507
CDMX SURPONIENTE,2025-04-25,206,111,429,277,579
CDMX SURPONIENTE,2025-04-26,221,111,405,268,563
CDMX SURPONIENTE,2025-04-27,183,109,430,228,475
