DISTRITO,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
GDL LA PRIMAVERA,2021-10-26,2,44,10,2,15
GDL LA PRIMAVERA,2021-10-27,3,49,10,4,16
GDL LA PRIMAVERA,2021-10-28,5,61,14,3,20
GDL LA PRIMAVERA,2021-10-29,4,30,11,4,14
GDL LA PRIMAVERA,2021-10-30,3,26,5,3,11
GDL LA PRIMAVERA,2021-10-31,9,12,7,1,13
GDL LA PRIMAVERA,2021-11-01,5,22,4,2,12
GDL LA PRIMAVERA,2021-11-02,2,26,4,7,12
GDL LA PRIMAVERA,2021-11-03,3,18,10,4,11
GDL LA PRIMAVERA,2021-11-04,6,22,8,3,11
GDL LA PRIMAVERA,2021-11-05,6,9,6,2,9
GDL LA PRIMAVERA,2021-11-06,4,26,3,2,12
GDL LA PRIMAVERA,2021-11-07,1,13,5,0,9
GDL LA PRIMAVERA,2021-11-08,3,18,1,4,8
GDL LA PRIMAVERA,2021-11-09,4,24,3,5,10
GDL LA PRIMAVERA,2021-11-10,4,25,2,5,11
GDL LA PRIMAVERA,2021-11-11,5,22,9,1,NA
GDL LA PRIMAVERA,2021-11-12,1,18,4,3,8
GDL LA PRIMAVERA,2021-11-13,7,12,2,2,7
GDL LA PRIMAVERA,2021-11-14,4,9,0,0,7
GDL LA PRIMAVERA,2021-11-15,6,10,1,1,6
GDL LA PRIMAVERA,2021-11-16,2,12,0,1,5
GDL LA PRIMAVERA,2021-11-17,2,20,3,2,8
GDL LA PRIMAVERA,2021-11-18,4,20,6,3,10
GDL LA PRIMAVERA,2021-11-19,1,21,3,2,8
GDL LA PRIMAVERA,2021-11-20,2,32,8,3,16
GDL LA PRIMAVERA,2021-11-21,1,17,8,0,12
GDL LA PRIMAVERA,2021-11-22,3,25,2,2,10
GDL LA PRIMAVERA,2021-11-23,4,16,4,1,8
GDL LA PRIMAVERA,2021-11-24,3,12,8,0,8
GDL LA PRIMAVERA,2021-11-25,4,22,3,2,11
GDL LA PRIMAVERA,2021-11-26,1,14,4,2,NA
GDL LA PRIMAVERA,2021-11-27,0,24,6,0,12
GDL LA PRIMAVERA,2021-11-28,0,13,5,1,10
GDL LA PRIMAVERA,2021-11-29,2,26,10,1,13
GDL LA PRIMAVERA,2021-11-30,2,16,10,0,8
GDL LA PRIMAVERA,2021-12-01,3,20,8,1,NA
GDL LA PRIMAVERA,2021-12-02,1,22,9,4,11
GDL LA PRIMAVERA,2021-12-03,2,28,11,6,NA
GDL LA PRIMAVERA,2021-12-04,4,32,10,8,18
GDL LA PRIMAVERA,2021-12-05,1,18,6,4,14
GDL LA PRIMAVERA,2021-12-06,6,18,6,2,NA
GDL LA PRIMAVERA,2021-12-07,3,32,6,6,15
GDL LA PRIMAVERA,2021-12-08,4,37,7,2,16
GDL LA PRIMAVERA,2021-12-09,7,20,2,1,10
GDL LA PRIMAVERA,2021-12-10,5,18,1,2,8
GDL LA PRIMAVERA,2021-12-11,3,10,0,2,5
GDL LA PRIMAVERA,2021-12-12,4,11,3,1,10
GDL LA PRIMAVERA,2021-12-13,0,12,2,7,7
GDL LA PRIMAVERA,2021-12-14,3,7,4,2,5
GDL LA PRIMAVERA,2021-12-15,2,24,5,5,12
GDL LA PRIMAVERA,2021-12-16,5,20,6,4,NA
GDL LA PRIMAVERA,2021-12-17,4,27,9,0,13
GDL LA PRIMAVERA,2021-12-18,1,24,1,1,9
GDL LA PRIMAVERA,2021-12-19,4,13,1,0,10
GDL LA PRIMAVERA,2021-12-20,2,23,6,3,10
GDL LA PRIMAVERA,2021-12-21,3,24,11,1,NA
GDL LA PRIMAVERA,2021-12-22,3,37,9,0,16
GDL LA PRIMAVERA,2021-12-23,3,37,10,0,14
GDL LA PRIMAVERA,2021-12-24,3,20,3,1,10
GDL LA PRIMAVERA,2021-12-25,1,7,1,0,6
GDL LA PRIMAVERA,2021-12-26,4,11,0,1,9
GDL LA PRIMAVERA,2021-12-27,3,11,2,4,8
GDL LA PRIMAVERA,2021-12-28,1,13,7,3,8
GDL LA PRIMAVERA,2021-12-29,2,11,6,1,7
GDL LA PRIMAVERA,2021-12-30,1,21,2,4,11
GDL LA PRIMAVERA,2021-12-31,1,18,0,5,11
GDL LA PRIMAVERA,2022-01-01,1,10,0,0,10
GDL LA PRIMAVERA,2022-01-02,1,9,1,1,9
GDL LA PRIMAVERA,2022-01-03,2,29,8,3,14
GDL LA PRIMAVERA,2022-01-04,4,38,9,4,NA
GDL LA PRIMAVERA,2022-01-05,2,46,14,0,16
GDL LA PRIMAVERA,2022-01-06,4,56,12,2,20
GDL LA PRIMAVERA,2022-01-07,4,48,10,3,18
GDL LA PRIMAVERA,2022-01-08,5,32,11,1,13
GDL LA PRIMAVERA,2022-01-09,3,18,3,0,9
GDL LA PRIMAVERA,2022-01-10,4,16,11,1,NA
GDL LA PRIMAVERA,2022-01-11,4,17,11,2,11
GDL LA PRIMAVERA,2022-01-12,4,37,10,1,16
GDL LA PRIMAVERA,2022-01-13,4,35,6,1,14
GDL LA PRIMAVERA,2022-01-14,4,39,19,1,18
GDL LA PRIMAVERA,2022-01-15,1,30,13,2,13
GDL LA PRIMAVERA,2022-01-16,4,23,7,0,NA
GDL LA PRIMAVERA,2022-01-17,7,46,23,2,21
GDL LA PRIMAVERA,2022-01-18,10,79,17,4,27
GDL LA PRIMAVERA,2022-01-19,3,69,25,3,28
GDL LA PRIMAVERA,2022-01-20,5,64,23,3,24
GDL LA PRIMAVERA,2022-01-21,3,45,13,5,17
GDL LA PRIMAVERA,2022-01-22,3,34,5,3,13
GDL LA PRIMAVERA,2022-01-23,2,13,3,2,9
GDL LA PRIMAVERA,2022-01-24,2,27,5,2,11
GDL LA PRIMAVERA,2022-01-25,2,19,7,1,9
GDL LA PRIMAVERA,2022-01-26,5,28,5,4,13
GDL LA PRIMAVERA,2022-01-27,3,26,4,0,10
GDL LA PRIMAVERA,2022-01-28,2,21,6,3,10
GDL LA PRIMAVERA,2022-01-29,2,21,5,0,9
GDL LA PRIMAVERA,2022-01-30,1,23,10,0,17
GDL LA PRIMAVERA,2022-01-31,2,42,10,4,18
GDL LA PRIMAVERA,2022-02-01,1,42,7,0,15
GDL LA PRIMAVERA,2022-02-02,5,52,26,4,28
GDL LA PRIMAVERA,2022-02-03,4,59,12,1,26
GDL LA PRIMAVERA,2022-02-04,7,33,15,6,23
GDL LA PRIMAVERA,2022-02-05,1,20,4,2,9
GDL LA PRIMAVERA,2022-02-06,2,20,6,0,15
GDL LA PRIMAVERA,2022-02-07,6,9,3,2,8
GDL LA PRIMAVERA,2022-02-08,0,31,10,1,15
GDL LA PRIMAVERA,2022-02-09,4,39,21,2,21
GDL LA PRIMAVERA,2022-02-10,7,49,14,3,26
GDL LA PRIMAVERA,2022-02-11,6,46,20,1,22
GDL LA PRIMAVERA,2022-02-12,6,52,10,1,22
GDL LA PRIMAVERA,2022-02-13,4,18,4,2,11
GDL LA PRIMAVERA,2022-02-14,5,26,11,0,14
GDL LA PRIMAVERA,2022-02-15,4,51,5,2,19
GDL LA PRIMAVERA,2022-02-16,8,30,18,2,19
GDL LA PRIMAVERA,2022-02-17,5,62,13,3,26
GDL LA PRIMAVERA,2022-02-18,5,49,15,1,21
GDL LA PRIMAVERA,2022-02-19,1,57,15,3,22
GDL LA PRIMAVERA,2022-02-20,1,25,5,1,13
GDL LA PRIMAVERA,2022-02-21,5,55,17,3,22
GDL LA PRIMAVERA,2022-02-22,7,45,23,5,21
GDL LA PRIMAVERA,2022-02-23,9,50,22,3,NA
GDL LA PRIMAVERA,2022-02-24,8,65,11,3,25
GDL LA PRIMAVERA,2022-02-25,6,51,19,3,22
