DESPACHO CENTRALIZADO,DISTRITO,FechaF,Asignaciones_totales,Asignaciones_automaticas,Asigmacion_manual,%AA
SI,COLIMA / MANZANILLO,2023-02-08,46,43,3,0.93478
SI,COLIMA / MANZANILLO,2023-02-09,45,45,0,1
SI,COLIMA / MANZANILLO,2023-02-10,44,38,6,0.86364
SI,COLIMA / MANZANILLO,2023-02-11,46,46,0,1
SI,COLIMA / MANZANILLO,2023-02-12,28,26,2,0.92857
SI,COLIMA / MANZANILLO,2023-02-13,38,38,0,1
SI,COLIMA / MANZANILLO,2023-02-14,43,39,4,0.90698
SI,COLIMA / MANZANILLO,2023-02-15,48,48,0,1
SI,COLIMA / MANZANILLO,2023-02-16,58,57,1,0.98276
SI,COLIMA / MANZANILLO,2023-02-17,38,36,2,0.94737
SI,COLIMA / MANZANILLO,2023-02-18,51,50,1,0.98039
SI,COLIMA / MANZANILLO,2023-02-19,34,32,2,0.94118
SI,COLIMA / MANZANILLO,2023-02-20,44,38,6,0.86364
SI,COLIMA / MANZANILLO,2023-02-21,40,34,6,0.85
SI,COLIMA / MANZANILLO,2023-02-22,42,41,1,0.97619
SI,COLIMA / MANZANILLO,2023-02-23,50,50,0,1
SI,COLIMA / MANZANILLO,2023-02-24,41,37,4,0.90244
SI,COLIMA / MANZANILLO,2023-02-25,50,46,4,0.92
SI,COLIMA / MANZANILLO,2023-02-26,37,33,4,0.89189
SI,COLIMA / MANZANILLO,2023-02-27,44,37,7,0.84091
SI,COLIMA / MANZANILLO,2023-02-28,54,48,6,0.88889
SI,COLIMA / MANZANILLO,2023-03-01,41,39,2,0.95122
SI,COLIMA / MANZANILLO,2023-03-02,53,48,5,0.90566
SI,COLIMA / MANZANILLO,2023-03-03,46,46,0,1
SI,COLIMA / MANZANILLO,2023-03-04,50,43,7,0.86
SI,COLIMA / MANZANILLO,2023-03-05,45,39,6,0.86667
SI,COLIMA / MANZANILLO,2023-03-06,45,37,8,0.82222
SI,COLIMA / MANZANILLO,2023-03-07,43,37,6,0.86047
SI,COLIMA / MANZANILLO,2023-03-08,46,43,3,0.93478
SI,COLIMA / MANZANILLO,2023-03-09,56,50,6,0.89286
SI,COLIMA / MANZANILLO,2023-03-10,47,40,7,0.85106
SI,COLIMA / MANZANILLO,2023-03-11,60,59,1,0.98333
SI,COLIMA / MANZANILLO,2023-03-12,54,50,4,0.92593
SI,COLIMA / MANZANILLO,2023-03-13,58,55,3,0.94828
SI,COLIMA / MANZANILLO,2023-03-14,43,40,3,0.93023
SI,COLIMA / MANZANILLO,2023-03-15,53,51,2,0.96226
SI,COLIMA / MANZANILLO,2023-03-16,50,48,2,0.96
SI,COLIMA / MANZANILLO,2023-03-17,54,54,0,1
SI,COLIMA / MANZANILLO,2023-03-18,54,54,0,1
SI,COLIMA / MANZANILLO,2023-03-19,52,52,0,1
SI,COLIMA / MANZANILLO,2023-03-20,56,55,1,0.98214
SI,COLIMA / MANZANILLO,2023-03-21,57,57,0,1
SI,COLIMA / MANZANILLO,2023-03-22,30,30,0,1
SI,COLIMA / MANZANILLO,2023-03-23,47,47,0,1
SI,COLIMA / MANZANILLO,2023-03-24,54,54,0,1
SI,COLIMA / MANZANILLO,2023-03-25,56,54,2,0.96429
SI,COLIMA / MANZANILLO,2023-03-26,58,58,0,1
SI,COLIMA / MANZANILLO,2023-03-27,57,57,0,1
SI,COLIMA / MANZANILLO,2023-03-28,75,75,0,1
SI,COLIMA / MANZANILLO,2023-03-29,69,69,0,1
SI,COLIMA / MANZANILLO,2023-03-30,54,53,1,0.98148
SI,COLIMA / MANZANILLO,2023-03-31,49,49,0,1
SI,COLIMA / MANZANILLO,2023-04-01,62,61,1,0.98387
SI,COLIMA / MANZANILLO,2023-04-02,44,43,1,0.97727
SI,COLIMA / MANZANILLO,2023-04-03,49,48,1,0.97959
SI,COLIMA / MANZANILLO,2023-04-04,55,54,1,0.98182
SI,COLIMA / MANZANILLO,2023-04-05,52,51,1,0.98077
SI,COLIMA / MANZANILLO,2023-04-06,47,47,0,1
SI,COLIMA / MANZANILLO,2023-04-07,43,42,1,0.97674
SI,COLIMA / MANZANILLO,2023-04-08,30,29,1,0.96667
SI,COLIMA / MANZANILLO,2023-04-09,23,22,1,0.95652
SI,COLIMA / MANZANILLO,2023-04-10,40,39,1,0.975
SI,COLIMA / MANZANILLO,2023-04-11,51,51,0,1
SI,CONDESA,2023-01-01,33,26,7,0.78788
SI,CONDESA,2023-01-02,211,162,49,0.76777
SI,CONDESA,2023-01-03,233,185,48,0.79399
SI,CONDESA,2023-01-04,227,156,71,0.68722
SI,CONDESA,2023-01-05,213,149,64,0.69953
SI,CONDESA,2023-01-06,137,83,54,0.60584
SI,CONDESA,2023-01-07,193,138,55,0.71503
SI,CONDESA,2023-01-08,181,137,44,0.75691
SI,CONDESA,2023-01-09,239,171,68,0.71548
SI,CONDESA,2023-01-10,215,151,64,0.70233
SI,CONDESA,2023-01-11,228,150,78,0.65789
SI,CONDESA,2023-01-12,230,143,87,0.62174
SI,CONDESA,2023-01-13,247,165,82,0.66802
SI,CONDESA,2023-01-14,215,163,52,0.75814
SI,CONDESA,2023-01-15,152,100,52,0.65789
SI,CONDESA,2023-01-16,232,139,93,0.59914
SI,CONDESA,2023-01-17,241,138,103,0.57261
SI,CONDESA,2023-01-18,222,131,91,0.59009
SI,CONDESA,2023-01-19,230,141,89,0.61304
SI,CONDESA,2023-01-20,227,129,98,0.56828
SI,CONDESA,2023-01-21,190,126,64,0.66316
SI,CONDESA,2023-01-22,124,95,29,0.76613
SI,CONDESA,2023-01-23,217,137,80,0.63134
SI,CONDESA,2023-01-24,185,108,77,0.58378
SI,CONDESA,2023-01-25,220,133,87,0.60455
SI,CONDESA,2023-01-26,226,144,82,0.63717
SI,CONDESA,2023-01-27,231,150,81,0.64935
SI,CONDESA,2023-01-28,217,134,83,0.61751
SI,CONDESA,2023-01-29,139,88,51,0.63309
SI,CONDESA,2023-01-30,230,138,92,0.6
SI,CONDESA,2023-01-31,211,120,91,0.56872
SI,CONDESA,2023-02-01,204,111,93,0.54412
SI,CONDESA,2023-02-02,234,142,92,0.60684
SI,CONDESA,2023-02-03,206,129,77,0.62621
SI,CONDESA,2023-02-04,181,125,56,0.69061
SI,CONDESA,2023-02-05,156,111,45,0.71154
SI,CONDESA,2023-02-06,115,72,43,0.62609
SI,CONDESA,2023-02-07,239,148,91,0.61925
SI,CONDESA,2023-02-08,257,166,91,0.64591
SI,CONDESA,2023-02-09,246,162,84,0.65854
SI,CONDESA,2023-02-10,262,169,93,0.64504
SI,CONDESA,2023-02-11,235,151,84,0.64255
SI,CONDESA,2023-02-12,151,119,32,0.78808
SI,CONDESA,2023-02-13,224,157,67,0.70089
SI,CONDESA,2023-02-14,231,166,65,0.71861
SI,CONDESA,2023-02-15,206,142,64,0.68932
SI,CONDESA,2023-02-16,229,154,75,0.67249
SI,CONDESA,2023-02-17,221,141,80,0.63801
SI,CONDESA,2023-02-18,199,139,60,0.69849
SI,CONDESA,2023-02-19,157,113,44,0.71975
SI,CONDESA,2023-02-20,220,136,84,0.61818
SI,CONDESA,2023-02-21,223,141,82,0.63229
SI,CONDESA,2023-02-22,230,147,83,0.63913
SI,CONDESA,2023-02-23,212,137,75,0.64623
SI,CONDESA,2023-02-24,195,98,97,0.50256
SI,CONDESA,2023-02-25,201,133,68,0.66169
SI,CONDESA,2023-02-26,120,63,57,0.525
SI,CONDESA,2023-02-27,253,161,92,0.63636
SI,CONDESA,2023-02-28,205,145,60,0.70732
SI,CONDESA,2023-03-01,199,123,76,0.61809
SI,CONDESA,2023-03-02,214,119,95,0.55607
SI,CONDESA,2023-03-03,213,123,90,0.57746
SI,CONDESA,2023-03-04,194,112,82,0.57732
SI,CONDESA,2023-03-05,180,116,64,0.64444
SI,CONDESA,2023-03-06,214,99,115,0.46262
SI,CONDESA,2023-03-07,239,120,119,0.50209
SI,CONDESA,2023-03-08,223,116,107,0.52018
SI,CONDESA,2023-03-09,242,130,112,0.53719
SI,CONDESA,2023-03-10,241,134,107,0.55602
SI,CONDESA,2023-03-11,195,143,52,0.73333
SI,CONDESA,2023-03-12,181,143,38,0.79006
SI,CONDESA,2023-03-13,228,129,99,0.56579
SI,CONDESA,2023-03-14,237,141,96,0.59494
SI,CONDESA,2023-03-15,219,162,57,0.73973
SI,CONDESA,2023-03-16,191,146,45,0.7644
SI,CONDESA,2023-03-17,208,163,45,0.78365
SI,CONDESA,2023-03-18,175,139,36,0.79429
SI,CONDESA,2023-03-19,137,108,29,0.78832
SI,CONDESA,2023-03-20,115,86,29,0.74783
SI,CONDESA,2023-03-21,201,162,39,0.80597
SI,CONDESA,2023-03-22,194,157,37,0.80928
SI,CONDESA,2023-03-23,218,183,35,0.83945
SI,CONDESA,2023-03-24,165,122,43,0.73939
SI,CONDESA,2023-03-25,171,155,16,0.90643
SI,CONDESA,2023-03-26,147,125,22,0.85034
SI,CONDESA,2023-03-27,190,157,33,0.82632
SI,CONDESA,2023-03-28,189,163,26,0.86243
SI,CONDESA,2023-03-29,204,160,44,0.78431
SI,CONDESA,2023-03-30,205,165,40,0.80488
SI,CONDESA,2023-03-31,209,179,30,0.85646
SI,CONDESA,2023-04-01,179,146,33,0.81564
SI,CONDESA,2023-04-02,124,107,17,0.8629
SI,CONDESA,2023-04-03,188,145,43,0.77128
SI,CONDESA,2023-04-04,192,142,50,0.73958
SI,CONDESA,2023-04-05,193,135,58,0.69948
SI,CONDESA,2023-04-06,209,155,54,0.74163
SI,CONDESA,2023-04-07,177,137,40,0.77401
SI,CONDESA,2023-04-08,144,118,26,0.81944
SI,CONDESA,2023-04-09,132,110,22,0.83333
SI,CONDESA,2023-04-10,195,158,37,0.81026
SI,CONDESA,2023-04-10,196,159,37,0.81122
SI,CONDESA,2023-04-11,215,189,26,0.87907
SI,CONSTITUCION,2023-01-01,37,35,2,0.94595
SI,CONSTITUCION,2023-01-02,170,156,14,0.91765
SI,CONSTITUCION,2023-01-03,144,133,11,0.92361
SI,CONSTITUCION,2023-01-04,179,151,28,0.84358
SI,CONSTITUCION,2023-01-05,150,83,67,0.55333
SI,CONSTITUCION,2023-01-06,167,127,40,0.76048
SI,CONSTITUCION,2023-01-07,168,114,54,0.67857
SI,CONSTITUCION,2023-01-08,164,123,41,0.75
SI,CONSTITUCION,2023-01-09,139,111,28,0.79856
SI,CONSTITUCION,2023-01-10,139,107,32,0.76978
SI,CONSTITUCION,2023-01-11,163,148,15,0.90798
SI,CONSTITUCION,2023-01-12,145,134,11,0.92414
SI,CONSTITUCION,2023-01-13,128,117,11,0.91406
SI,CONSTITUCION,2023-01-14,134,124,10,0.92537
SI,CONSTITUCION,2023-01-15,122,107,15,0.87705
SI,CONSTITUCION,2023-01-16,106,98,8,0.92453
SI,CONSTITUCION,2023-01-17,176,147,29,0.83523
SI,CONSTITUCION,2023-01-18,165,148,17,0.89697
SI,CONSTITUCION,2023-01-19,143,116,27,0.81119
SI,CONSTITUCION,2023-01-20,153,134,19,0.87582
SI,CONSTITUCION,2023-01-21,175,152,23,0.86857
SI,CONSTITUCION,2023-01-22,131,111,20,0.84733
SI,CONSTITUCION,2023-01-23,155,121,34,0.78065
SI,CONSTITUCION,2023-01-24,163,150,13,0.92025
SI,CONSTITUCION,2023-01-25,134,108,26,0.80597
SI,CONSTITUCION,2023-01-26,144,128,16,0.88889
SI,CONSTITUCION,2023-01-27,145,118,27,0.81379
SI,CONSTITUCION,2023-01-28,150,113,37,0.75333
SI,CONSTITUCION,2023-01-29,130,97,33,0.74615
SI,CONSTITUCION,2023-01-30,175,131,44,0.74857
SI,CONSTITUCION,2023-01-31,138,108,30,0.78261
SI,CONSTITUCION,2023-02-01,134,95,39,0.70896
SI,CONSTITUCION,2023-02-02,141,100,41,0.70922
SI,CONSTITUCION,2023-02-03,141,106,35,0.75177
SI,CONSTITUCION,2023-02-04,151,115,36,0.76159
SI,CONSTITUCION,2023-02-05,122,104,18,0.85246
SI,CONSTITUCION,2023-02-06,137,112,25,0.81752
SI,CONSTITUCION,2023-02-07,142,121,21,0.85211
SI,CONSTITUCION,2023-02-08,168,114,54,0.67857
SI,CONSTITUCION,2023-02-09,147,95,52,0.64626
SI,CONSTITUCION,2023-02-10,133,97,36,0.72932
SI,CONSTITUCION,2023-02-11,140,100,40,0.71429
SI,CONSTITUCION,2023-02-12,114,92,22,0.80702
SI,CONSTITUCION,2023-02-13,132,92,40,0.69697
SI,CONSTITUCION,2023-02-14,126,101,25,0.80159
SI,CONSTITUCION,2023-02-15,125,105,20,0.84
SI,CONSTITUCION,2023-02-16,175,137,38,0.78286
SI,CONSTITUCION,2023-02-17,163,128,35,0.78528
SI,CONSTITUCION,2023-02-18,138,114,24,0.82609
SI,CONSTITUCION,2023-02-19,123,102,21,0.82927
SI,CONSTITUCION,2023-02-20,143,108,35,0.75524
SI,CONSTITUCION,2023-02-21,131,109,22,0.83206
SI,CONSTITUCION,2023-02-22,164,125,39,0.7622
SI,CONSTITUCION,2023-02-23,141,114,27,0.80851
SI,CONSTITUCION,2023-02-24,121,95,26,0.78512
SI,CONSTITUCION,2023-02-25,135,103,32,0.76296
SI,CONSTITUCION,2023-02-26,102,71,31,0.69608
SI,CONSTITUCION,2023-02-27,144,122,22,0.84722
SI,CONSTITUCION,2023-02-28,177,141,36,0.79661
SI,CONSTITUCION,2023-03-01,107,78,29,0.72897
SI,CONSTITUCION,2023-03-02,167,132,35,0.79042
SI,CONSTITUCION,2023-03-03,168,136,32,0.80952
SI,CONSTITUCION,2023-03-04,152,134,18,0.88158
SI,CONSTITUCION,2023-03-05,115,74,41,0.64348
SI,CONSTITUCION,2023-03-06,117,76,41,0.64957
SI,CONSTITUCION,2023-03-07,134,111,23,0.82836
SI,CONSTITUCION,2023-03-08,160,137,23,0.85625
SI,CONSTITUCION,2023-03-09,161,132,29,0.81988
SI,CONSTITUCION,2023-03-10,165,118,47,0.71515
SI,CONSTITUCION,2023-03-11,134,128,6,0.95522
SI,CONSTITUCION,2023-03-12,116,102,14,0.87931
SI,CONSTITUCION,2023-03-13,120,103,17,0.85833
SI,CONSTITUCION,2023-03-14,158,129,29,0.81646
SI,CONSTITUCION,2023-03-15,146,122,24,0.83562
SI,CONSTITUCION,2023-03-16,129,129,0,1
SI,CONSTITUCION,2023-03-17,129,127,2,0.9845
SI,CONSTITUCION,2023-03-18,106,106,0,1
SI,CONSTITUCION,2023-03-19,116,114,2,0.98276
SI,CONSTITUCION,2023-03-20,118,114,4,0.9661
SI,CONSTITUCION,2023-03-21,141,140,1,0.99291
SI,CONSTITUCION,2023-03-22,168,166,2,0.9881
SI,CONSTITUCION,2023-03-23,171,171,0,1
SI,CONSTITUCION,2023-03-24,179,179,0,1
SI,CONSTITUCION,2023-03-25,153,152,1,0.99346
SI,CONSTITUCION,2023-03-26,120,120,0,1
SI,CONSTITUCION,2023-03-27,151,150,1,0.99338
SI,CONSTITUCION,2023-03-28,162,160,2,0.98765
SI,CONSTITUCION,2023-03-29,156,155,1,0.99359
SI,CONSTITUCION,2023-03-30,162,161,1,0.99383
SI,CONSTITUCION,2023-03-31,134,133,1,0.99254
SI,CONSTITUCION,2023-04-01,122,120,2,0.98361
SI,CONSTITUCION,2023-04-02,145,144,1,0.9931
SI,CONSTITUCION,2023-04-03,138,135,3,0.97826
SI,CORDOBA / ORIZABA,2023-01-01,29,29,0,1
SI,CORDOBA / ORIZABA,2023-01-02,111,103,8,0.92793
SI,CORDOBA / ORIZABA,2023-01-03,141,120,21,0.85106
SI,CORDOBA / ORIZABA,2023-01-04,113,97,16,0.85841
SI,CORDOBA / ORIZABA,2023-01-05,109,91,18,0.83486
SI,CORDOBA / ORIZABA,2023-01-06,97,78,19,0.80412
SI,CORDOBA / ORIZABA,2023-01-07,100,83,17,0.83
SI,CORDOBA / ORIZABA,2023-01-08,78,73,5,0.9359
SI,CORDOBA / ORIZABA,2023-01-09,136,119,17,0.875
SI,CORDOBA / ORIZABA,2023-01-10,126,110,16,0.87302
SI,CORDOBA / ORIZABA,2023-01-11,117,112,5,0.95726
SI,CORDOBA / ORIZABA,2023-01-12,108,103,5,0.9537
SI,CORDOBA / ORIZABA,2023-01-13,101,90,11,0.89109
SI,CORDOBA / ORIZABA,2023-01-14,97,97,0,1
SI,CORDOBA / ORIZABA,2023-01-15,100,91,9,0.91
SI,CORDOBA / ORIZABA,2023-01-16,121,98,23,0.80992
SI,CORDOBA / ORIZABA,2023-01-17,100,85,15,0.85
SI,CORDOBA / ORIZABA,2023-01-18,125,101,24,0.808
SI,CORDOBA / ORIZABA,2023-01-19,101,85,16,0.84158
SI,CORDOBA / ORIZABA,2023-01-20,82,61,21,0.7439
SI,CORDOBA / ORIZABA,2023-01-21,124,104,20,0.83871
SI,CORDOBA / ORIZABA,2023-01-22,89,81,8,0.91011
SI,CORDOBA / ORIZABA,2023-01-23,124,116,8,0.93548
SI,CORDOBA / ORIZABA,2023-01-24,122,112,10,0.91803
SI,CORDOBA / ORIZABA,2023-01-25,104,94,10,0.90385
SI,CORDOBA / ORIZABA,2023-01-26,116,79,37,0.68103
SI,CORDOBA / ORIZABA,2023-01-27,95,84,11,0.88421
SI,CORDOBA / ORIZABA,2023-01-28,128,98,30,0.76562
SI,CORDOBA / ORIZABA,2023-01-29,79,75,4,0.94937
SI,CORDOBA / ORIZABA,2023-01-30,130,111,19,0.85385
SI,CORDOBA / ORIZABA,2023-01-31,119,86,33,0.72269
SI,CORDOBA / ORIZABA,2023-02-01,117,105,12,0.89744
SI,CORDOBA / ORIZABA,2023-02-02,112,92,20,0.82143
SI,CORDOBA / ORIZABA,2023-02-03,100,86,14,0.86
SI,CORDOBA / ORIZABA,2023-02-04,115,96,19,0.83478
SI,CORDOBA / ORIZABA,2023-02-05,77,71,6,0.92208
SI,CORDOBA / ORIZABA,2023-02-06,120,95,25,0.79167
SI,CORDOBA / ORIZABA,2023-02-07,122,101,21,0.82787
SI,CORDOBA / ORIZABA,2023-02-08,103,76,27,0.73786
SI,CORDOBA / ORIZABA,2023-02-09,108,84,24,0.77778
SI,CORDOBA / ORIZABA,2023-02-10,101,89,12,0.88119
SI,CORDOBA / ORIZABA,2023-02-11,105,78,27,0.74286
SI,CORDOBA / ORIZABA,2023-02-12,76,68,8,0.89474
SI,CORDOBA / ORIZABA,2023-02-13,109,93,16,0.85321
SI,CORDOBA / ORIZABA,2023-02-14,127,89,38,0.70079
SI,CORDOBA / ORIZABA,2023-02-15,110,92,18,0.83636
SI,CORDOBA / ORIZABA,2023-02-16,104,79,25,0.75962
SI,CORDOBA / ORIZABA,2023-02-17,107,96,11,0.8972
SI,CORDOBA / ORIZABA,2023-02-18,125,100,25,0.8
SI,CORDOBA / ORIZABA,2023-02-19,78,68,10,0.87179
SI,CORDOBA / ORIZABA,2023-02-20,128,100,28,0.78125
SI,CORDOBA / ORIZABA,2023-02-21,109,88,21,0.80734
SI,CORDOBA / ORIZABA,2023-02-22,117,90,27,0.76923
SI,CORDOBA / ORIZABA,2023-02-23,106,85,21,0.80189
SI,CORDOBA / ORIZABA,2023-02-24,103,87,16,0.84466
SI,CORDOBA / ORIZABA,2023-02-25,101,85,16,0.84158
SI,CORDOBA / ORIZABA,2023-02-26,71,65,6,0.91549
SI,CORDOBA / ORIZABA,2023-02-27,122,96,26,0.78689
SI,CORDOBA / ORIZABA,2023-02-28,98,84,14,0.85714
SI,CORDOBA / ORIZABA,2023-03-01,112,93,19,0.83036
SI,CORDOBA / ORIZABA,2023-03-02,101,84,17,0.83168
SI,CORDOBA / ORIZABA,2023-03-03,98,87,11,0.88776
SI,CORDOBA / ORIZABA,2023-03-04,102,81,21,0.79412
SI,CORDOBA / ORIZABA,2023-03-05,77,60,17,0.77922
SI,CORDOBA / ORIZABA,2023-03-06,100,85,15,0.85
SI,CORDOBA / ORIZABA,2023-03-07,109,96,13,0.88073
SI,CORDOBA / ORIZABA,2023-03-08,113,100,13,0.88496
SI,CORDOBA / ORIZABA,2023-03-09,102,86,16,0.84314
SI,CORDOBA / ORIZABA,2023-03-10,109,102,7,0.93578
SI,CORDOBA / ORIZABA,2023-03-11,121,113,8,0.93388
SI,CORDOBA / ORIZABA,2023-03-12,83,78,5,0.93976
SI,CORDOBA / ORIZABA,2023-03-13,140,126,14,0.9
SI,CORDOBA / ORIZABA,2023-03-14,127,118,9,0.92913
SI,CORDOBA / ORIZABA,2023-03-15,91,74,17,0.81319
SI,CORDOBA / ORIZABA,2023-03-16,102,101,1,0.9902
SI,CORDOBA / ORIZABA,2023-03-17,94,93,1,0.98936
SI,CORDOBA / ORIZABA,2023-03-18,113,109,4,0.9646
SI,CORDOBA / ORIZABA,2023-03-19,68,64,4,0.94118
SI,CORDOBA / ORIZABA,2023-03-20,110,105,5,0.95455
SI,CORDOBA / ORIZABA,2023-03-21,134,131,3,0.97761
SI,CORDOBA / ORIZABA,2023-03-22,130,128,2,0.98462
SI,CORDOBA / ORIZABA,2023-03-23,111,105,6,0.94595
SI,CORDOBA / ORIZABA,2023-03-24,119,117,2,0.98319
SI,CORDOBA / ORIZABA,2023-03-25,139,137,2,0.98561
SI,CORDOBA / ORIZABA,2023-03-26,78,77,1,0.98718
SI,CORDOBA / ORIZABA,2023-03-27,121,119,2,0.98347
SI,CORDOBA / ORIZABA,2023-03-28,105,101,4,0.9619
SI,CORDOBA / ORIZABA,2023-03-29,90,88,2,0.97778
SI,CORDOBA / ORIZABA,2023-03-30,88,86,2,0.97727
SI,CORDOBA / ORIZABA,2023-03-31,102,96,6,0.94118
SI,CORDOBA / ORIZABA,2023-04-01,97,91,6,0.93814
SI,CORDOBA / ORIZABA,2023-04-02,90,83,7,0.92222
SI,CORDOBA / ORIZABA,2023-04-03,113,112,1,0.99115
SI,CORDOBA / ORIZABA,2023-04-04,122,113,9,0.92623
SI,CORDOBA / ORIZABA,2023-04-05,104,102,2,0.98077
SI,CORDOBA / ORIZABA,2023-04-06,69,66,3,0.95652
SI,CORDOBA / ORIZABA,2023-04-07,75,74,1,0.98667
SI,CORDOBA / ORIZABA,2023-04-08,73,72,1,0.9863
SI,CORDOBA / ORIZABA,2023-04-09,59,57,2,0.9661
SI,CORDOBA / ORIZABA,2023-04-10,95,95,0,1
SI,CORDOBA / ORIZABA,2023-04-11,102,101,1,0.9902
SI,CUERNAVACA BUGAMBILIAS,2023-01-01,33,28,5,0.84848
SI,CUERNAVACA BUGAMBILIAS,2023-01-02,72,64,8,0.88889
SI,CUERNAVACA BUGAMBILIAS,2023-01-03,91,81,10,0.89011
SI,CUERNAVACA BUGAMBILIAS,2023-01-04,77,68,9,0.88312
SI,CUERNAVACA BUGAMBILIAS,2023-01-05,109,98,11,0.89908
SI,CUERNAVACA BUGAMBILIAS,2023-01-06,97,87,10,0.89691
SI,CUERNAVACA BUGAMBILIAS,2023-01-07,74,58,16,0.78378
SI,CUERNAVACA BUGAMBILIAS,2023-01-08,87,84,3,0.96552
SI,CUERNAVACA BUGAMBILIAS,2023-01-09,93,84,9,0.90323
SI,CUERNAVACA BUGAMBILIAS,2023-01-10,101,94,7,0.93069
SI,CUERNAVACA BUGAMBILIAS,2023-01-11,119,107,12,0.89916
SI,CUERNAVACA BUGAMBILIAS,2023-01-12,97,89,8,0.91753
SI,CUERNAVACA BUGAMBILIAS,2023-01-13,108,104,4,0.96296
SI,CUERNAVACA BUGAMBILIAS,2023-01-14,91,81,10,0.89011
SI,CUERNAVACA BUGAMBILIAS,2023-01-15,88,76,12,0.86364
SI,CUERNAVACA BUGAMBILIAS,2023-01-16,90,82,8,0.91111
SI,CUERNAVACA BUGAMBILIAS,2023-01-17,87,76,11,0.87356
SI,CUERNAVACA BUGAMBILIAS,2023-01-18,88,79,9,0.89773
SI,CUERNAVACA BUGAMBILIAS,2023-01-19,89,78,11,0.8764
SI,CUERNAVACA BUGAMBILIAS,2023-01-20,85,79,6,0.92941
SI,CUERNAVACA BUGAMBILIAS,2023-01-21,95,77,18,0.81053
SI,CUERNAVACA BUGAMBILIAS,2023-01-22,83,73,10,0.87952
SI,CUERNAVACA BUGAMBILIAS,2023-01-23,99,90,9,0.90909
SI,CUERNAVACA BUGAMBILIAS,2023-01-24,100,92,8,0.92
SI,CUERNAVACA BUGAMBILIAS,2023-01-25,94,84,10,0.89362
SI,CUERNAVACA BUGAMBILIAS,2023-01-26,85,74,11,0.87059
SI,CUERNAVACA BUGAMBILIAS,2023-01-27,88,76,12,0.86364
SI,CUERNAVACA BUGAMBILIAS,2023-01-28,95,73,22,0.76842
SI,CUERNAVACA BUGAMBILIAS,2023-01-29,84,79,5,0.94048
SI,CUERNAVACA BUGAMBILIAS,2023-01-30,105,97,8,0.92381
SI,CUERNAVACA BUGAMBILIAS,2023-01-31,96,87,9,0.90625
SI,CUERNAVACA BUGAMBILIAS,2023-02-01,91,83,8,0.91209
SI,CUERNAVACA BUGAMBILIAS,2023-02-02,92,67,25,0.72826
SI,CUERNAVACA BUGAMBILIAS,2023-02-03,80,77,3,0.9625
SI,CUERNAVACA BUGAMBILIAS,2023-02-04,72,62,10,0.86111
SI,CUERNAVACA BUGAMBILIAS,2023-02-05,64,53,11,0.82812
SI,CUERNAVACA BUGAMBILIAS,2023-02-06,91,83,8,0.91209
SI,CUERNAVACA BUGAMBILIAS,2023-02-07,90,77,13,0.85556
SI,CUERNAVACA BUGAMBILIAS,2023-02-08,92,76,16,0.82609
SI,CUERNAVACA BUGAMBILIAS,2023-02-09,93,78,15,0.83871
SI,CUERNAVACA BUGAMBILIAS,2023-02-10,90,73,17,0.81111
SI,CUERNAVACA BUGAMBILIAS,2023-02-11,79,73,6,0.92405
SI,CUERNAVACA BUGAMBILIAS,2023-02-12,91,77,14,0.84615
SI,CUERNAVACA BUGAMBILIAS,2023-02-13,99,84,15,0.84848
SI,CUERNAVACA BUGAMBILIAS,2023-02-14,84,61,23,0.72619
SI,CUERNAVACA BUGAMBILIAS,2023-02-15,89,72,17,0.80899
SI,CUERNAVACA BUGAMBILIAS,2023-02-16,81,60,21,0.74074
SI,CUERNAVACA BUGAMBILIAS,2023-02-17,84,77,7,0.91667
SI,CUERNAVACA BUGAMBILIAS,2023-02-18,91,83,8,0.91209
SI,CUERNAVACA BUGAMBILIAS,2023-02-19,91,81,10,0.89011
SI,CUERNAVACA BUGAMBILIAS,2023-02-20,105,80,25,0.7619
SI,CUERNAVACA BUGAMBILIAS,2023-02-21,106,81,25,0.76415
SI,CUERNAVACA BUGAMBILIAS,2023-02-22,104,70,34,0.67308
SI,CUERNAVACA BUGAMBILIAS,2023-02-23,91,71,20,0.78022
SI,CUERNAVACA BUGAMBILIAS,2023-02-24,96,85,11,0.88542
SI,CUERNAVACA BUGAMBILIAS,2023-02-25,108,94,14,0.87037
SI,CUERNAVACA BUGAMBILIAS,2023-02-26,89,63,26,0.70787
SI,CUERNAVACA BUGAMBILIAS,2023-02-27,94,68,26,0.7234
SI,CUERNAVACA BUGAMBILIAS,2023-02-28,99,80,19,0.80808
SI,CUERNAVACA BUGAMBILIAS,2023-03-01,94,85,9,0.90426
SI,CUERNAVACA BUGAMBILIAS,2023-03-02,100,74,26,0.74
SI,CUERNAVACA BUGAMBILIAS,2023-03-03,85,79,6,0.92941
SI,CUERNAVACA BUGAMBILIAS,2023-03-04,86,85,1,0.98837
SI,CUERNAVACA BUGAMBILIAS,2023-03-05,63,52,11,0.8254
SI,CUERNAVACA BUGAMBILIAS,2023-03-06,92,85,7,0.92391
SI,CUERNAVACA BUGAMBILIAS,2023-03-07,91,90,1,0.98901
SI,CUERNAVACA BUGAMBILIAS,2023-03-08,77,76,1,0.98701
SI,CUERNAVACA BUGAMBILIAS,2023-03-09,86,86,0,1
