PLAZA,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
AGUASCALIENTES,2022-07-09,31,107,26,120,101
AGUASCALIENTES,2022-07-10,26,92,23,101,104
AGUASCALIENTES,2022-07-11,20,95,20,85,114
AGUASCALIENTES,2022-07-12,34,79,27,84,123
AGUASCALIENTES,2022-07-13,39,64,32,89,112
AGUASCALIENTES,2022-07-14,33,73,54,108,100
AGUASCALIENTES,2022-07-15,31,59,34,113,93
AGUASCALIENTES,2022-07-16,37,65,24,103,94
AGUASCALIENTES,2022-07-17,35,58,26,94,80
AGUASCALIENTES,2022-07-18,34,43,38,64,76
AGUASCALIENTES,2022-07-19,27,47,37,100,77
AGUASCALIENTES,2022-07-20,34,65,50,122,87
AGUASCALIENTES,2022-07-21,35,84,31,138,88
AGUASCALIENTES,2022-07-22,40,79,39,144,81
AGUASCALIENTES,2022-07-23,39,85,39,161,70
AGUASCALIENTES,2022-07-24,39,95,24,156,63
AGUASCALIENTES,2022-07-25,33,91,34,120,72
AGUASCALIENTES,2022-07-26,34,101,61,106,90
AGUASCALIENTES,2022-07-27,36,124,34,123,89
AGUASCALIENTES,2022-07-28,42,131,31,151,109
AGUASCALIENTES,2022-07-29,48,188,35,133,89
AGUASCALIENTES,2022-07-30,57,207,37,115,98
AGUASCALIENTES,2022-07-31,70,216,26,64,95
AGUASCALIENTES,2022-08-01,59,187,16,47,99
AGUASCALIENTES,2022-08-02,69,206,34,70,110
AGUASCALIENTES,2022-08-03,66,217,41,73,112
AGUASCALIENTES,2022-08-04,60,246,41,86,112
AGUASCALIENTES,2022-08-05,58,271,40,86,104
AGUASCALIENTES,2022-08-06,45,301,48,100,104
AGUASCALIENTES,2022-08-07,37,303,41,83,105
AGUASCALIENTES,2022-08-08,40,301,44,70,110
AGUASCALIENTES,2022-08-09,40,304,36,62,102
AGUASCALIENTES,2022-08-10,42,307,53,78,81
AGUASCALIENTES,2022-08-11,39,309,42,66,109
AGUASCALIENTES,2022-08-12,23,285,31,91,121
AGUASCALIENTES,2022-08-13,26,263,28,95,115
AGUASCALIENTES,2022-08-14,25,211,21,78,107
AGUASCALIENTES,2022-08-15,21,200,26,72,116
AGUASCALIENTES,2022-08-16,18,184,37,80,119
AGUASCALIENTES,2022-08-17,21,133,33,77,122
AGUASCALIENTES,2022-08-18,25,162,37,63,111
AGUASCALIENTES,2022-08-19,28,140,49,64,103
AGUASCALIENTES,2022-08-20,23,153,39,87,111
AGUASCALIENTES,2022-08-21,14,150,26,64,99
AGUASCALIENTES,2022-08-22,14,159,32,46,107
AGUASCALIENTES,2022-08-23,22,156,33,62,99
AGUASCALIENTES,2022-08-24,30,141,42,65,99
AGUASCALIENTES,2022-08-25,29,130,41,59,81
AGUASCALIENTES,2022-08-26,26,123,40,78,78
AGUASCALIENTES,2022-08-27,30,116,36,91,51
AGUASCALIENTES,2022-08-28,35,115,26,81,63
AGUASCALIENTES,2022-08-29,26,90,31,63,51
AGUASCALIENTES,2022-08-30,32,109,43,72,55
AGUASCALIENTES,2022-08-31,29,104,32,72,56
AGUASCALIENTES,2022-09-01,34,111,37,76,80
AGUASCALIENTES,2022-09-02,34,94,41,70,71
AGUASCALIENTES,2022-09-03,34,102,22,59,56
AGUASCALIENTES,2022-09-04,22,109,23,35,27
AGUASCALIENTES,2022-09-05,18,47,20,29,8
AGUASCALIENTES,2022-09-06,26,46,31,56,17
AGUASCALIENTES,2022-09-07,29,54,29,58,30
AGUASCALIENTES,2022-09-08,29,51,52,61,25
AGUASCALIENTES,2022-09-09,26,74,32,68,6
AGUASCALIENTES,2022-09-10,26,74,43,60,9
AGUASCALIENTES,2022-09-11,31,49,28,41,9
AGUASCALIENTES,2022-09-12,21,39,19,26,5
AGUASCALIENTES,2022-09-13,16,63,29,52,22
AGUASCALIENTES,2022-09-14,18,65,35,74,20
AGUASCALIENTES,2022-09-15,20,67,26,79,32
AGUASCALIENTES,2022-09-16,23,83,20,46,25
AGUASCALIENTES,2022-09-17,16,59,20,49,11
AGUASCALIENTES,2022-09-18,19,58,33,43,14
AGUASCALIENTES,2022-09-19,19,50,24,36,11
AGUASCALIENTES,2022-09-20,16,51,32,66,21
AGUASCALIENTES,2022-09-21,20,48,41,64,32
AGUASCALIENTES,2022-09-22,18,77,28,65,32
AGUASCALIENTES,2022-09-23,26,59,31,52,16
AGUASCALIENTES,2022-09-24,29,61,29,51,5
AGUASCALIENTES,2022-09-25,20,72,23,44,11
AGUASCALIENTES,2022-09-26,11,57,20,41,3
AGUASCALIENTES,2022-09-27,21,45,32,49,17
AGUASCALIENTES,2022-09-28,19,71,30,48,10
AGUASCALIENTES,2022-09-29,34,61,25,50,25
AGUASCALIENTES,2022-09-30,31,48,22,42,5
AGUASCALIENTES,2022-10-01,35,64,36,69,8
AGUASCALIENTES,2022-10-02,25,88,31,37,14
AGUASCALIENTES,2022-10-03,17,60,22,39,13
AGUASCALIENTES,2022-10-04,28,44,20,49,17
AGUASCALIENTES,2022-10-05,23,50,23,56,8
AGUASCALIENTES,2022-10-06,23,43,27,69,12
AGUASCALIENTES,2022-10-07,22,92,44,65,4
AGUASCALIENTES,2022-10-08,27,103,26,53,3
AGUASCALIENTES,2022-10-09,19,69,24,41,2
AGUASCALIENTES,2022-10-10,18,52,28,35,5
AGUASCALIENTES,2022-10-11,17,40,19,41,3
AGUASCALIENTES,2022-10-12,19,36,20,55,11
AGUASCALIENTES,2022-10-13,21,36,22,49,42
AGUASCALIENTES,2022-10-14,24,79,27,54,29
AGUASCALIENTES,2022-10-15,36,120,23,41,29
AGUASCALIENTES,2022-10-16,38,182,28,56,25
AGUASCALIENTES,2022-10-17,23,196,36,46,29
AGUASCALIENTES,2022-10-18,31,215,31,64,51
AGUASCALIENTES,2022-10-19,35,231,43,66,69
AGUASCALIENTES,2022-10-20,43,113,30,59,51
AGUASCALIENTES,2022-10-21,34,121,27,53,33
AGUASCALIENTES,2022-10-22,41,107,50,73,25
AGUASCALIENTES,2022-10-23,42,100,17,42,37
AGUASCALIENTES,2022-10-24,32,87,17,41,29
AGUASCALIENTES,2022-10-25,32,76,25,54,15
AGUASCALIENTES,2022-10-26,43,61,32,62,25
AGUASCALIENTES,2022-10-27,47,65,20,71,40
AGUASCALIENTES,2022-10-28,37,99,37,77,44
AGUASCALIENTES,2022-10-29,46,105,19,83,22
AGUASCALIENTES,2022-10-30,41,115,32,71,39
AGUASCALIENTES,2022-10-31,38,107,26,46,67
AGUASCALIENTES,2022-11-01,43,94,31,63,40
AGUASCALIENTES,2022-11-02,35,72,20,40,46
AGUASCALIENTES,2022-11-03,27,71,14,46,57
AGUASCALIENTES,2022-11-04,33,59,24,47,67
AGUASCALIENTES,2022-11-05,32,44,33,47,42
AGUASCALIENTES,2022-11-06,33,19,22,50,45
AGUASCALIENTES,2022-11-07,29,22,15,42,44
AGUASCALIENTES,2022-11-08,15,25,18,52,26
AGUASCALIENTES,2022-11-09,24,24,19,47,24
AGUASCALIENTES,2022-11-10,24,38,21,47,38
AGUASCALIENTES,2022-11-11,30,34,22,43,33
AGUASCALIENTES,2022-11-12,30,41,27,53,36
AGUASCALIENTES,2022-11-13,28,31,15,44,21
AGUASCALIENTES,2022-11-14,19,25,19,44,7
AGUASCALIENTES,2022-11-15,30,46,24,43,13
AGUASCALIENTES,2022-11-16,26,54,41,41,27
AGUASCALIENTES,2022-11-17,26,55,39,44,48
AGUASCALIENTES,2022-11-18,21,81,41,42,31
AGUASCALIENTES,2022-11-19,26,75,32,57,38
AGUASCALIENTES,2022-11-20,30,46,26,57,39
AGUASCALIENTES,2022-11-21,21,42,25,48,53
AGUASCALIENTES,2022-11-22,24,73,39,54,36
AGUASCALIENTES,2022-11-23,28,73,31,59,45
AGUASCALIENTES,2022-11-24,30,103,42,59,36
AGUASCALIENTES,2022-11-25,33,66,24,53,28
AGUASCALIENTES,2022-11-26,32,56,18,58,23
AGUASCALIENTES,2022-11-27,29,30,17,48,15
AGUASCALIENTES,2022-11-28,21,34,16,42,8
AGUASCALIENTES,2022-11-29,24,33,22,55,28
AGUASCALIENTES,2022-11-30,28,30,24,52,58
AGUASCALIENTES,2022-12-01,28,28,19,42,13
AGUASCALIENTES,2022-12-02,29,67,28,60,38
AGUASCALIENTES,2022-12-03,29,65,35,60,28
AGUASCALIENTES,2022-12-04,31,53,20,37,37
AGUASCALIENTES,2022-12-05,21,48,26,34,37
AGUASCALIENTES,2022-12-06,20,23,19,35,10
AGUASCALIENTES,2022-12-07,26,24,25,37,9
AGUASCALIENTES,2022-12-08,25,19,22,48,18
AGUASCALIENTES,2022-12-09,22,40,30,42,33
AGUASCALIENTES,2022-12-10,21,30,25,49,41
AGUASCALIENTES,2022-12-11,20,26,21,51,46
AGUASCALIENTES,2022-12-12,14,15,17,42,9
AGUASCALIENTES,2022-12-13,12,25,19,46,28
AGUASCALIENTES,2022-12-14,15,28,29,52,11
AGUASCALIENTES,2022-12-15,21,23,28,56,33
AGUASCALIENTES,2022-12-16,20,33,26,54,40
AGUASCALIENTES,2022-12-17,18,29,21,37,15
AGUASCALIENTES,2022-12-18,15,22,21,44,12
AGUASCALIENTES,2022-12-19,16,21,18,41,17
AGUASCALIENTES,2022-12-20,12,37,26,40,14
AGUASCALIENTES,2022-12-21,24,37,16,51,16
AGUASCALIENTES,2022-12-22,18,29,19,48,9
AGUASCALIENTES,2022-12-23,11,41,9,54,16
AGUASCALIENTES,2022-12-24,11,38,21,38,29
AGUASCALIENTES,2022-12-25,9,24,13,24,11
AGUASCALIENTES,2022-12-26,10,25,19,22,10
AGUASCALIENTES,2022-12-27,17,40,20,45,14
AGUASCALIENTES,2022-12-28,25,20,18,58,17
AGUASCALIENTES,2022-12-29,26,36,16,47,53
AGUASCALIENTES,2022-12-30,23,41,21,49,48
AGUASCALIENTES,2022-12-31,22,35,18,50,24
AGUASCALIENTES,2023-01-01,17,26,11,25,18
AGUASCALIENTES,2023-01-02,18,26,16,23,13
AGUASCALIENTES,2023-01-03,15,23,13,34,10
AGUASCALIENTES,2023-01-04,25,34,30,46,34
AGUASCALIENTES,2023-01-05,21,31,18,51,19
AGUASCALIENTES,2023-01-06,16,23,11,51,27
AGUASCALIENTES,2023-01-07,17,19,26,45,22
AGUASCALIENTES,2023-01-08,12,10,13,34,12
AGUASCALIENTES,2023-01-09,14,15,13,28,9
AGUASCALIENTES,2023-01-10,13,21,22,38,29
AGUASCALIENTES,2023-01-11,11,19,25,47,26
AGUASCALIENTES,2023-01-12,14,11,17,49,12
AGUASCALIENTES,2023-01-13,14,13,20,46,15
AGUASCALIENTES,2023-01-14,12,13,8,56,13
AGUASCALIENTES,2023-01-15,14,17,11,37,6
AGUASCALIENTES,2023-01-16,16,14,15,29,34
AGUASCALIENTES,2023-01-17,20,20,24,30,38
AGUASCALIENTES,2023-01-18,16,45,19,36,40
AGUASCALIENTES,2023-01-19,19,51,20,46,41
AGUASCALIENTES,2023-01-20,21,54,24,46,46
AGUASCALIENTES,2023-01-21,18,50,39,51,42
AGUASCALIENTES,2023-01-22,18,45,28,42,42
AGUASCALIENTES,2023-01-23,18,41,32,38,47
AGUASCALIENTES,2023-01-24,23,40,30,45,65
AGUASCALIENTES,2023-01-25,26,49,32,66,67
AGUASCALIENTES,2023-01-26,36,46,41,55,60
AGUASCALIENTES,2023-01-27,35,76,42,64,56
AGUASCALIENTES,2023-01-28,34,61,38,90,47
AGUASCALIENTES,2023-01-29,39,59,28,61,77
AGUASCALIENTES,2023-01-30,28,63,41,59,71
AGUASCALIENTES,2023-01-31,31,49,32,56,58
AGUASCALIENTES,2023-02-01,40,43,32,47,20
AGUASCALIENTES,2023-02-02,23,40,22,62,31
AGUASCALIENTES,2023-02-03,26,45,23,64,28
AGUASCALIENTES,2023-02-04,23,38,30,75,33
AGUASCALIENTES,2023-02-05,22,44,32,60,39
AGUASCALIENTES,2023-02-06,18,48,40,56,42
AGUASCALIENTES,2023-02-07,27,65,29,52,32
AGUASCALIENTES,2023-02-08,30,58,56,58,34
AGUASCALIENTES,2023-02-09,25,40,43,62,21
AGUASCALIENTES,2023-02-10,30,28,19,67,51
AGUASCALIENTES,2023-02-11,29,32,29,61,23
AGUASCALIENTES,2023-02-12,24,26,21,65,27
AGUASCALIENTES,2023-02-13,16,26,23,53,17
AGUASCALIENTES,2023-02-14,20,32,32,53,21
AGUASCALIENTES,2023-02-15,28,37,31,53,22
AGUASCALIENTES,2023-02-16,36,48,29,56,35
AGUASCALIENTES,2023-02-17,31,52,36,60,40
AGUASCALIENTES,2023-02-18,41,56,35,85,28
AGUASCALIENTES,2023-02-19,46,59,35,58,33
AGUASCALIENTES,2023-02-20,39,52,42,55,34
AGUASCALIENTES,2023-02-21,44,62,44,63,38
AGUASCALIENTES,2023-02-22,43,71,32,50,49
AGUASCALIENTES,2023-02-23,42,108,39,63,40
AGUASCALIENTES,2023-02-24,32,135,37,74,41
AGUASCALIENTES,2023-02-25,28,121,43,71,45
AGUASCALIENTES,2023-02-26,26,99,31,49,31
AGUASCALIENTES,2023-02-27,31,92,17,40,39
AGUASCALIENTES,2023-02-28,31,90,29,50,32
AGUASCALIENTES,2023-03-01,46,94,55,69,50
AGUASCALIENTES,2023-03-02,58,108,54,67,88
AGUASCALIENTES,2023-03-03,61,117,36,64,108
AGUASCALIENTES,2023-03-04,64,148,48,60,124
AGUASCALIENTES,2023-03-05,66,168,33,40,98
AGUASCALIENTES,2023-03-06,58,158,21,32,84
AGUASCALIENTES,2023-03-07,52,155,28,43,78
AGUASCALIENTES,2023-03-08,52,153,39,54,110
AGUASCALIENTES,2023-03-09,51,203,30,45,123
AGUASCALIENTES,2023-03-10,46,194,25,54,105
AGUASCALIENTES,2023-03-11,50,171,23,57,59
AGUASCALIENTES,2023-03-12,48,125,24,39,24
AGUASCALIENTES,2023-03-13,36,104,14,33,16
AGUASCALIENTES,2023-03-14,28,98,30,44,13
AGUASCALIENTES,2023-03-15,32,84,54,64,36
AGUASCALIENTES,2023-03-16,40,87,33,72,49
AGUASCALIENTES,2023-03-17,45,62,37,91,19
AGUASCALIENTES,2023-03-18,32,62,33,86,30
AGUASCALIENTES,2023-03-19,35,82,21,68,23
AGUASCALIENTES,2023-03-20,23,65,23,68,17
AGUASCALIENTES,2023-03-21,29,89,44,79,9
AGUASCALIENTES,2023-03-22,33,100,37,67,19
AGUASCALIENTES,2023-03-23,23,98,20,54,43
AGUASCALIENTES,2023-03-24,24,56,33,66,30
AGUASCALIENTES,2023-03-25,31,45,19,74,47
AGUASCALIENTES,2023-03-26,33,34,13,75,32
AGUASCALIENTES,2023-03-27,26,26,12,62,9
AGUASCALIENTES,2023-03-28,23,55,34,55,4
AGUASCALIENTES,2023-03-29,26,41,37,51,9
AGUASCALIENTES,2023-03-30,23,47,21,72,12
AGUASCALIENTES,2023-03-31,30,37,29,91,2
AGUASCALIENTES,2023-04-01,32,49,35,81,15
AGUASCALIENTES,2023-04-02,38,46,22,46,65
AGUASCALIENTES,2023-04-03,36,42,19,41,30
AGUASCALIENTES,2023-04-04,28,44,28,55,7
AGUASCALIENTES,2023-04-05,24,46,18,42,16
AGUASCALIENTES,2023-04-06,27,30,25,43,25
AGUASCALIENTES,2023-04-07,25,19,13,30,8
AGUASCALIENTES,2023-04-08,17,13,19,31,9
AGUASCALIENTES,2023-04-09,21,12,18,34,11
AGUASCALIENTES,2023-04-10,21,19,19,42,10
AGUASCALIENTES,2023-04-11,24,29,24,51,16
AGUASCALIENTES,2023-04-12,18,24,16,51,4
AGUASCALIENTES,2023-04-13,17,15,18,46,16
AGUASCALIENTES,2023-04-14,21,18,26,59,15
AGUASCALIENTES,2023-04-15,17,26,33,58,19
CANCUN,2022-03-01,36,35,40,142,47
CANCUN,2022-03-02,34,39,44,119,41
CANCUN,2022-03-03,42,48,26,143,50
CANCUN,2022-03-04,45,44,43,166,50
CANCUN,2022-03-05,53,56,51,162,47
CANCUN,2022-03-06,48,54,59,148,56
CANCUN,2022-03-07,39,29,21,115,55
CANCUN,2022-03-08,43,27,45,130,40
CANCUN,2022-03-09,41,25,41,131,35
CANCUN,2022-03-10,32,40,46,141,41
CANCUN,2022-03-11,31,43,29,118,51
CANCUN,2022-03-12,29,37,46,103,44
CANCUN,2022-03-13,27,28,38,97,43
CANCUN,2022-03-14,17,15,22,72,41
CANCUN,2022-03-15,18,20,34,81,30
CANCUN,2022-03-16,28,39,47,101,35
CANCUN,2022-03-17,33,58,57,105,40
CANCUN,2022-03-18,41,50,42,117,44
CANCUN,2022-03-19,42,46,62,117,46
CANCUN,2022-03-20,51,53,34,111,49
CANCUN,2022-03-21,39,49,36,85,57
CANCUN,2022-03-22,38,39,45,92,54
CANCUN,2022-03-23,29,48,45,118,50
CANCUN,2022-03-24,36,63,50,119,43
CANCUN,2022-03-25,36,57,43,129,48
CANCUN,2022-03-26,38,51,39,129,47
CANCUN,2022-03-27,27,30,30,105,42
CANCUN,2022-03-28,18,18,29,95,26
CANCUN,2022-03-29,28,22,29,103,16
CANCUN,2022-03-30,27,30,49,117,12
CANCUN,2022-03-31,33,37,46,131,17
CANCUN,2022-04-01,37,36,31,143,24
CANCUN,2022-04-02,38,45,56,129,30
CANCUN,2022-04-03,47,60,47,131,46
CANCUN,2022-04-04,41,56,49,92,43
CANCUN,2022-04-05,36,38,66,91,40
CANCUN,2022-04-06,40,34,53,109,45
CANCUN,2022-04-07,44,43,60,130,55
CANCUN,2022-04-08,48,56,66,129,69
CANCUN,2022-04-09,49,95,79,135,70
CANCUN,2022-04-10,37,89,67,144,77
CANCUN,2022-04-11,37,75,51,107,74
CANCUN,2022-04-12,44,70,62,145,61
CANCUN,2022-04-13,36,90,77,145,61
CANCUN,2022-04-14,40,91,70,159,51
CANCUN,2022-04-15,28,110,73,171,66
CANCUN,2022-04-16,32,96,57,139,64
CANCUN,2022-04-17,26,101,50,126,76
CANCUN,2022-04-18,22,70,50,105,77
CANCUN,2022-04-19,34,122,60,94,70
CANCUN,2022-04-20,35,124,55,109,48
CANCUN,2022-04-21,43,122,66,115,41
CANCUN,2022-04-22,43,107,66,144,46
CANCUN,2022-04-23,38,79,72,146,49
CANCUN,2022-04-24,38,72,76,115,57
CANCUN,2022-04-25,32,51,58,91,70
CANCUN,2022-04-26,32,42,90,98,72
CANCUN,2022-04-27,44,46,66,111,60
CANCUN,2022-04-28,38,59,71,123,51
CANCUN,2022-04-29,35,60,52,134,38
CANCUN,2022-04-30,42,88,61,110,45
CANCUN,2022-05-01,38,133,66,94,54
CANCUN,2022-05-02,40,130,61,98,67
CANCUN,2022-05-03,42,127,68,104,73
CANCUN,2022-05-04,47,117,68,103,75
CANCUN,2022-05-05,51,113,89,106,76
CANCUN,2022-05-06,47,100,73,138,71
CANCUN,2022-05-07,55,140,76,123,70
CANCUN,2022-05-08,55,166,73,148,64
CANCUN,2022-05-09,46,158,46,130,89
CANCUN,2022-05-10,39,136,58,115,73
CANCUN,2022-05-11,40,130,53,118,60
CANCUN,2022-05-12,41,145,47,138,54
CANCUN,2022-05-13,45,131,60,162,70
CANCUN,2022-05-14,42,117,82,194,63
CANCUN,2022-05-15,37,103,61,190,65
CANCUN,2022-05-16,36,97,46,177,74
CANCUN,2022-05-17,43,92,46,147,73
CANCUN,2022-05-18,38,79,60,171,70
CANCUN,2022-05-19,40,71,63,163,75
CANCUN,2022-05-20,49,85,72,169,75
CANCUN,2022-05-21,45,74,73,191,73
CANCUN,2022-05-22,48,89,65,181,80
CANCUN,2022-05-23,45,75,54,160,79
CANCUN,2022-05-24,43,80,67,143,68
CANCUN,2022-05-25,42,69,64,158,52
CANCUN,2022-05-26,43,47,72,143,65
CANCUN,2022-05-27,47,57,67,162,66
CANCUN,2022-05-28,46,65,68,142,79
CANCUN,2022-05-29,37,49,77,124,81
CANCUN,2022-05-30,34,40,47,116,72
CANCUN,2022-05-31,41,60,74,111,80
CANCUN,2022-06-01,46,65,93,111,83
CANCUN,2022-06-02,51,67,95,105,98
CANCUN,2022-06-03,51,59,100,146,103
CANCUN,2022-06-04,47,67,110,142,106
CANCUN,2022-06-05,48,54,81,148,112
CANCUN,2022-06-06,41,46,60,135,120
CANCUN,2022-06-07,39,51,65,125,100
CANCUN,2022-06-08,39,45,60,123,71
CANCUN,2022-06-09,41,35,68,124,44
CANCUN,2022-06-10,42,34,76,126,34
CANCUN,2022-06-11,37,36,81,145,36
CANCUN,2022-06-12,33,35,75,140,41
CANCUN,2022-06-13,30,40,57,119,46
CANCUN,2022-06-14,24,38,61,101,49
CANCUN,2022-06-15,25,44,59,106,56
CANCUN,2022-06-16,28,55,58,143,59
CANCUN,2022-06-17,32,50,62,121,74
CANCUN,2022-06-18,34,36,65,107,87
CANCUN,2022-06-19,31,30,67,117,88
CANCUN,2022-06-20,28,22,37,112,83
CANCUN,2022-06-21,28,24,65,97,74
CANCUN,2022-06-22,38,25,65,112,52
CANCUN,2022-06-23,38,33,64,99,43
CANCUN,2022-06-24,38,30,68,105,45
CANCUN,2022-06-25,36,29,73,90,50
CANCUN,2022-06-26,25,20,36,92,55
CANCUN,2022-06-27,22,20,45,79,47
CANCUN,2022-06-28,25,16,34,80,47
CANCUN,2022-06-29,25,21,41,86,37
CANCUN,2022-06-30,26,22,58,105,39
CANCUN,2022-07-01,31,27,63,102,38
CANCUN,2022-07-02,42,24,46,85,42
CANCUN,2022-07-03,44,23,43,78,47
CANCUN,2022-07-04,27,24,30,67,59
CANCUN,2022-07-05,22,24,44,63,53
CANCUN,2022-07-06,28,15,33,76,46
CANCUN,2022-07-07,30,23,48,71,50
CANCUN,2022-07-08,26,23,55,98,50
CANCUN,2022-07-09,35,25,35,113,46
CANCUN,2022-07-10,32,23,51,98,47
CANCUN,2022-07-11,23,27,33,81,46
CANCUN,2022-07-12,27,27,52,63,45
CANCUN,2022-07-13,37,19,36,89,52
CANCUN,2022-07-14,40,35,31,95,53
CANCUN,2022-07-15,32,40,55,114,60
CANCUN,2022-07-16,31,31,44,118,59
CANCUN,2022-07-17,31,26,37,110,49
CANCUN,2022-07-18,27,23,33,87,47
CANCUN,2022-07-19,21,30,41,107,28
CANCUN,2022-07-20,26,36,61,92,33
CANCUN,2022-07-21,30,46,51,88,33
CANCUN,2022-07-22,28,54,51,111,39
CANCUN,2022-07-23,31,42,65,115,39
CANCUN,2022-07-24,34,37,56,121,29
CANCUN,2022-07-25,27,41,37,102,41
CANCUN,2022-07-26,30,27,38,113,29
CANCUN,2022-07-27,38,29,61,99,38
CANCUN,2022-07-28,44,49,89,136,47
CANCUN,2022-07-29,49,99,105,159,52
CANCUN,2022-07-30,58,118,140,175,67
CANCUN,2022-07-31,65,131,97,186,58
CANCUN,2022-08-01,66,135,97,131,69
CANCUN,2022-08-02,68,171,113,140,64
CANCUN,2022-08-03,71,167,84,121,63
CANCUN,2022-08-04,73,155,99,168,55
CANCUN,2022-08-05,67,164,81,195,58
CANCUN,2022-08-06,67,171,77,318,60
CANCUN,2022-08-07,61,172,55,377,63
CANCUN,2022-08-08,51,151,48,339,67
CANCUN,2022-08-09,49,154,59,299,59
CANCUN,2022-08-10,44,148,58,429,61
CANCUN,2022-08-11,33,172,44,462,57
CANCUN,2022-08-12,39,140,54,608,63
CANCUN,2022-08-13,45,132,58,690,70
CANCUN,2022-08-14,47,122,70,695,64
CANCUN,2022-08-15,44,110,88,658,71
CANCUN,2022-08-16,49,104,119,661,79
CANCUN,2022-08-17,57,114,149,659,72
CANCUN,2022-08-18,72,146,115,627,69
CANCUN,2022-08-19,80,155,131,568,74
CANCUN,2022-08-20,94,163,148,520,90
CANCUN,2022-08-21,95,181,110,451,93
CANCUN,2022-08-22,99,192,86,391,90
CANCUN,2022-08-23,93,211,98,384,83
CANCUN,2022-08-24,87,208,93,349,88
CANCUN,2022-08-25,86,213,96,321,85
CANCUN,2022-08-26,97,215,98,315,85
CANCUN,2022-08-27,86,191,91,293,86
CANCUN,2022-08-28,84,154,63,234,48
CANCUN,2022-08-29,71,151,42,174,43
CANCUN,2022-08-30,70,136,50,164,37
CANCUN,2022-08-31,65,112,44,154,28
CANCUN,2022-09-01,55,98,47,148,35
CANCUN,2022-09-02,56,122,49,147,39
CANCUN,2022-09-03,56,124,52,150,42
CANCUN,2022-09-04,39,120,56,125,44
CANCUN,2022-09-05,28,117,47,92,40
CANCUN,2022-09-06,38,86,47,114,45
CANCUN,2022-09-07,37,74,47,133,45
CANCUN,2022-09-08,47,72,62,115,40
CANCUN,2022-09-09,48,90,80,123,39
CANCUN,2022-09-10,48,90,82,141,47
CANCUN,2022-09-11,51,136,96,143,49
CANCUN,2022-09-12,54,132,88,133,56
CANCUN,2022-09-13,58,121,69,128,56
CANCUN,2022-09-14,58,108,81,145,55
CANCUN,2022-09-15,54,110,78,149,60
CANCUN,2022-09-16,59,132,95,170,64
CANCUN,2022-09-17,65,137,68,156,91
CANCUN,2022-09-18,59,138,78,133,80
CANCUN,2022-09-19,58,139,62,142,82
CANCUN,2022-09-20,57,170,78,131,84
CANCUN,2022-09-21,58,146,72,137,88
CANCUN,2022-09-22,55,139,61,146,106
CANCUN,2022-09-23,50,176,71,135,95
CANCUN,2022-09-24,46,174,56,120,101
CANCUN,2022-09-25,49,158,71,114,94
CANCUN,2022-09-26,48,126,42,104,93
CANCUN,2022-09-27,54,102,46,118,97
CANCUN,2022-09-28,42,82,56,117,71
CANCUN,2022-09-29,48,71,51,127,51
CANCUN,2022-09-30,48,68,41,139,45
CANCUN,2022-10-01,46,69,53,109,54
CANCUN,2022-10-02,49,72,46,61,50
CANCUN,2022-10-03,38,54,26,77,46
CANCUN,2022-10-04,38,64,39,69,51
CANCUN,2022-10-05,36,67,49,94,52
CANCUN,2022-10-06,36,79,54,73,52
CANCUN,2022-10-07,30,76,58,78,60
CANCUN,2022-10-08,39,120,58,90,60
CANCUN,2022-10-09,45,175,43,70,53
CANCUN,2022-10-10,28,145,38,48,35
CANCUN,2022-10-11,36,79,49,63,27
CANCUN,2022-10-12,36,69,41,68,25
CANCUN,2022-10-13,27,51,55,72,49
CANCUN,2022-10-14,28,64,52,92,56
CANCUN,2022-10-15,30,110,49,64,83
CANCUN,2022-10-16,37,146,45,98,87
CANCUN,2022-10-17,42,124,26,62,97
CANCUN,2022-10-18,42,133,38,68,84
CANCUN,2022-10-19,30,127,55,50,88
CANCUN,2022-10-20,35,114,42,53,96
CANCUN,2022-10-21,37,76,42,63,100
CANCUN,2022-10-22,30,58,42,90,107
CANCUN,2022-10-23,33,38,33,76,112
CANCUN,2022-10-24,28,28,26,77,88
CANCUN,2022-10-25,40,28,63,99,51
CANCUN,2022-10-26,38,30,44,88,45
CANCUN,2022-10-27,34,35,52,91,51
CANCUN,2022-10-28,31,39,30,85,65
CANCUN,2022-10-29,25,40,31,110,59
CANCUN,2022-10-30,32,132,41,94,66
CANCUN,2022-10-31,35,124,31,93,85
CANCUN,2022-11-01,45,112,36,93,79
CANCUN,2022-11-02,46,89,53,72,83
CANCUN,2022-11-03,50,41,37,70,98
CANCUN,2022-11-04,38,49,51,65,114
CANCUN,2022-11-05,42,45,39,65,137
CANCUN,2022-11-06,25,43,39,67,147
CANCUN,2022-11-07,25,36,23,57,125
CANCUN,2022-11-08,20,45,27,61,110
CANCUN,2022-11-09,21,50,33,76,99
CANCUN,2022-11-10,29,60,31,63,117
CANCUN,2022-11-11,33,73,37,84,119
CANCUN,2022-11-12,35,97,64,83,114
CANCUN,2022-11-13,36,103,40,96,108
CANCUN,2022-11-14,28,84,26,81,71
CANCUN,2022-11-15,32,92,37,88,73
CANCUN,2022-11-16,41,91,42,82,76
CANCUN,2022-11-17,39,126,37,113,77
CANCUN,2022-11-18,38,113,48,101,78
CANCUN,2022-11-19,36,160,49,121,76
