DESPACHO CENTRALIZADO,PLAZA,FechaF,Asignaciones_totales,Asignaciones_automaticas,Asignaciones_manuales,PorcAA
SI,TIJUANA,2023-05-13,620,540,80,0.87097
SI,TIJUANA,2023-05-14,623,540,83,0.86677
SI,TIJUANA,2023-05-15,714,624,90,0.87395
SI,TIJUANA,2023-05-16,689,619,70,0.8984
SI,TOLUCA,2023-01-01,129,127,2,0.9845
SI,TOLUCA,2023-01-02,430,403,27,0.93721
SI,TOLUCA,2023-01-03,576,547,29,0.94965
SI,TOLUCA,2023-01-04,563,539,24,0.95737
SI,TOLUCA,2023-01-05,621,583,38,0.93881
SI,TOLUCA,2023-01-06,587,548,39,0.93356
SI,TOLUCA,2023-01-07,551,534,17,0.96915
SI,TOLUCA,2023-01-08,444,425,19,0.95721
SI,TOLUCA,2023-01-09,626,594,32,0.94888
SI,TOLUCA,2023-01-10,579,549,30,0.94819
SI,TOLUCA,2023-01-11,573,552,21,0.96335
SI,TOLUCA,2023-01-12,539,510,29,0.9462
SI,TOLUCA,2023-01-13,498,471,27,0.94578
SI,TOLUCA,2023-01-14,444,428,16,0.96396
SI,TOLUCA,2023-01-15,411,392,19,0.95377
SI,TOLUCA,2023-01-16,510,483,27,0.94706
SI,TOLUCA,2023-01-17,485,467,18,0.96289
SI,TOLUCA,2023-01-18,526,503,23,0.95627
SI,TOLUCA,2023-01-19,565,549,16,0.97168
SI,TOLUCA,2023-01-20,510,490,20,0.96078
SI,TOLUCA,2023-01-21,521,513,8,0.98464
SI,TOLUCA,2023-01-22,440,412,28,0.93636
SI,TOLUCA,2023-01-23,528,489,39,0.92614
SI,TOLUCA,2023-01-24,569,534,35,0.93849
SI,TOLUCA,2023-01-25,521,497,24,0.95393
SI,TOLUCA,2023-01-26,568,532,36,0.93662
SI,TOLUCA,2023-01-27,549,524,25,0.95446
SI,TOLUCA,2023-01-28,496,472,24,0.95161
SI,TOLUCA,2023-01-29,432,406,26,0.93981
SI,TOLUCA,2023-01-30,550,496,54,0.90182
SI,TOLUCA,2023-01-31,547,514,33,0.93967
SI,TOLUCA,2023-02-01,594,568,26,0.95623
SI,TOLUCA,2023-02-02,534,490,44,0.9176
SI,TOLUCA,2023-02-03,530,512,18,0.96604
SI,TOLUCA,2023-02-04,466,454,12,0.97425
SI,TOLUCA,2023-02-05,427,413,14,0.96721
SI,TOLUCA,2023-02-06,544,527,17,0.96875
SI,TOLUCA,2023-02-07,579,554,25,0.95682
SI,TOLUCA,2023-02-08,554,531,23,0.95848
SI,TOLUCA,2023-02-09,538,519,19,0.96468
SI,TOLUCA,2023-02-10,518,486,32,0.93822
SI,TOLUCA,2023-02-11,555,524,31,0.94414
SI,TOLUCA,2023-02-12,434,418,16,0.96313
SI,TOLUCA,2023-02-13,506,482,24,0.95257
SI,TOLUCA,2023-02-14,562,528,34,0.9395
SI,TOLUCA,2023-02-15,560,518,42,0.925
SI,TOLUCA,2023-02-16,541,514,27,0.95009
SI,TOLUCA,2023-02-17,498,470,28,0.94378
SI,TOLUCA,2023-02-18,497,484,13,0.97384
SI,TOLUCA,2023-02-19,409,388,21,0.94866
SI,TOLUCA,2023-02-20,516,487,29,0.9438
SI,TOLUCA,2023-02-21,538,514,24,0.95539
SI,TOLUCA,2023-02-22,526,497,29,0.94487
SI,TOLUCA,2023-02-23,548,528,20,0.9635
SI,TOLUCA,2023-02-24,530,510,20,0.96226
SI,TOLUCA,2023-02-25,521,502,19,0.96353
SI,TOLUCA,2023-02-26,455,434,21,0.95385
SI,TOLUCA,2023-02-27,526,488,38,0.92776
SI,TOLUCA,2023-02-28,556,533,23,0.95863
SI,TOLUCA,2023-03-01,513,486,27,0.94737
SI,TOLUCA,2023-03-02,575,549,26,0.95478
SI,TOLUCA,2023-03-03,499,467,32,0.93587
SI,TOLUCA,2023-03-04,503,471,32,0.93638
SI,TOLUCA,2023-03-05,432,408,24,0.94444
SI,TOLUCA,2023-03-06,509,446,63,0.87623
SI,TOLUCA,2023-03-07,564,538,26,0.9539
SI,TOLUCA,2023-03-08,574,538,36,0.93728
SI,TOLUCA,2023-03-09,540,508,32,0.94074
SI,TOLUCA,2023-03-10,564,539,25,0.95567
SI,TOLUCA,2023-03-11,616,586,30,0.9513
SI,TOLUCA,2023-03-12,453,408,45,0.90066
SI,TOLUCA,2023-03-13,582,551,31,0.94674
SI,TOLUCA,2023-03-14,608,585,23,0.96217
SI,TOLUCA,2023-03-15,609,572,37,0.93924
SI,TOLUCA,2023-03-16,494,437,57,0.88462
SI,TOLUCA,2023-03-17,520,486,34,0.93462
SI,TOLUCA,2023-03-18,536,516,20,0.96269
SI,TOLUCA,2023-03-19,432,414,18,0.95833
SI,TOLUCA,2023-03-20,529,514,15,0.97164
SI,TOLUCA,2023-03-21,549,534,15,0.97268
SI,TOLUCA,2023-03-22,542,523,19,0.96494
SI,TOLUCA,2023-03-23,531,512,19,0.96422
SI,TOLUCA,2023-03-24,518,502,16,0.96911
SI,TOLUCA,2023-03-25,507,485,22,0.95661
SI,TOLUCA,2023-03-26,465,449,16,0.96559
SI,TOLUCA,2023-03-27,552,522,30,0.94565
SI,TOLUCA,2023-03-28,530,505,25,0.95283
SI,TOLUCA,2023-03-29,561,541,20,0.96435
SI,TOLUCA,2023-03-30,520,499,21,0.95962
SI,TOLUCA,2023-03-31,536,520,16,0.97015
SI,TOLUCA,2023-04-01,543,526,17,0.96869
SI,TOLUCA,2023-04-02,408,404,4,0.9902
SI,TOLUCA,2023-04-03,594,584,10,0.98316
SI,TOLUCA,2023-04-04,335,309,26,0.92239
SI,TOLUCA,2023-04-05,410,378,32,0.92195
SI,TOLUCA,2023-04-06,420,404,16,0.9619
SI,TOLUCA,2023-04-07,298,281,17,0.94295
SI,TOLUCA,2023-04-08,293,275,18,0.93857
SI,TOLUCA,2023-04-09,276,254,22,0.92029
SI,TOLUCA,2023-04-10,380,357,23,0.93947
SI,TOLUCA,2023-04-11,420,403,17,0.95952
SI,TOLUCA,2023-04-12,490,456,34,0.93061
SI,TOLUCA,2023-04-13,455,434,21,0.95385
SI,TOLUCA,2023-04-14,469,449,20,0.95736
SI,TOLUCA,2023-04-15,408,390,18,0.95588
SI,TOLUCA,2023-04-16,356,340,16,0.95506
SI,TOLUCA,2023-04-17,491,473,18,0.96334
SI,TOLUCA,2023-04-18,484,466,18,0.96281
SI,TOLUCA,2023-04-19,500,478,22,0.956
SI,TOLUCA,2023-04-20,470,456,14,0.97021
SI,TOLUCA,2023-04-21,426,402,24,0.94366
SI,TOLUCA,2023-04-22,368,357,11,0.97011
SI,TOLUCA,2023-04-23,361,353,8,0.97784
SI,TOLUCA,2023-04-24,428,414,14,0.96729
SI,TOLUCA,2023-04-25,393,370,23,0.94148
SI,TOLUCA,2023-04-26,376,364,12,0.96809
SI,TOLUCA,2023-04-27,408,388,20,0.95098
SI,TOLUCA,2023-04-28,374,358,16,0.95722
SI,TOLUCA,2023-04-29,298,291,7,0.97651
SI,TOLUCA,2023-04-30,272,263,9,0.96691
SI,TOLUCA,2023-05-01,279,271,8,0.97133
SI,TOLUCA,2023-05-02,376,364,12,0.96809
SI,TOLUCA,2023-05-03,410,385,25,0.93902
SI,TOLUCA,2023-05-04,420,401,19,0.95476
SI,TOLUCA,2023-05-05,366,349,17,0.95355
SI,TOLUCA,2023-05-06,386,379,7,0.98187
SI,TOLUCA,2023-05-07,373,366,7,0.98123
SI,TOLUCA,2023-05-08,364,341,23,0.93681
SI,TOLUCA,2023-05-09,408,381,27,0.93382
SI,TOLUCA,2023-05-10,380,358,22,0.94211
SI,TOLUCA,2023-05-11,407,389,18,0.95577
SI,TOLUCA,2023-05-12,387,373,14,0.96382
SI,TOLUCA,2023-05-13,328,315,13,0.96037
SI,TOLUCA,2023-05-14,275,265,10,0.96364
SI,TOLUCA,2023-05-15,557,548,9,0.98384
SI,TOLUCA,2023-05-16,526,504,22,0.95817
SI,TUXTLA,2023-01-01,20,19,1,0.95
SI,TUXTLA,2023-01-02,90,87,3,0.96667
SI,TUXTLA,2023-01-03,118,109,9,0.92373
SI,TUXTLA,2023-01-04,151,143,8,0.94702
SI,TUXTLA,2023-01-05,115,108,7,0.93913
SI,TUXTLA,2023-01-06,98,93,5,0.94898
SI,TUXTLA,2023-01-07,106,97,9,0.91509
SI,TUXTLA,2023-01-08,86,82,4,0.95349
SI,TUXTLA,2023-01-09,100,92,8,0.92
SI,TUXTLA,2023-01-10,97,91,6,0.93814
SI,TUXTLA,2023-01-11,103,100,3,0.97087
SI,TUXTLA,2023-01-12,92,84,8,0.91304
SI,TUXTLA,2023-01-13,92,90,2,0.97826
SI,TUXTLA,2023-01-14,117,112,5,0.95726
SI,TUXTLA,2023-01-15,90,88,2,0.97778
SI,TUXTLA,2023-01-16,82,79,3,0.96341
SI,TUXTLA,2023-01-17,88,78,10,0.88636
SI,TUXTLA,2023-01-18,64,58,6,0.90625
SI,TUXTLA,2023-01-19,64,46,18,0.71875
SI,TUXTLA,2023-01-20,81,72,9,0.88889
SI,TUXTLA,2023-01-21,79,71,8,0.89873
SI,TUXTLA,2023-01-22,54,51,3,0.94444
SI,TUXTLA,2023-01-23,104,89,15,0.85577
SI,TUXTLA,2023-01-24,104,98,6,0.94231
SI,TUXTLA,2023-01-25,113,99,14,0.87611
SI,TUXTLA,2023-01-26,120,104,16,0.86667
SI,TUXTLA,2023-01-27,119,114,5,0.95798
SI,TUXTLA,2023-01-28,102,92,10,0.90196
SI,TUXTLA,2023-01-29,87,84,3,0.96552
SI,TUXTLA,2023-01-30,108,105,3,0.97222
SI,TUXTLA,2023-01-31,107,100,7,0.93458
SI,TUXTLA,2023-02-01,111,102,9,0.91892
SI,TUXTLA,2023-02-02,97,81,16,0.83505
SI,TUXTLA,2023-02-03,101,95,6,0.94059
SI,TUXTLA,2023-02-04,104,90,14,0.86538
SI,TUXTLA,2023-02-05,81,68,13,0.83951
SI,TUXTLA,2023-02-06,72,58,14,0.80556
SI,TUXTLA,2023-02-07,106,95,11,0.89623
SI,TUXTLA,2023-02-08,103,96,7,0.93204
SI,TUXTLA,2023-02-09,113,107,6,0.9469
SI,TUXTLA,2023-02-10,105,100,5,0.95238
SI,TUXTLA,2023-02-11,103,91,12,0.8835
SI,TUXTLA,2023-02-12,87,84,3,0.96552
SI,TUXTLA,2023-02-13,95,90,5,0.94737
SI,TUXTLA,2023-02-14,102,99,3,0.97059
SI,TUXTLA,2023-02-15,91,84,7,0.92308
SI,TUXTLA,2023-02-16,85,72,13,0.84706
SI,TUXTLA,2023-02-17,79,68,11,0.86076
SI,TUXTLA,2023-02-18,94,85,9,0.90426
SI,TUXTLA,2023-02-19,99,87,12,0.87879
SI,TUXTLA,2023-02-20,101,90,11,0.89109
SI,TUXTLA,2023-02-21,133,119,14,0.89474
SI,TUXTLA,2023-02-22,104,98,6,0.94231
SI,TUXTLA,2023-02-23,102,79,23,0.77451
SI,TUXTLA,2023-02-24,110,98,12,0.89091
SI,TUXTLA,2023-02-25,107,102,5,0.95327
SI,TUXTLA,2023-02-26,91,80,11,0.87912
SI,TUXTLA,2023-02-27,108,98,10,0.90741
SI,TUXTLA,2023-02-28,106,88,18,0.83019
SI,TUXTLA,2023-03-01,96,88,8,0.91667
SI,TUXTLA,2023-03-02,94,86,8,0.91489
SI,TUXTLA,2023-03-03,93,71,22,0.76344
SI,TUXTLA,2023-03-04,96,81,15,0.84375
SI,TUXTLA,2023-03-05,86,79,7,0.9186
SI,TUXTLA,2023-03-06,87,78,9,0.89655
SI,TUXTLA,2023-03-07,97,86,11,0.8866
SI,TUXTLA,2023-03-08,98,75,23,0.76531
SI,TUXTLA,2023-03-09,94,72,22,0.76596
SI,TUXTLA,2023-03-10,96,84,12,0.875
SI,TUXTLA,2023-03-11,96,75,21,0.78125
SI,TUXTLA,2023-03-12,100,85,15,0.85
SI,TUXTLA,2023-03-13,96,70,26,0.72917
SI,TUXTLA,2023-03-14,84,53,31,0.63095
SI,TUXTLA,2023-03-15,107,97,10,0.90654
SI,TUXTLA,2023-03-16,90,86,4,0.95556
SI,TUXTLA,2023-03-17,116,115,1,0.99138
SI,TUXTLA,2023-03-18,113,112,1,0.99115
SI,TUXTLA,2023-03-19,115,113,2,0.98261
SI,TUXTLA,2023-03-20,89,87,2,0.97753
SI,TUXTLA,2023-03-21,101,99,2,0.9802
SI,TUXTLA,2023-03-22,102,101,1,0.9902
SI,TUXTLA,2023-03-23,108,107,1,0.99074
SI,TUXTLA,2023-03-24,106,105,1,0.99057
SI,TUXTLA,2023-03-25,119,117,2,0.98319
SI,TUXTLA,2023-03-26,107,105,2,0.98131
SI,TUXTLA,2023-03-27,110,110,0,1
SI,TUXTLA,2023-03-28,89,89,0,1
SI,TUXTLA,2023-03-29,106,106,0,1
SI,TUXTLA,2023-03-30,122,121,1,0.9918
SI,TUXTLA,2023-03-31,122,119,3,0.97541
SI,TUXTLA,2023-04-01,130,128,2,0.98462
SI,TUXTLA,2023-04-02,112,111,1,0.99107
SI,TUXTLA,2023-04-03,121,120,1,0.99174
SI,TUXTLA,2023-04-04,135,127,8,0.94074
SI,TUXTLA,2023-04-05,158,154,4,0.97468
SI,TUXTLA,2023-04-06,116,107,9,0.92241
SI,TUXTLA,2023-04-07,104,99,5,0.95192
SI,TUXTLA,2023-04-08,64,56,8,0.875
SI,TUXTLA,2023-04-09,71,64,7,0.90141
SI,TUXTLA,2023-04-10,121,111,10,0.91736
SI,TUXTLA,2023-04-11,123,122,1,0.99187
SI,TUXTLA,2023-04-12,127,122,5,0.96063
SI,TUXTLA,2023-04-13,115,108,7,0.93913
SI,TUXTLA,2023-04-14,115,110,5,0.95652
SI,TUXTLA,2023-04-15,116,114,2,0.98276
SI,TUXTLA,2023-04-16,110,104,6,0.94545
SI,TUXTLA,2023-04-17,121,118,3,0.97521
SI,TUXTLA,2023-04-18,131,129,2,0.98473
SI,TUXTLA,2023-04-19,138,131,7,0.94928
SI,TUXTLA,2023-04-20,133,132,1,0.99248
SI,TUXTLA,2023-04-21,112,110,2,0.98214
SI,TUXTLA,2023-04-22,120,118,2,0.98333
SI,TUXTLA,2023-04-23,131,126,5,0.96183
SI,TUXTLA,2023-04-24,152,148,4,0.97368
SI,TUXTLA,2023-04-25,147,144,3,0.97959
SI,TUXTLA,2023-04-26,143,131,12,0.91608
SI,TUXTLA,2023-04-27,143,138,5,0.96503
SI,TUXTLA,2023-04-28,143,142,1,0.99301
SI,TUXTLA,2023-04-29,124,122,2,0.98387
SI,TUXTLA,2023-04-30,121,120,1,0.99174
SI,TUXTLA,2023-05-01,109,108,1,0.99083
SI,TUXTLA,2023-05-02,160,158,2,0.9875
SI,TUXTLA,2023-05-03,156,152,4,0.97436
SI,TUXTLA,2023-05-04,127,123,4,0.9685
SI,TUXTLA,2023-05-05,153,147,6,0.96078
SI,TUXTLA,2023-05-06,133,130,3,0.97744
SI,TUXTLA,2023-05-07,97,92,5,0.94845
SI,TUXTLA,2023-05-08,122,120,2,0.98361
SI,TUXTLA,2023-05-09,129,125,4,0.96899
SI,TUXTLA,2023-05-10,106,105,1,0.99057
SI,TUXTLA,2023-05-11,146,145,1,0.99315
SI,TUXTLA,2023-05-12,129,128,1,0.99225
SI,TUXTLA,2023-05-13,133,132,1,0.99248
SI,TUXTLA,2023-05-14,119,118,1,0.9916
SI,TUXTLA,2023-05-15,129,127,2,0.9845
SI,TUXTLA,2023-05-16,120,119,1,0.99167
SI,VERACRUZ,2023-01-01,26,13,13,0.5
SI,VERACRUZ,2023-01-02,191,162,29,0.84817
SI,VERACRUZ,2023-01-03,242,205,37,0.84711
SI,VERACRUZ,2023-01-04,260,220,40,0.84615
SI,VERACRUZ,2023-01-05,248,204,44,0.82258
SI,VERACRUZ,2023-01-06,266,225,41,0.84586
SI,VERACRUZ,2023-01-07,240,204,36,0.85
SI,VERACRUZ,2023-01-08,221,195,26,0.88235
SI,VERACRUZ,2023-01-09,272,232,40,0.85294
SI,VERACRUZ,2023-01-10,275,236,39,0.85818
SI,VERACRUZ,2023-01-11,274,224,50,0.81752
SI,VERACRUZ,2023-01-12,265,225,40,0.84906
SI,VERACRUZ,2023-01-13,243,204,39,0.83951
SI,VERACRUZ,2023-01-14,247,209,38,0.84615
SI,VERACRUZ,2023-01-15,206,190,16,0.92233
SI,VERACRUZ,2023-01-16,241,199,42,0.82573
SI,VERACRUZ,2023-01-17,246,200,46,0.81301
SI,VERACRUZ,2023-01-18,219,171,48,0.78082
SI,VERACRUZ,2023-01-19,226,181,45,0.80088
SI,VERACRUZ,2023-01-20,226,189,37,0.83628
SI,VERACRUZ,2023-01-21,217,175,42,0.80645
SI,VERACRUZ,2023-01-22,144,111,33,0.77083
SI,VERACRUZ,2023-01-23,262,223,39,0.85115
SI,VERACRUZ,2023-01-24,220,177,43,0.80455
SI,VERACRUZ,2023-01-25,212,182,30,0.85849
SI,VERACRUZ,2023-01-26,208,184,24,0.88462
SI,VERACRUZ,2023-01-27,254,209,45,0.82283
SI,VERACRUZ,2023-01-28,228,191,37,0.83772
SI,VERACRUZ,2023-01-29,196,171,25,0.87245
SI,VERACRUZ,2023-01-30,256,220,36,0.85938
SI,VERACRUZ,2023-01-31,262,221,41,0.84351
SI,VERACRUZ,2023-02-01,216,185,31,0.85648
SI,VERACRUZ,2023-02-02,233,183,50,0.78541
SI,VERACRUZ,2023-02-03,218,182,36,0.83486
SI,VERACRUZ,2023-02-04,218,169,49,0.77523
SI,VERACRUZ,2023-02-05,165,127,38,0.7697
SI,VERACRUZ,2023-02-06,184,142,42,0.77174
SI,VERACRUZ,2023-02-07,247,181,66,0.73279
SI,VERACRUZ,2023-02-08,249,200,49,0.80321
SI,VERACRUZ,2023-02-09,252,200,52,0.79365
SI,VERACRUZ,2023-02-10,244,200,44,0.81967
SI,VERACRUZ,2023-02-11,250,217,33,0.868
SI,VERACRUZ,2023-02-12,219,175,44,0.79909
SI,VERACRUZ,2023-02-13,263,181,82,0.68821
SI,VERACRUZ,2023-02-14,215,157,58,0.73023
SI,VERACRUZ,2023-02-15,220,167,53,0.75909
SI,VERACRUZ,2023-02-16,209,158,51,0.75598
SI,VERACRUZ,2023-02-17,208,163,45,0.78365
SI,VERACRUZ,2023-02-18,235,178,57,0.75745
SI,VERACRUZ,2023-02-19,176,123,53,0.69886
SI,VERACRUZ,2023-02-20,259,211,48,0.81467
SI,VERACRUZ,2023-02-21,228,187,41,0.82018
SI,VERACRUZ,2023-02-22,218,161,57,0.73853
SI,VERACRUZ,2023-02-23,228,181,47,0.79386
SI,VERACRUZ,2023-02-24,229,177,52,0.77293
SI,VERACRUZ,2023-02-25,244,197,47,0.80738
SI,VERACRUZ,2023-02-26,208,174,34,0.83654
SI,VERACRUZ,2023-02-27,228,187,41,0.82018
SI,VERACRUZ,2023-02-28,230,190,40,0.82609
SI,VERACRUZ,2023-03-01,195,166,29,0.85128
SI,VERACRUZ,2023-03-02,208,180,28,0.86538
SI,VERACRUZ,2023-03-03,206,164,42,0.79612
SI,VERACRUZ,2023-03-04,216,194,22,0.89815
SI,VERACRUZ,2023-03-05,155,137,18,0.88387
SI,VERACRUZ,2023-03-06,220,197,23,0.89545
SI,VERACRUZ,2023-03-07,222,197,25,0.88739
SI,VERACRUZ,2023-03-08,205,168,37,0.81951
SI,VERACRUZ,2023-03-09,207,171,36,0.82609
SI,VERACRUZ,2023-03-10,220,203,17,0.92273
SI,VERACRUZ,2023-03-11,274,248,26,0.90511
SI,VERACRUZ,2023-03-12,164,141,23,0.85976
SI,VERACRUZ,2023-03-13,218,169,49,0.77523
SI,VERACRUZ,2023-03-14,201,158,43,0.78607
SI,VERACRUZ,2023-03-15,185,146,39,0.78919
SI,VERACRUZ,2023-03-16,173,161,12,0.93064
SI,VERACRUZ,2023-03-17,200,179,21,0.895
SI,VERACRUZ,2023-03-18,207,191,16,0.92271
SI,VERACRUZ,2023-03-19,185,168,17,0.90811
SI,VERACRUZ,2023-03-20,202,190,12,0.94059
SI,VERACRUZ,2023-03-21,203,187,16,0.92118
SI,VERACRUZ,2023-03-22,198,183,15,0.92424
SI,VERACRUZ,2023-03-23,219,213,6,0.9726
SI,VERACRUZ,2023-03-24,194,183,11,0.9433
SI,VERACRUZ,2023-03-25,197,188,9,0.95431
SI,VERACRUZ,2023-03-26,157,154,3,0.98089
SI,VERACRUZ,2023-03-27,192,179,13,0.93229
SI,VERACRUZ,2023-03-28,209,189,20,0.90431
SI,VERACRUZ,2023-03-29,176,157,19,0.89205
SI,VERACRUZ,2023-03-30,176,160,16,0.90909
SI,VERACRUZ,2023-03-31,169,152,17,0.89941
SI,VERACRUZ,2023-04-01,183,160,23,0.87432
SI,VERACRUZ,2023-04-02,155,136,19,0.87742
SI,VERACRUZ,2023-04-03,211,187,24,0.88626
SI,VERACRUZ,2023-04-04,222,194,28,0.87387
SI,VERACRUZ,2023-04-05,208,175,33,0.84135
SI,VERACRUZ,2023-04-06,220,202,18,0.91818
SI,VERACRUZ,2023-04-07,199,179,20,0.8995
SI,VERACRUZ,2023-04-08,194,176,18,0.90722
SI,VERACRUZ,2023-04-09,146,118,28,0.80822
SI,VERACRUZ,2023-04-10,181,153,28,0.8453
SI,VERACRUZ,2023-04-11,202,182,20,0.90099
SI,VERACRUZ,2023-04-12,180,161,19,0.89444
SI,VERACRUZ,2023-04-13,205,182,23,0.8878
SI,VERACRUZ,2023-04-14,195,184,11,0.94359
SI,VERACRUZ,2023-04-15,206,186,20,0.90291
SI,VERACRUZ,2023-04-16,171,154,17,0.90058
SI,VERACRUZ,2023-04-17,224,195,29,0.87054
SI,VERACRUZ,2023-04-18,212,191,21,0.90094
SI,VERACRUZ,2023-04-19,177,158,19,0.89266
SI,VERACRUZ,2023-04-20,177,161,16,0.9096
SI,VERACRUZ,2023-04-21,179,170,9,0.94972
SI,VERACRUZ,2023-04-22,190,168,22,0.88421
SI,VERACRUZ,2023-04-23,153,141,12,0.92157
SI,VERACRUZ,2023-04-24,229,210,19,0.91703
SI,VERACRUZ,2023-04-25,227,213,14,0.93833
SI,VERACRUZ,2023-04-26,221,197,24,0.8914
SI,VERACRUZ,2023-04-27,217,188,29,0.86636
SI,VERACRUZ,2023-04-28,163,146,17,0.89571
SI,VERACRUZ,2023-04-29,180,162,18,0.9
SI,VERACRUZ,2023-04-30,181,163,18,0.90055
SI,VERACRUZ,2023-05-01,191,166,25,0.86911
SI,VERACRUZ,2023-05-02,260,222,38,0.85385
SI,VERACRUZ,2023-05-03,230,198,32,0.86087
SI,VERACRUZ,2023-05-04,219,196,23,0.89498
SI,VERACRUZ,2023-05-05,248,220,28,0.8871
SI,VERACRUZ,2023-05-06,246,220,26,0.89431
SI,VERACRUZ,2023-05-07,168,152,16,0.90476
SI,VERACRUZ,2023-05-08,254,227,27,0.8937
SI,VERACRUZ,2023-05-09,237,209,28,0.88186
SI,VERACRUZ,2023-05-10,197,172,25,0.8731
SI,VERACRUZ,2023-05-11,226,192,34,0.84956
SI,VERACRUZ,2023-05-12,209,182,27,0.87081
SI,VERACRUZ,2023-05-13,188,166,22,0.88298
SI,VERACRUZ,2023-05-14,179,157,22,0.87709
SI,VERACRUZ,2023-05-15,247,225,22,0.91093
SI,VERACRUZ,2023-05-16,230,207,23,0.9
SI,VILLAHERMOSA,2023-01-01,13,10,3,0.76923
SI,VILLAHERMOSA,2023-01-02,65,58,7,0.89231
SI,VILLAHERMOSA,2023-01-03,82,74,8,0.90244
SI,VILLAHERMOSA,2023-01-04,91,87,4,0.95604
SI,VILLAHERMOSA,2023-01-05,94,84,10,0.89362
SI,VILLAHERMOSA,2023-01-06,75,72,3,0.96
SI,VILLAHERMOSA,2023-01-07,83,79,4,0.95181
SI,VILLAHERMOSA,2023-01-08,68,62,6,0.91176
SI,VILLAHERMOSA,2023-01-09,66,58,8,0.87879
SI,VILLAHERMOSA,2023-01-10,77,75,2,0.97403
SI,VILLAHERMOSA,2023-01-11,83,80,3,0.96386
SI,VILLAHERMOSA,2023-01-12,76,73,3,0.96053
SI,VILLAHERMOSA,2023-01-13,71,66,5,0.92958
SI,VILLAHERMOSA,2023-01-14,60,55,5,0.91667
SI,VILLAHERMOSA,2023-01-15,74,69,5,0.93243
SI,VILLAHERMOSA,2023-01-16,64,58,6,0.90625
SI,VILLAHERMOSA,2023-01-17,48,42,6,0.875
SI,VILLAHERMOSA,2023-01-18,57,48,9,0.84211
SI,VILLAHERMOSA,2023-01-19,47,40,7,0.85106
SI,VILLAHERMOSA,2023-01-20,66,50,16,0.75758
SI,VILLAHERMOSA,2023-01-21,63,54,9,0.85714
SI,VILLAHERMOSA,2023-01-22,59,55,4,0.9322
SI,VILLAHERMOSA,2023-01-23,81,65,16,0.80247
SI,VILLAHERMOSA,2023-01-24,81,63,18,0.77778
SI,VILLAHERMOSA,2023-01-25,71,61,10,0.85915
SI,VILLAHERMOSA,2023-01-26,79,62,17,0.78481
SI,VILLAHERMOSA,2023-01-27,82,74,8,0.90244
SI,VILLAHERMOSA,2023-01-28,75,60,15,0.8
SI,VILLAHERMOSA,2023-01-29,65,55,10,0.84615
SI,VILLAHERMOSA,2023-01-30,83,68,15,0.81928
SI,VILLAHERMOSA,2023-01-31,74,59,15,0.7973
SI,VILLAHERMOSA,2023-02-01,78,58,20,0.74359
SI,VILLAHERMOSA,2023-02-02,73,53,20,0.72603
SI,VILLAHERMOSA,2023-02-03,61,39,22,0.63934
SI,VILLAHERMOSA,2023-02-04,69,56,13,0.81159
SI,VILLAHERMOSA,2023-02-05,63,51,12,0.80952
SI,VILLAHERMOSA,2023-02-06,84,62,22,0.7381
SI,VILLAHERMOSA,2023-02-07,77,56,21,0.72727
SI,VILLAHERMOSA,2023-02-08,75,57,18,0.76
SI,VILLAHERMOSA,2023-02-09,74,51,23,0.68919
SI,VILLAHERMOSA,2023-02-10,62,57,5,0.91935
SI,VILLAHERMOSA,2023-02-11,60,40,20,0.66667
SI,VILLAHERMOSA,2023-02-12,86,68,18,0.7907
SI,VILLAHERMOSA,2023-02-13,74,66,8,0.89189
SI,VILLAHERMOSA,2023-02-14,77,57,20,0.74026
SI,VILLAHERMOSA,2023-02-15,80,56,24,0.7
SI,VILLAHERMOSA,2023-02-16,93,54,39,0.58065
SI,VILLAHERMOSA,2023-02-17,73,49,24,0.67123
SI,VILLAHERMOSA,2023-02-18,77,57,20,0.74026
SI,VILLAHERMOSA,2023-02-19,77,52,25,0.67532
SI,VILLAHERMOSA,2023-02-20,83,62,21,0.74699
SI,VILLAHERMOSA,2023-02-21,59,52,7,0.88136
SI,VILLAHERMOSA,2023-02-22,72,57,15,0.79167
SI,VILLAHERMOSA,2023-02-23,64,58,6,0.90625
SI,VILLAHERMOSA,2023-02-24,67,52,15,0.77612
SI,VILLAHERMOSA,2023-02-25,86,75,11,0.87209
SI,VILLAHERMOSA,2023-02-26,83,68,15,0.81928
SI,VILLAHERMOSA,2023-02-27,66,49,17,0.74242
SI,VILLAHERMOSA,2023-02-28,69,54,15,0.78261
SI,VILLAHERMOSA,2023-03-01,51,39,12,0.76471
SI,VILLAHERMOSA,2023-03-02,58,36,22,0.62069
SI,VILLAHERMOSA,2023-03-03,48,26,22,0.54167
SI,VILLAHERMOSA,2023-03-04,73,57,16,0.78082
SI,VILLAHERMOSA,2023-03-05,63,55,8,0.87302
SI,VILLAHERMOSA,2023-03-06,60,45,15,0.75
SI,VILLAHERMOSA,2023-03-07,69,52,17,0.75362
SI,VILLAHERMOSA,2023-03-08,31,0,31,0
SI,VILLAHERMOSA,2023-03-09,32,0,32,0
SI,VILLAHERMOSA,2023-03-10,61,0,61,0
SI,VILLAHERMOSA,2023-03-11,59,0,59,0
SI,VILLAHERMOSA,2023-03-12,45,0,45,0
SI,VILLAHERMOSA,2023-03-13,39,0,39,0
