PLAZA,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
QUERETARO,2022-02-14,0,8,4,1,7
QUERETARO,2022-02-15,0,11,3,0,7
QUERETARO,2022-02-16,4,6,1,1,5
REYNOSA,2022-01-27,0,1,0,0,NA
REYNOSA,2022-01-29,0,1,0,0,NA
REYNOSA,2022-01-31,0,2,0,0,NA
REYNOSA,2022-02-01,0,1,1,0,NA
REYNOSA,2022-02-03,0,0,1,0,NA
REYNOSA,2022-02-04,1,2,1,0,6
REYNOSA,2022-02-05,0,4,1,0,8
REYNOSA,2022-02-06,0,2,1,0,6
REYNOSA,2022-02-07,0,2,0,0,3
REYNOSA,2022-02-08,0,2,0,1,4
REYNOSA,2022-02-09,0,0,1,0,1
REYNOSA,2022-02-10,0,1,2,0,5
REYNOSA,2022-02-11,0,1,1,0,2
REYNOSA,2022-02-12,0,0,2,0,2
REYNOSA,2022-02-13,2,0,0,0,3
REYNOSA,2022-02-15,0,1,0,1,3
REYNOSA,2022-02-16,0,0,0,1,1
SALTILLO,2021-08-16,1,9,1,1,6
SALTILLO,2021-08-17,0,10,3,0,5
SALTILLO,2021-08-18,2,10,9,1,9
SALTILLO,2021-08-19,0,14,7,1,8
SALTILLO,2021-08-20,0,13,3,0,6
SALTILLO,2021-08-21,1,5,4,1,4
SALTILLO,2021-08-22,0,15,8,0,12
SALTILLO,2021-08-23,4,23,9,0,15
SALTILLO,2021-08-24,2,13,8,0,9
SALTILLO,2021-08-25,0,16,15,1,12
SALTILLO,2021-08-26,0,22,3,0,10
SALTILLO,2021-08-27,0,20,6,0,10
SALTILLO,2021-08-28,1,10,3,0,5
SALTILLO,2021-08-29,0,4,3,0,4
SALTILLO,2021-08-30,1,10,8,0,8
SALTILLO,2021-08-31,1,14,8,2,9
SALTILLO,2021-09-01,3,9,7,0,7
SALTILLO,2021-09-02,2,13,7,0,8
SALTILLO,2021-09-03,3,18,8,0,10
SALTILLO,2021-09-04,2,19,8,2,12
SALTILLO,2021-09-05,0,15,15,0,17
SALTILLO,2021-09-06,2,15,14,1,11
SALTILLO,2021-09-07,1,12,10,0,8
SALTILLO,2021-09-08,2,7,3,0,5
SALTILLO,2021-09-09,0,3,3,0,2
SALTILLO,2021-09-10,0,18,5,1,10
SALTILLO,2021-09-11,0,8,3,0,4
SALTILLO,2021-09-12,0,7,3,0,6
SALTILLO,2021-09-13,0,5,2,0,3
SALTILLO,2021-09-14,1,7,2,0,3
SALTILLO,2021-09-15,0,4,2,0,2
SALTILLO,2021-09-16,2,4,6,0,5
SALTILLO,2021-09-17,0,8,7,0,6
SALTILLO,2021-09-18,0,9,2,0,4
SALTILLO,2021-09-19,1,2,1,0,3
SALTILLO,2021-09-20,1,5,2,0,4
SALTILLO,2021-09-21,0,5,0,1,3
SALTILLO,2021-09-22,1,6,2,1,4
SALTILLO,2021-09-23,0,3,0,0,1
SALTILLO,2021-09-24,0,2,4,1,3
SALTILLO,2021-09-25,0,4,1,0,2
SALTILLO,2021-09-26,0,5,5,0,6
SALTILLO,2021-09-27,0,7,0,1,4
SALTILLO,2021-09-28,0,5,1,1,3
SALTILLO,2021-09-29,0,6,0,2,4
SALTILLO,2021-09-30,0,10,2,1,5
SALTILLO,2021-10-01,1,9,5,1,7
SALTILLO,2021-10-02,3,7,1,0,4
SALTILLO,2021-10-03,1,4,4,2,7
SALTILLO,2021-10-04,2,11,5,1,8
SALTILLO,2021-10-05,1,9,6,4,8
SALTILLO,2021-10-06,1,4,3,0,3
SALTILLO,2021-10-07,2,7,3,0,5
SALTILLO,2021-10-08,0,10,4,0,5
SALTILLO,2021-10-09,1,5,3,0,4
SALTILLO,2021-10-10,0,8,0,1,5
SALTILLO,2021-10-11,0,10,7,2,8
SALTILLO,2021-10-12,2,5,10,3,8
SALTILLO,2021-10-13,0,17,4,2,9
SALTILLO,2021-10-14,0,8,4,3,6
SALTILLO,2021-10-15,1,4,2,1,4
SALTILLO,2021-10-16,1,9,4,0,5
SALTILLO,2021-10-17,2,5,6,0,8
SALTILLO,2021-10-18,3,8,6,1,7
SALTILLO,2021-10-19,2,7,6,0,6
SALTILLO,2021-10-20,1,10,8,0,8
SALTILLO,2021-10-21,1,3,4,0,3
SALTILLO,2021-10-22,1,10,1,2,5
SALTILLO,2021-10-23,1,2,2,1,2
SALTILLO,2021-10-24,1,3,1,0,3
SALTILLO,2021-10-25,0,8,1,3,5
SALTILLO,2021-10-26,0,9,2,4,6
SALTILLO,2021-10-27,0,8,5,3,6
SALTILLO,2021-10-28,2,6,1,2,5
SALTILLO,2021-10-29,2,7,2,1,4
SALTILLO,2021-10-30,3,9,2,1,5
SALTILLO,2021-10-31,1,2,0,0,2
SALTILLO,2021-11-01,4,14,1,1,9
SALTILLO,2021-11-02,0,6,3,0,4
SALTILLO,2021-11-03,0,7,3,0,4
SALTILLO,2021-11-04,0,10,6,3,7
SALTILLO,2021-11-05,1,7,3,0,4
SALTILLO,2021-11-06,2,9,3,1,5
SALTILLO,2021-11-07,1,4,0,0,3
SALTILLO,2021-11-08,4,4,3,2,5
SALTILLO,2021-11-09,1,12,2,0,7
SALTILLO,2021-11-10,1,4,2,1,3
SALTILLO,2021-11-11,1,4,3,0,NA
SALTILLO,2021-11-12,0,8,1,0,3
SALTILLO,2021-11-13,3,10,3,0,6
SALTILLO,2021-11-14,2,6,1,0,5
SALTILLO,2021-11-15,2,4,2,0,3
SALTILLO,2021-11-16,2,5,2,0,3
SALTILLO,2021-11-17,1,6,4,0,4
SALTILLO,2021-11-18,0,4,5,0,3
SALTILLO,2021-11-19,4,8,3,0,6
SALTILLO,2021-11-20,1,5,4,0,4
SALTILLO,2021-11-21,1,5,5,0,6
SALTILLO,2021-11-22,1,14,2,1,6
SALTILLO,2021-11-23,3,10,6,0,7
SALTILLO,2021-11-24,5,2,6,1,5
SALTILLO,2021-11-25,2,6,2,0,5
SALTILLO,2021-11-26,0,2,1,0,NA
SALTILLO,2021-11-27,2,7,1,0,4
SALTILLO,2021-11-28,1,3,1,0,3
SALTILLO,2021-11-29,2,9,5,0,7
SALTILLO,2021-11-30,2,3,2,0,3
SALTILLO,2021-12-01,0,8,2,0,NA
SALTILLO,2021-12-02,1,7,3,0,5
SALTILLO,2021-12-03,2,6,5,1,NA
SALTILLO,2021-12-04,0,5,3,1,4
SALTILLO,2021-12-05,0,3,4,0,4
SALTILLO,2021-12-06,0,6,4,0,NA
SALTILLO,2021-12-07,2,5,3,1,4
SALTILLO,2021-12-08,2,5,0,0,3
SALTILLO,2021-12-09,0,6,1,0,3
SALTILLO,2021-12-10,3,5,5,0,5
SALTILLO,2021-12-11,3,10,3,0,7
SALTILLO,2021-12-12,0,5,0,1,4
SALTILLO,2021-12-13,3,11,3,0,7
SALTILLO,2021-12-14,0,5,3,0,3
SALTILLO,2021-12-15,1,8,4,2,6
SALTILLO,2021-12-16,0,13,5,0,NA
SALTILLO,2021-12-17,2,12,5,0,8
SALTILLO,2021-12-18,2,11,7,0,7
SALTILLO,2021-12-19,1,11,5,0,10
SALTILLO,2021-12-20,2,18,7,1,10
SALTILLO,2021-12-21,3,17,4,0,NA
SALTILLO,2021-12-22,2,7,4,1,4
SALTILLO,2021-12-23,1,8,2,2,4
SALTILLO,2021-12-24,1,2,0,1,2
SALTILLO,2021-12-25,0,1,1,0,2
SALTILLO,2021-12-26,2,1,1,0,3
SALTILLO,2021-12-27,1,6,2,0,4
SALTILLO,2021-12-28,3,5,5,0,5
SALTILLO,2021-12-29,0,7,2,0,3
SALTILLO,2021-12-30,3,8,7,0,6
SALTILLO,2021-12-31,2,11,5,3,9
SALTILLO,2022-01-01,2,5,2,0,8
SALTILLO,2022-01-02,0,3,2,0,3
SALTILLO,2022-01-03,3,14,6,3,9
SALTILLO,2022-01-04,3,15,6,0,NA
SALTILLO,2022-01-05,0,10,10,2,7
SALTILLO,2022-01-06,3,16,10,1,8
SALTILLO,2022-01-07,3,23,8,1,11
SALTILLO,2022-01-08,1,18,10,0,9
SALTILLO,2022-01-09,3,10,11,0,9
SALTILLO,2022-01-10,2,21,13,1,NA
SALTILLO,2022-01-11,3,12,6,1,6
SALTILLO,2022-01-12,2,17,8,0,8
SALTILLO,2022-01-13,7,6,5,1,6
SALTILLO,2022-01-14,2,9,3,0,5
SALTILLO,2022-01-15,4,9,4,0,6
SALTILLO,2022-01-16,1,7,4,0,NA
SALTILLO,2022-01-17,1,9,3,1,5
SALTILLO,2022-01-18,0,8,5,1,5
SALTILLO,2022-01-19,4,9,8,1,9
SALTILLO,2022-01-20,2,14,4,1,7
SALTILLO,2022-01-21,1,15,3,0,7
SALTILLO,2022-01-22,4,12,6,1,7
SALTILLO,2022-01-23,4,6,2,1,6
SALTILLO,2022-01-24,4,18,3,1,8
SALTILLO,2022-01-25,3,17,5,3,9
SALTILLO,2022-01-26,3,9,5,0,5
SALTILLO,2022-01-27,3,4,4,3,4
SALTILLO,2022-01-28,1,9,3,1,5
SALTILLO,2022-01-29,2,10,6,1,6
SALTILLO,2022-01-30,0,4,2,0,3
SALTILLO,2022-01-31,0,12,4,1,5
SALTILLO,2022-02-01,0,8,4,2,5
SALTILLO,2022-02-02,0,8,9,0,5
SALTILLO,2022-02-03,0,6,2,0,3
SALTILLO,2022-02-04,2,10,6,0,7
SALTILLO,2022-02-05,0,3,0,0,1
SALTILLO,2022-02-06,0,2,1,1,2
SALTILLO,2022-02-07,2,2,0,2,2
SALTILLO,2022-02-08,1,6,1,1,3
SALTILLO,2022-02-09,3,11,3,0,6
SALTILLO,2022-02-10,2,7,1,1,4
SALTILLO,2022-02-11,1,9,4,1,5
SALTILLO,2022-02-12,0,10,1,0,4
SALTILLO,2022-02-13,1,3,1,0,2
SALTILLO,2022-02-14,0,8,4,2,5
SALTILLO,2022-02-15,3,4,1,1,4
SALTILLO,2022-02-16,0,12,1,0,5
SAN LUIS POTOSI,2021-08-16,2,19,8,2,6
SAN LUIS POTOSI,2021-08-17,3,18,9,0,6
SAN LUIS POTOSI,2021-08-18,3,12,5,2,4
SAN LUIS POTOSI,2021-08-19,3,20,2,1,5
SAN LUIS POTOSI,2021-08-20,1,14,2,0,3
SAN LUIS POTOSI,2021-08-21,1,8,2,0,2
SAN LUIS POTOSI,2021-08-22,2,12,4,0,6
SAN LUIS POTOSI,2021-08-23,2,21,10,2,7
SAN LUIS POTOSI,2021-08-24,3,22,6,1,6
SAN LUIS POTOSI,2021-08-25,4,29,7,0,8
SAN LUIS POTOSI,2021-08-26,2,22,2,1,5
SAN LUIS POTOSI,2021-08-27,1,23,11,1,7
SAN LUIS POTOSI,2021-08-28,1,40,20,3,10
SAN LUIS POTOSI,2021-08-29,0,35,19,0,12
SAN LUIS POTOSI,2021-08-30,6,35,18,2,10
SAN LUIS POTOSI,2021-08-31,6,36,15,0,9
SAN LUIS POTOSI,2021-09-01,1,33,13,0,9
SAN LUIS POTOSI,2021-09-02,3,40,19,0,10
SAN LUIS POTOSI,2021-09-03,4,46,28,0,13
SAN LUIS POTOSI,2021-09-04,8,51,24,0,14
SAN LUIS POTOSI,2021-09-05,5,34,23,0,19
SAN LUIS POTOSI,2021-09-06,6,46,37,0,15
SAN LUIS POTOSI,2021-09-07,3,44,33,3,14
SAN LUIS POTOSI,2021-09-08,5,39,33,2,13
SAN LUIS POTOSI,2021-09-09,5,62,42,1,18
SAN LUIS POTOSI,2021-09-10,2,44,40,1,15
SAN LUIS POTOSI,2021-09-11,6,41,39,0,15
SAN LUIS POTOSI,2021-09-12,2,24,16,0,10
SAN LUIS POTOSI,2021-09-13,3,42,43,1,16
SAN LUIS POTOSI,2021-09-14,8,24,21,0,9
SAN LUIS POTOSI,2021-09-15,2,32,26,0,11
SAN LUIS POTOSI,2021-09-16,20,64,32,4,26
SAN LUIS POTOSI,2021-09-17,4,35,38,0,14
SAN LUIS POTOSI,2021-09-18,2,40,38,1,15
SAN LUIS POTOSI,2021-09-19,3,53,34,1,21
SAN LUIS POTOSI,2021-09-20,4,67,62,0,22
SAN LUIS POTOSI,2021-09-21,6,48,56,3,19
SAN LUIS POTOSI,2021-09-22,5,53,53,2,18
SAN LUIS POTOSI,2021-09-23,4,48,38,2,14
SAN LUIS POTOSI,2021-09-24,3,53,44,0,15
SAN LUIS POTOSI,2021-09-25,2,57,32,0,14
SAN LUIS POTOSI,2021-09-26,4,26,15,1,11
SAN LUIS POTOSI,2021-09-27,3,56,43,1,16
SAN LUIS POTOSI,2021-09-28,2,47,37,2,14
SAN LUIS POTOSI,2021-09-29,2,60,30,0,14
SAN LUIS POTOSI,2021-09-30,5,39,41,0,13
SAN LUIS POTOSI,2021-10-01,6,42,30,0,13
SAN LUIS POTOSI,2021-10-02,7,52,36,0,14
SAN LUIS POTOSI,2021-10-03,3,39,45,0,18
SAN LUIS POTOSI,2021-10-04,6,49,36,4,17
SAN LUIS POTOSI,2021-10-05,3,43,37,1,14
SAN LUIS POTOSI,2021-10-06,10,54,28,1,15
SAN LUIS POTOSI,2021-10-07,8,44,20,3,11
SAN LUIS POTOSI,2021-10-08,2,28,15,1,7
SAN LUIS POTOSI,2021-10-09,4,48,24,0,13
SAN LUIS POTOSI,2021-10-10,3,24,6,1,8
SAN LUIS POTOSI,2021-10-11,3,23,17,0,8
SAN LUIS POTOSI,2021-10-12,2,36,16,1,10
SAN LUIS POTOSI,2021-10-13,3,25,16,0,8
SAN LUIS POTOSI,2021-10-14,3,17,9,0,5
SAN LUIS POTOSI,2021-10-15,2,21,12,1,6
SAN LUIS POTOSI,2021-10-16,3,25,10,0,6
SAN LUIS POTOSI,2021-10-17,2,19,14,0,9
SAN LUIS POTOSI,2021-10-18,1,29,24,1,9
SAN LUIS POTOSI,2021-10-19,6,38,28,1,12
SAN LUIS POTOSI,2021-10-20,4,35,23,2,11
SAN LUIS POTOSI,2021-10-21,2,38,22,3,10
SAN LUIS POTOSI,2021-10-22,3,34,25,1,10
SAN LUIS POTOSI,2021-10-23,2,30,17,3,8
SAN LUIS POTOSI,2021-10-24,3,17,13,5,9
SAN LUIS POTOSI,2021-10-25,3,16,12,0,6
SAN LUIS POTOSI,2021-10-26,6,28,20,1,9
SAN LUIS POTOSI,2021-10-27,2,27,12,1,7
SAN LUIS POTOSI,2021-10-28,3,30,8,0,7
SAN LUIS POTOSI,2021-10-29,4,12,18,4,7
SAN LUIS POTOSI,2021-10-30,2,32,18,1,9
SAN LUIS POTOSI,2021-10-31,2,43,10,0,13
SAN LUIS POTOSI,2021-11-01,3,43,26,2,14
SAN LUIS POTOSI,2021-11-02,4,40,24,1,13
SAN LUIS POTOSI,2021-11-03,5,23,20,1,9
SAN LUIS POTOSI,2021-11-04,1,22,18,1,8
SAN LUIS POTOSI,2021-11-05,3,18,14,3,7
SAN LUIS POTOSI,2021-11-06,8,28,14,0,9
SAN LUIS POTOSI,2021-11-07,3,17,4,1,6
SAN LUIS POTOSI,2021-11-08,2,19,11,3,6
SAN LUIS POTOSI,2021-11-09,3,14,2,2,4
SAN LUIS POTOSI,2021-11-10,3,16,8,2,5
SAN LUIS POTOSI,2021-11-11,5,21,10,0,NA
SAN LUIS POTOSI,2021-11-12,2,24,8,3,6
SAN LUIS POTOSI,2021-11-13,2,32,12,1,9
SAN LUIS POTOSI,2021-11-14,2,28,9,1,11
SAN LUIS POTOSI,2021-11-15,1,31,6,1,7
SAN LUIS POTOSI,2021-11-16,3,30,11,3,8
SAN LUIS POTOSI,2021-11-17,5,28,14,0,8
SAN LUIS POTOSI,2021-11-18,3,26,19,0,8
SAN LUIS POTOSI,2021-11-19,5,29,16,3,10
SAN LUIS POTOSI,2021-11-20,0,24,12,1,7
SAN LUIS POTOSI,2021-11-21,0,17,13,1,8
SAN LUIS POTOSI,2021-11-22,2,22,17,0,7
SAN LUIS POTOSI,2021-11-23,3,24,17,0,7
SAN LUIS POTOSI,2021-11-24,2,41,29,0,11
SAN LUIS POTOSI,2021-11-25,4,22,10,1,6
SAN LUIS POTOSI,2021-11-26,2,32,14,1,NA
SAN LUIS POTOSI,2021-11-27,1,29,10,2,7
SAN LUIS POTOSI,2021-11-28,2,26,7,3,11
SAN LUIS POTOSI,2021-11-29,2,19,10,1,6
SAN LUIS POTOSI,2021-11-30,5,14,9,0,5
SAN LUIS POTOSI,2021-12-01,2,20,4,0,NA
SAN LUIS POTOSI,2021-12-02,0,26,10,1,7
SAN LUIS POTOSI,2021-12-03,3,23,4,0,NA
SAN LUIS POTOSI,2021-12-04,3,17,8,0,5
SAN LUIS POTOSI,2021-12-05,1,12,5,0,4
SAN LUIS POTOSI,2021-12-06,4,21,8,0,NA
SAN LUIS POTOSI,2021-12-07,4,14,4,0,4
SAN LUIS POTOSI,2021-12-08,3,11,2,1,3
SAN LUIS POTOSI,2021-12-09,1,12,3,0,3
SAN LUIS POTOSI,2021-12-10,0,13,5,1,4
SAN LUIS POTOSI,2021-12-11,2,15,7,2,6
SAN LUIS POTOSI,2021-12-12,1,12,6,0,6
SAN LUIS POTOSI,2021-12-13,3,19,4,1,5
SAN LUIS POTOSI,2021-12-14,2,15,2,1,4
SAN LUIS POTOSI,2021-12-15,0,11,4,1,3
SAN LUIS POTOSI,2021-12-16,2,13,2,0,NA
SAN LUIS POTOSI,2021-12-17,2,16,3,0,4
SAN LUIS POTOSI,2021-12-18,5,14,3,0,4
SAN LUIS POTOSI,2021-12-19,1,13,4,0,5
SAN LUIS POTOSI,2021-12-20,6,15,9,1,6
SAN LUIS POTOSI,2021-12-21,3,18,5,2,NA
SAN LUIS POTOSI,2021-12-22,0,22,5,0,5
SAN LUIS POTOSI,2021-12-23,2,17,4,1,5
SAN LUIS POTOSI,2021-12-24,2,19,2,0,6
SAN LUIS POTOSI,2021-12-25,5,8,1,0,5
SAN LUIS POTOSI,2021-12-26,4,14,1,0,6
SAN LUIS POTOSI,2021-12-27,3,28,10,0,8
SAN LUIS POTOSI,2021-12-28,7,32,15,2,10
SAN LUIS POTOSI,2021-12-29,4,11,2,2,4
SAN LUIS POTOSI,2021-12-30,3,13,1,1,4
SAN LUIS POTOSI,2021-12-31,2,17,1,1,6
SAN LUIS POTOSI,2022-01-01,0,22,9,0,20
SAN LUIS POTOSI,2022-01-02,1,12,7,2,7
SAN LUIS POTOSI,2022-01-03,6,23,8,1,8
SAN LUIS POTOSI,2022-01-04,4,33,15,2,NA
SAN LUIS POTOSI,2022-01-05,2,27,18,1,9
SAN LUIS POTOSI,2022-01-06,2,51,26,0,13
SAN LUIS POTOSI,2022-01-07,4,71,24,0,17
SAN LUIS POTOSI,2022-01-08,9,59,35,1,19
SAN LUIS POTOSI,2022-01-09,5,53,32,0,20
SAN LUIS POTOSI,2022-01-10,11,65,47,0,NA
SAN LUIS POTOSI,2022-01-11,7,75,38,2,18
SAN LUIS POTOSI,2022-01-12,4,66,34,2,16
SAN LUIS POTOSI,2022-01-13,5,70,37,0,17
SAN LUIS POTOSI,2022-01-14,3,58,20,2,13
SAN LUIS POTOSI,2022-01-15,4,65,31,0,15
SAN LUIS POTOSI,2022-01-16,3,52,23,0,NA
SAN LUIS POTOSI,2022-01-17,6,71,33,2,18
SAN LUIS POTOSI,2022-01-18,5,69,20,2,15
SAN LUIS POTOSI,2022-01-19,4,42,21,1,14
SAN LUIS POTOSI,2022-01-20,6,42,14,2,11
SAN LUIS POTOSI,2022-01-21,2,43,18,0,11
SAN LUIS POTOSI,2022-01-22,7,70,24,5,17
SAN LUIS POTOSI,2022-01-23,2,74,23,1,19
SAN LUIS POTOSI,2022-01-24,5,81,30,3,18
SAN LUIS POTOSI,2022-01-25,9,57,28,2,16
SAN LUIS POTOSI,2022-01-26,5,68,20,2,15
SAN LUIS POTOSI,2022-01-27,4,61,16,3,14
SAN LUIS POTOSI,2022-01-28,2,46,21,2,11
SAN LUIS POTOSI,2022-01-29,4,48,16,0,11
SAN LUIS POTOSI,2022-01-30,1,28,12,1,9
SAN LUIS POTOSI,2022-01-31,4,36,17,3,9
SAN LUIS POTOSI,2022-02-01,6,37,15,1,10
SAN LUIS POTOSI,2022-02-02,7,31,18,1,9
SAN LUIS POTOSI,2022-02-03,7,20,5,0,5
SAN LUIS POTOSI,2022-02-04,1,23,13,1,6
SAN LUIS POTOSI,2022-02-05,1,34,10,1,7
SAN LUIS POTOSI,2022-02-06,1,21,11,1,7
SAN LUIS POTOSI,2022-02-07,3,28,9,4,8
SAN LUIS POTOSI,2022-02-08,1,27,10,2,6
SAN LUIS POTOSI,2022-02-09,5,42,15,3,10
SAN LUIS POTOSI,2022-02-10,7,31,13,1,9
SAN LUIS POTOSI,2022-02-11,5,35,19,3,10
SAN LUIS POTOSI,2022-02-12,9,33,11,3,9
SAN LUIS POTOSI,2022-02-13,1,21,10,0,8
SAN LUIS POTOSI,2022-02-14,4,30,10,2,8
SAN LUIS POTOSI,2022-02-15,8,38,13,0,10
SAN LUIS POTOSI,2022-02-16,0,30,9,1,7
TAMPICO,2021-11-24,0,1,1,0,33
TAMPICO,2021-11-25,0,0,3,0,75
TAMPICO,2021-11-26,0,0,1,0,NA
TAMPICO,2021-11-27,0,1,0,0,3
TAMPICO,2021-11-29,0,1,1,0,5
TAMPICO,2021-11-30,1,1,1,0,3
TAMPICO,2021-12-01,0,5,0,0,NA
TAMPICO,2021-12-02,0,3,0,0,2
TAMPICO,2021-12-03,0,1,1,0,NA
TAMPICO,2021-12-04,2,2,0,0,3
TAMPICO,2021-12-05,1,1,1,0,3
TAMPICO,2021-12-06,1,2,2,0,NA
TAMPICO,2021-12-07,1,0,0,0,1
TAMPICO,2021-12-08,0,4,0,2,6
TAMPICO,2021-12-09,2,3,4,1,11
TAMPICO,2021-12-10,1,5,5,1,8
TAMPICO,2021-12-11,1,0,3,0,4
TAMPICO,2021-12-12,0,1,1,0,2
TAMPICO,2021-12-13,0,3,4,0,6
TAMPICO,2021-12-14,0,1,1,0,2
TAMPICO,2021-12-15,0,0,1,1,2
TAMPICO,2021-12-16,0,2,2,0,NA
TAMPICO,2021-12-17,0,4,1,0,4
TAMPICO,2021-12-18,1,5,1,0,5
TAMPICO,2021-12-19,0,3,1,2,5
TAMPICO,2021-12-20,0,3,7,0,8
TAMPICO,2021-12-21,0,3,2,0,NA
TAMPICO,2021-12-22,1,3,2,1,5
TAMPICO,2021-12-23,1,9,7,0,10
TAMPICO,2021-12-24,3,12,8,0,23
TAMPICO,2021-12-25,1,2,4,1,9
TAMPICO,2021-12-26,1,1,4,0,5
TAMPICO,2021-12-27,0,4,6,0,7
TAMPICO,2021-12-28,1,5,4,0,7
TAMPICO,2021-12-29,1,6,3,0,7
TAMPICO,2021-12-30,3,10,13,0,17
TAMPICO,2021-12-31,3,9,15,0,19
TAMPICO,2022-01-01,1,5,4,0,15
TAMPICO,2022-01-02,0,2,13,1,17
TAMPICO,2022-01-03,0,6,10,0,10
TAMPICO,2022-01-04,1,12,11,1,NA
TAMPICO,2022-01-05,2,17,8,0,14
TAMPICO,2022-01-06,5,13,8,1,15
TAMPICO,2022-01-07,2,9,5,0,9
TAMPICO,2022-01-08,1,7,9,1,9
TAMPICO,2022-01-09,0,3,4,0,4
TAMPICO,2022-01-10,1,14,6,1,NA
TAMPICO,2022-01-11,3,6,6,2,7
TAMPICO,2022-01-12,5,6,11,0,12
TAMPICO,2022-01-13,1,13,8,0,10
TAMPICO,2022-01-14,1,6,9,0,9
TAMPICO,2022-01-15,3,11,7,0,11
TAMPICO,2022-01-16,0,4,7,0,NA
TAMPICO,2022-01-17,0,7,2,1,6
TAMPICO,2022-01-18,2,4,5,0,6
TAMPICO,2022-01-19,2,5,4,0,8
TAMPICO,2022-01-20,1,9,5,0,8
TAMPICO,2022-01-21,1,7,2,0,6
TAMPICO,2022-01-22,4,5,4,1,8
TAMPICO,2022-01-23,1,4,3,0,6
TAMPICO,2022-01-24,0,4,1,0,3
TAMPICO,2022-01-25,5,18,4,0,16
TAMPICO,2022-01-26,3,4,1,0,4
TAMPICO,2022-01-27,1,8,4,0,6
TAMPICO,2022-01-28,2,13,6,0,10
TAMPICO,2022-01-29,3,6,4,0,6
TAMPICO,2022-01-30,0,6,6,0,7
TAMPICO,2022-01-31,4,10,6,0,9
TAMPICO,2022-02-01,2,10,6,0,8
TAMPICO,2022-02-02,6,9,5,0,8
TAMPICO,2022-02-03,5,7,5,0,8
TAMPICO,2022-02-04,2,9,6,0,8
TAMPICO,2022-02-05,0,8,4,0,6
TAMPICO,2022-02-06,0,4,2,0,4
TAMPICO,2022-02-07,3,3,6,0,6
TAMPICO,2022-02-08,0,6,2,0,4
TAMPICO,2022-02-09,3,11,1,0,6
TAMPICO,2022-02-10,2,10,8,0,10
TAMPICO,2022-02-11,0,6,1,0,3
TAMPICO,2022-02-12,2,8,5,0,6
TAMPICO,2022-02-13,1,5,6,0,7
TAMPICO,2022-02-14,1,11,8,0,9
TAMPICO,2022-02-15,2,4,9,0,7
TAMPICO,2022-02-16,2,11,9,0,9
TEPIC,2021-11-18,0,1,0,0,25
TEPIC,2021-11-19,1,0,0,0,100
TEPIC,2021-11-22,1,0,0,0,25
TEPIC,2021-11-23,1,0,0,0,50
TEPIC,2021-11-24,1,0,0,0,NA
TEPIC,2021-11-25,0,1,0,0,50
TEPIC,2021-11-26,0,2,0,0,NA
TEPIC,2021-11-28,0,0,0,1,NA
TEPIC,2021-11-30,0,1,0,0,2
TEPIC,2021-12-01,1,0,0,0,NA
TEPIC,2021-12-02,0,1,0,0,2
TEPIC,2021-12-03,2,0,0,0,NA
TEPIC,2021-12-04,0,0,1,0,2
TEPIC,2021-12-05,0,1,2,0,16
TEPIC,2021-12-06,0,2,0,0,NA
TEPIC,2021-12-08,1,1,0,0,4
TEPIC,2021-12-10,1,0,0,0,5
TEPIC,2021-12-14,0,2,0,0,3
TEPIC,2021-12-15,0,1,0,0,3
TEPIC,2021-12-16,0,1,0,0,NA
TEPIC,2021-12-17,0,1,0,0,1
TEPIC,2021-12-18,0,2,0,0,4
TEPIC,2021-12-19,0,0,2,0,29
TEPIC,2021-12-20,0,0,3,0,5
TEPIC,2021-12-21,0,1,0,0,NA
TEPIC,2021-12-23,0,1,0,0,3
TEPIC,2021-12-27,0,2,0,1,3
TEPIC,2021-12-28,0,0,1,0,2
TEPIC,2021-12-29,0,1,0,0,2
TEPIC,2021-12-30,1,0,1,0,5
TEPIC,2021-12-31,2,0,0,0,3
TEPIC,2022-01-04,0,1,2,0,NA
TEPIC,2022-01-05,0,1,0,0,1
TEPIC,2022-01-06,2,1,1,0,3
TEPIC,2022-01-07,0,0,1,0,1
TEPIC,2022-01-10,0,0,1,0,NA
TEPIC,2022-01-22,1,0,0,0,2
TEPIC,2022-01-24,0,1,0,0,3
TEPIC,2022-01-26,0,1,0,0,3
TEPIC,2022-01-27,0,0,1,0,3
TEPIC,2022-01-30,0,1,0,0,3
TEPIC,2022-02-03,0,0,1,0,2
TEPIC,2022-02-04,0,1,0,0,2
TEPIC,2022-02-05,0,1,0,0,2
TEPIC,2022-02-08,0,1,0,0,2
TEPIC,2022-02-15,1,1,0,0,3
TIJUANA,2021-08-16,3,36,12,5,7
TIJUANA,2021-08-17,3,51,11,5,9
TIJUANA,2021-08-18,5,49,20,2,9
TIJUANA,2021-08-19,2,53,17,4,9
TIJUANA,2021-08-20,8,31,15,7,7
TIJUANA,2021-08-21,2,39,9,3,6
TIJUANA,2021-08-22,4,28,17,1,7
TIJUANA,2021-08-23,8,32,19,2,8
TIJUANA,2021-08-24,2,28,17,2,6
TIJUANA,2021-08-25,8,47,18,6,9
TIJUANA,2021-08-26,5,39,9,5,7
TIJUANA,2021-08-27,5,55,15,6,9
TIJUANA,2021-08-28,1,70,23,2,11
