DISTRITO,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
TOL SAN CARLOS,2021-11-29,34,20,15,69,58
TOL SAN CARLOS,2021-11-30,26,34,38,63,43
TOL SAN CARLOS,2021-12-01,35,38,22,37,55
TOL SAN CARLOS,2021-12-02,24,37,34,43,62
TOL SAN CARLOS,2021-12-03,23,34,25,37,50
TOL SAN CARLOS,2021-12-04,19,26,21,41,48
TOL SAN CARLOS,2021-12-05,18,28,24,35,51
TOL SAN CARLOS,2021-12-06,12,33,25,34,46
TOL SAN CARLOS,2021-12-07,15,33,30,40,36
TOL SAN CARLOS,2021-12-08,19,44,20,36,49
TOL SAN CARLOS,2021-12-09,19,37,16,82,51
TOL SAN CARLOS,2021-12-10,18,36,27,134,51
TOL SAN CARLOS,2021-12-11,22,38,30,133,49
TOL SAN CARLOS,2021-12-12,15,28,32,113,54
TOL SAN CARLOS,2021-12-13,17,21,24,105,54
TOL SAN CARLOS,2021-12-14,21,39,19,104,34
TOL SAN CARLOS,2021-12-15,25,36,30,108,47
TOL SAN CARLOS,2021-12-16,30,48,26,103,46
TOL SAN CARLOS,2021-12-17,23,52,26,92,43
TOL SAN CARLOS,2021-12-18,26,43,23,85,52
TOL SAN CARLOS,2021-12-19,32,38,31,67,48
TOL SAN CARLOS,2021-12-20,22,30,24,57,31
TOL SAN CARLOS,2021-12-21,25,34,25,66,32
TOL SAN CARLOS,2021-12-22,16,42,35,68,29
TOL SAN CARLOS,2021-12-23,14,49,23,56,27
TOL SAN CARLOS,2021-12-24,14,32,35,48,21
TOL SAN CARLOS,2021-12-25,15,21,20,25,22
TOL SAN CARLOS,2021-12-26,17,21,14,21,29
TOL SAN CARLOS,2021-12-27,15,18,26,39,26
TOL SAN CARLOS,2021-12-28,19,18,24,53,35
TOL SAN CARLOS,2021-12-29,18,28,16,55,22
TOL SAN CARLOS,2021-12-30,21,30,26,45,26
TOL SAN CARLOS,2021-12-31,12,21,27,44,10
TOL SAN CARLOS,2022-01-01,10,18,26,13,14
TOL SAN CARLOS,2022-01-02,8,15,15,17,30
TOL SAN CARLOS,2022-01-03,12,14,23,21,25
TOL SAN CARLOS,2022-01-04,22,26,27,37,27
TOL SAN CARLOS,2022-01-05,21,21,26,28,17
TOL SAN CARLOS,2022-01-06,14,25,26,44,19
TOL SAN CARLOS,2022-01-07,19,27,22,54,29
TOL SAN CARLOS,2022-01-08,21,36,27,54,40
TOL SAN CARLOS,2022-01-09,22,52,18,54,45
TOL SAN CARLOS,2022-01-10,22,37,28,43,36
TOL SAN CARLOS,2022-01-11,19,26,33,68,20
TOL SAN CARLOS,2022-01-12,17,31,34,57,24
TOL SAN CARLOS,2022-01-13,23,47,30,52,25
TOL SAN CARLOS,2022-01-14,31,56,22,55,34
TOL SAN CARLOS,2022-01-15,33,64,37,72,30
TOL SAN CARLOS,2022-01-16,31,47,23,45,22
TOL SAN CARLOS,2022-01-17,16,26,14,47,27
TOL SAN CARLOS,2022-01-18,24,56,52,58,36
TOL SAN CARLOS,2022-01-19,22,67,47,67,39
TOL SAN CARLOS,2022-01-20,24,50,36,60,46
TOL SAN CARLOS,2022-01-21,16,35,28,61,41
TOL SAN CARLOS,2022-01-22,24,44,33,70,27
TOL SAN CARLOS,2022-01-23,18,41,33,49,20
TOL SAN CARLOS,2022-01-24,13,18,20,49,37
TOL SAN CARLOS,2022-01-25,15,23,26,47,29
TOL SAN CARLOS,2022-01-26,18,24,44,56,25
TOL SAN CARLOS,2022-01-27,21,51,43,59,56
TOL SAN CARLOS,2022-01-28,36,56,37,59,53
TOL SAN CARLOS,2022-01-29,34,97,36,78,27
TOL SAN CARLOS,2022-01-30,48,98,38,75,29
TOL SAN CARLOS,2022-01-31,39,97,29,65,40
TOL SAN CARLOS,2022-02-01,37,107,58,57,42
TOL SAN CARLOS,2022-02-02,44,102,40,60,56
TOL SAN CARLOS,2022-02-03,29,85,37,58,49
TOL SAN CARLOS,2022-02-04,26,63,25,53,55
TULTEPEC,2021-08-16,30,31,27,109,53
TULTEPEC,2021-08-17,30,33,25,107,57
TULTEPEC,2021-08-18,26,42,44,121,56
TULTEPEC,2021-08-19,37,68,64,129,69
TULTEPEC,2021-08-20,45,86,59,153,71
TULTEPEC,2021-08-21,46,89,48,161,62
TULTEPEC,2021-08-22,53,82,54,152,69
TULTEPEC,2021-08-23,48,88,68,154,62
TULTEPEC,2021-08-24,55,103,71,150,70
TULTEPEC,2021-08-25,64,104,72,153,65
TULTEPEC,2021-08-26,75,106,60,164,73
TULTEPEC,2021-08-27,69,120,46,164,73
TULTEPEC,2021-08-28,75,115,51,167,72
TULTEPEC,2021-08-30,82,124,58,122,67
TULTEPEC,2021-08-31,85,146,52,129,57
TULTEPEC,2021-09-01,92,150,49,102,66
TULTEPEC,2021-09-02,94,154,75,125,69
TULTEPEC,2021-09-03,94,177,78,129,75
TULTEPEC,2021-09-04,101,195,106,119,77
TULTEPEC,2021-09-05,103,205,121,128,94
TULTEPEC,2021-09-06,104,219,115,90,101
TULTEPEC,2021-09-07,115,228,129,124,106
TULTEPEC,2021-09-08,123,251,131,122,127
TULTEPEC,2021-09-09,125,269,110,137,153
TULTEPEC,2021-09-10,120,278,79,129,161
TULTEPEC,2021-09-11,117,271,62,129,167
TULTEPEC,2021-09-12,126,266,50,141,176
TULTEPEC,2021-09-13,115,265,55,125,170
TULTEPEC,2021-09-14,113,268,67,135,175
TULTEPEC,2021-09-15,104,275,46,127,178
TULTEPEC,2021-09-16,109,252,37,112,185
TULTEPEC,2021-09-17,116,256,39,121,201
TULTEPEC,2021-09-18,98,249,53,138,200
TULTEPEC,2021-09-19,97,262,62,152,213
TULTEPEC,2021-09-20,96,270,50,129,194
TULTEPEC,2021-09-21,99,266,62,142,176
TULTEPEC,2021-09-22,99,247,60,150,177
TULTEPEC,2021-09-23,98,210,64,144,178
TULTEPEC,2021-09-24,104,174,75,152,187
TULTEPEC,2021-09-25,108,141,64,168,205
TULTEPEC,2021-09-26,106,126,63,142,219
TULTEPEC,2021-09-27,92,86,46,131,232
TULTEPEC,2021-09-28,84,91,66,134,240
TULTEPEC,2021-09-29,81,78,85,147,252
TULTEPEC,2021-09-30,86,77,91,121,271
TULTEPEC,2021-10-01,96,79,75,128,280
TULTEPEC,2021-10-02,99,72,78,133,277
TULTEPEC,2021-10-03,102,69,70,119,279
TULTEPEC,2021-10-04,92,52,52,98,283
TULTEPEC,2021-10-05,94,46,48,88,282
TULTEPEC,2021-10-06,76,33,57,92,271
TULTEPEC,2021-10-07,67,29,52,109,262
TULTEPEC,2021-10-08,49,30,34,113,272
TULTEPEC,2021-10-09,33,20,29,126,265
TULTEPEC,2021-10-10,27,16,35,106,268
TULTEPEC,2021-10-11,16,11,26,104,232
TULTEPEC,2021-10-12,31,17,47,109,223
TULTEPEC,2021-10-13,31,26,56,129,232
TULTEPEC,2021-10-14,27,27,55,139,225
TULTEPEC,2021-10-15,30,29,50,164,230
TULTEPEC,2021-10-16,38,49,78,163,227
TULTEPEC,2021-10-17,43,67,103,161,214
TULTEPEC,2021-10-18,54,66,66,123,201
TULTEPEC,2021-10-19,69,74,86,123,186
TULTEPEC,2021-10-20,68,67,84,124,204
TULTEPEC,2021-10-21,74,63,73,113,222
TULTEPEC,2021-10-22,70,71,59,114,240
TULTEPEC,2021-10-23,53,74,58,115,258
TULTEPEC,2021-10-24,50,72,59,116,264
TULTEPEC,2021-10-25,32,68,33,114,270
TULTEPEC,2021-10-26,35,94,39,117,266
TULTEPEC,2021-10-27,45,94,57,127,263
TULTEPEC,2021-10-28,46,112,51,139,259
TULTEPEC,2021-10-29,54,107,63,152,260
TULTEPEC,2021-10-30,56,113,53,139,262
TULTEPEC,2021-10-31,61,113,82,94,262
TULTEPEC,2021-11-01,60,114,59,66,266
TULTEPEC,2021-11-02,49,114,37,86,280
TULTEPEC,2021-11-03,50,107,57,82,294
TULTEPEC,2021-11-04,45,100,44,80,302
TULTEPEC,2021-11-05,51,91,50,95,322
TULTEPEC,2021-11-06,47,65,41,89,317
TULTEPEC,2021-11-07,30,40,19,89,314
TULTEPEC,2021-11-08,11,17,25,92,253
TULTEPEC,2021-11-09,19,26,42,124,178
TULTEPEC,2021-11-10,21,23,40,135,115
TULTEPEC,2021-11-11,22,30,43,147,83
TULTEPEC,2021-11-12,29,30,51,156,64
TULTEPEC,2021-11-13,33,48,64,154,58
TULTEPEC,2021-11-14,39,52,59,168,62
TULTEPEC,2021-11-15,46,70,54,143,75
TULTEPEC,2021-11-16,52,97,81,166,86
TULTEPEC,2021-11-17,66,114,93,206,97
TULTEPEC,2021-11-18,71,153,81,167,98
TULTEPEC,2021-11-19,76,178,64,164,100
TULTEPEC,2021-11-20,70,164,77,182,104
TULTEPEC,2021-11-21,74,174,77,188,109
TULTEPEC,2021-11-22,73,180,55,148,122
TULTEPEC,2021-11-23,69,188,59,136,128
TULTEPEC,2021-11-24,71,166,65,144,125
TULTEPEC,2021-11-25,72,190,73,156,129
TULTEPEC,2021-11-26,73,182,78,150,136
TULTEPEC,2021-11-27,79,187,44,137,146
TULTEPEC,2021-11-28,77,178,48,120,158
TULTEPEC,2021-11-29,65,158,36,104,158
TULTEPEC,2021-11-30,45,126,90,97,151
TULTEPEC,2021-12-01,41,136,78,76,149
TULTEPEC,2021-12-02,40,140,88,86,138
TULTEPEC,2021-12-03,53,160,87,80,142
TULTEPEC,2021-12-04,51,165,67,86,143
TULTEPEC,2021-12-05,58,155,35,94,150
TULTEPEC,2021-12-06,61,120,49,90,151
TULTEPEC,2021-12-07,55,92,63,80,155
TULTEPEC,2021-12-08,46,69,54,103,145
TULTEPEC,2021-12-09,31,40,44,101,159
TULTEPEC,2021-12-10,29,40,31,99,152
TULTEPEC,2021-12-11,28,38,38,97,135
TULTEPEC,2021-12-12,30,33,46,103,143
TULTEPEC,2021-12-13,33,39,36,82,151
TULTEPEC,2021-12-14,30,32,35,95,142
TULTEPEC,2021-12-15,26,16,37,87,116
TULTEPEC,2021-12-16,27,24,35,85,108
TULTEPEC,2021-12-17,28,24,101,89,107
TULTEPEC,2021-12-18,22,31,63,88,98
TULTEPEC,2021-12-19,28,31,58,101,109
TULTEPEC,2021-12-20,30,52,48,87,115
TULTEPEC,2021-12-21,37,64,77,98,126
TULTEPEC,2021-12-22,47,78,80,105,118
TULTEPEC,2021-12-23,50,90,78,96,113
TULTEPEC,2021-12-24,57,97,67,76,108
TULTEPEC,2021-12-25,42,75,22,59,78
TULTEPEC,2021-12-26,29,74,29,52,81
TULTEPEC,2021-12-27,18,33,23,54,76
TULTEPEC,2021-12-28,23,19,56,61,76
TULTEPEC,2021-12-29,28,25,51,70,68
TULTEPEC,2021-12-30,27,28,51,73,69
TULTEPEC,2021-12-31,30,44,45,53,58
TULTEPEC,2022-01-01,26,31,23,24,53
TULTEPEC,2022-01-02,31,34,42,21,47
TULTEPEC,2022-01-03,33,30,49,35,48
TULTEPEC,2022-01-04,28,26,51,47,24
TULTEPEC,2022-01-05,34,32,55,52,12
TULTEPEC,2022-01-06,37,33,66,66,17
TULTEPEC,2022-01-07,38,21,76,83,18
TULTEPEC,2022-01-08,45,35,63,76,24
TULTEPEC,2022-01-09,44,45,65,66,38
TULTEPEC,2022-01-10,31,17,40,68,42
TULTEPEC,2022-01-11,29,21,65,90,38
TULTEPEC,2022-01-12,33,33,82,79,38
TULTEPEC,2022-01-13,44,47,83,82,50
TULTEPEC,2022-01-14,45,53,98,80,41
TULTEPEC,2022-01-15,49,66,85,92,51
TULTEPEC,2022-01-16,57,70,77,91,55
TULTEPEC,2022-01-17,52,54,57,81,63
TULTEPEC,2022-01-18,58,78,84,79,75
TULTEPEC,2022-01-19,53,73,67,114,79
TULTEPEC,2022-01-20,48,52,73,119,91
TULTEPEC,2022-01-21,55,62,67,108,93
TULTEPEC,2022-01-22,69,78,67,120,91
TULTEPEC,2022-01-23,70,94,66,124,90
TULTEPEC,2022-01-24,70,99,62,101,97
TULTEPEC,2022-01-25,80,131,86,103,102
TULTEPEC,2022-01-26,82,142,103,112,97
TULTEPEC,2022-01-27,85,141,89,119,76
TULTEPEC,2022-01-28,82,124,82,124,67
TULTEPEC,2022-01-29,85,114,116,113,69
TULTEPEC,2022-01-30,97,113,136,132,74
TULTEPEC,2022-01-31,101,108,115,108,75
TULTEPEC,2022-02-01,98,118,156,86,82
TULTEPEC,2022-02-02,101,126,144,84,77
TULTEPEC,2022-02-03,93,103,78,98,79
TULTEPEC,2022-02-04,92,119,56,100,82
TULTITLAN,2021-08-16,39,43,29,59,46
TULTITLAN,2021-08-17,33,51,36,74,52
TULTITLAN,2021-08-18,38,54,43,91,54
TULTITLAN,2021-08-19,47,62,51,96,53
TULTITLAN,2021-08-20,43,74,48,83,67
TULTITLAN,2021-08-21,46,78,37,106,71
TULTITLAN,2021-08-22,41,66,43,87,83
TULTITLAN,2021-08-23,36,54,36,77,86
TULTITLAN,2021-08-24,31,44,36,76,82
TULTITLAN,2021-08-25,40,50,53,75,79
TULTITLAN,2021-08-26,49,57,40,90,83
TULTITLAN,2021-08-27,52,59,36,101,84
TULTITLAN,2021-08-28,49,61,35,130,84
TULTITLAN,2021-08-30,41,63,34,123,87
TULTITLAN,2021-08-31,54,88,44,121,76
TULTITLAN,2021-09-01,61,99,46,110,86
TULTITLAN,2021-09-02,59,110,43,120,100
TULTITLAN,2021-09-03,62,107,48,117,110
TULTITLAN,2021-09-04,63,119,51,121,100
TULTITLAN,2021-09-05,69,124,41,93,99
TULTITLAN,2021-09-06,73,134,51,64,97
TULTITLAN,2021-09-07,64,145,51,85,97
TULTITLAN,2021-09-08,69,160,37,102,107
TULTITLAN,2021-09-09,66,168,69,112,119
TULTITLAN,2021-09-10,72,159,68,92,132
TULTITLAN,2021-09-11,72,149,53,92,133
TULTITLAN,2021-09-12,73,128,34,88,145
TULTITLAN,2021-09-13,56,120,25,67,151
TULTITLAN,2021-09-14,57,133,36,54,152
TULTITLAN,2021-09-15,49,137,39,57,167
TULTITLAN,2021-09-16,44,108,30,50,179
TULTITLAN,2021-09-17,46,108,33,55,196
TULTITLAN,2021-09-18,41,106,44,66,207
TULTITLAN,2021-09-19,40,97,56,73,222
TULTITLAN,2021-09-20,33,82,39,55,227
TULTITLAN,2021-09-21,39,76,47,77,217
TULTITLAN,2021-09-22,39,80,38,75,183
TULTITLAN,2021-09-23,37,86,37,68,197
TULTITLAN,2021-09-24,30,91,29,53,200
TULTITLAN,2021-09-25,20,62,29,58,184
TULTITLAN,2021-09-26,15,35,23,58,190
TULTITLAN,2021-09-27,16,24,28,48,196
TULTITLAN,2021-09-28,20,31,36,52,222
TULTITLAN,2021-09-29,29,30,29,72,235
TULTITLAN,2021-09-30,38,46,38,67,245
TULTITLAN,2021-10-01,33,52,51,65,232
TULTITLAN,2021-10-02,32,62,38,71,225
TULTITLAN,2021-10-03,34,55,52,56,230
TULTITLAN,2021-10-04,39,44,33,60,228
TULTITLAN,2021-10-05,36,37,42,67,204
TULTITLAN,2021-10-06,36,36,39,59,202
TULTITLAN,2021-10-07,42,49,37,66,201
TULTITLAN,2021-10-08,37,32,34,61,205
TULTITLAN,2021-10-09,32,32,35,51,197
TULTITLAN,2021-10-10,27,23,17,44,167
TULTITLAN,2021-10-11,15,31,38,44,109
TULTITLAN,2021-10-12,23,29,33,55,103
TULTITLAN,2021-10-13,20,45,28,49,106
TULTITLAN,2021-10-14,23,39,22,47,107
TULTITLAN,2021-10-15,22,48,31,64,94
TULTITLAN,2021-10-16,29,58,25,80,99
TULTITLAN,2021-10-17,31,57,17,86,106
TULTITLAN,2021-10-18,36,62,21,97,106
TULTITLAN,2021-10-19,40,82,32,110,111
TULTITLAN,2021-10-20,40,86,34,153,114
TULTITLAN,2021-10-21,40,76,25,171,114
TULTITLAN,2021-10-22,40,74,22,174,128
TULTITLAN,2021-10-23,35,82,31,180,131
TULTITLAN,2021-10-24,30,70,29,199,132
TULTITLAN,2021-10-25,34,72,27,210,135
TULTITLAN,2021-10-26,46,106,32,223,147
TULTITLAN,2021-10-27,54,124,31,254,152
TULTITLAN,2021-10-28,55,109,20,285,156
TULTITLAN,2021-10-29,40,101,26,321,157
TULTITLAN,2021-10-30,43,91,25,300,167
TULTITLAN,2021-10-31,40,98,25,316,169
TULTITLAN,2021-11-01,48,103,20,292,164
TULTITLAN,2021-11-02,53,125,24,314,171
TULTITLAN,2021-11-03,56,129,24,241,174
TULTITLAN,2021-11-04,43,111,26,191,167
TULTITLAN,2021-11-05,34,100,27,163,161
TULTITLAN,2021-11-06,35,86,31,176,167
TULTITLAN,2021-11-07,21,74,29,153,124
TULTITLAN,2021-11-08,19,67,20,103,80
TULTITLAN,2021-11-09,29,69,18,90,30
TULTITLAN,2021-11-10,27,85,20,104,29
TULTITLAN,2021-11-11,41,111,22,98,39
TULTITLAN,2021-11-12,44,123,27,97,37
TULTITLAN,2021-11-13,47,123,20,122,39
TULTITLAN,2021-11-14,48,93,23,144,51
TULTITLAN,2021-11-15,57,110,29,151,65
TULTITLAN,2021-11-16,55,88,14,146,75
TULTITLAN,2021-11-17,56,107,28,155,82
TULTITLAN,2021-11-18,65,131,18,138,93
TULTITLAN,2021-11-19,72,156,21,142,102
TULTITLAN,2021-11-20,68,135,22,130,103
TULTITLAN,2021-11-21,54,125,25,109,106
TULTITLAN,2021-11-22,42,108,18,107,118
TULTITLAN,2021-11-23,40,91,42,109,124
TULTITLAN,2021-11-24,35,95,36,134,123
TULTITLAN,2021-11-25,35,110,43,145,127
TULTITLAN,2021-11-26,28,114,43,159,132
TULTITLAN,2021-11-27,34,136,34,147,137
TULTITLAN,2021-11-28,38,134,43,139,140
TULTITLAN,2021-11-29,45,139,33,128,143
TULTITLAN,2021-11-30,46,137,52,142,143
TULTITLAN,2021-12-01,56,161,29,104,147
TULTITLAN,2021-12-02,53,181,50,92,154
TULTITLAN,2021-12-03,56,199,38,87,174
TULTITLAN,2021-12-04,51,190,45,83,180
TULTITLAN,2021-12-05,43,193,39,87,186
TULTITLAN,2021-12-06,37,180,43,80,191
TULTITLAN,2021-12-07,28,191,35,76,196
TULTITLAN,2021-12-08,35,169,42,78,197
TULTITLAN,2021-12-09,37,160,38,64,194
TULTITLAN,2021-12-10,27,162,32,65,201
TULTITLAN,2021-12-11,27,155,31,61,195
TULTITLAN,2021-12-12,28,119,31,56,178
TULTITLAN,2021-12-13,27,111,27,57,171
TULTITLAN,2021-12-14,28,87,23,60,170
TULTITLAN,2021-12-15,26,58,26,63,176
TULTITLAN,2021-12-16,21,57,30,70,166
TULTITLAN,2021-12-17,31,69,24,68,161
TULTITLAN,2021-12-18,30,55,21,53,154
TULTITLAN,2021-12-19,30,35,22,56,150
TULTITLAN,2021-12-20,30,36,30,52,156
TULTITLAN,2021-12-21,24,41,19,50,153
TULTITLAN,2021-12-22,18,53,34,68,110
TULTITLAN,2021-12-23,23,61,16,74,111
TULTITLAN,2021-12-24,21,62,27,45,98
TULTITLAN,2021-12-25,15,37,17,36,92
TULTITLAN,2021-12-26,14,44,13,28,95
TULTITLAN,2021-12-27,17,39,17,50,52
TULTITLAN,2021-12-28,18,31,21,49,52
TULTITLAN,2021-12-29,11,31,16,61,27
TULTITLAN,2021-12-30,10,22,14,56,16
TULTITLAN,2021-12-31,9,16,25,49,16
TULTITLAN,2022-01-01,10,17,8,40,21
TULTITLAN,2022-01-02,11,21,18,43,31
TULTITLAN,2022-01-03,20,35,30,60,37
TULTITLAN,2022-01-04,23,28,44,62,33
TULTITLAN,2022-01-05,23,20,29,73,23
TULTITLAN,2022-01-06,17,14,20,77,25
TULTITLAN,2022-01-07,21,24,26,94,40
TULTITLAN,2022-01-08,23,38,32,94,52
TULTITLAN,2022-01-09,22,48,30,86,58
TULTITLAN,2022-01-10,28,52,33,85,56
TULTITLAN,2022-01-11,31,63,28,90,51
TULTITLAN,2022-01-12,28,64,29,89,49
TULTITLAN,2022-01-13,29,61,28,89,57
TULTITLAN,2022-01-14,30,61,27,90,62
TULTITLAN,2022-01-15,36,51,17,101,72
TULTITLAN,2022-01-16,29,51,25,90,69
TULTITLAN,2022-01-17,18,30,19,90,66
TULTITLAN,2022-01-18,23,42,27,76,77
TULTITLAN,2022-01-19,27,56,38,112,62
TULTITLAN,2022-01-20,37,65,37,113,64
TULTITLAN,2022-01-21,44,64,31,93,72
TULTITLAN,2022-01-22,47,74,38,106,59
TULTITLAN,2022-01-23,47,49,22,79,62
TULTITLAN,2022-01-24,38,36,23,78,51
TULTITLAN,2022-01-25,47,38,25,98,50
TULTITLAN,2022-01-26,55,41,54,110,64
TULTITLAN,2022-01-27,56,61,48,104,62
TULTITLAN,2022-01-28,62,71,45,138,65
TULTITLAN,2022-01-29,62,82,55,154,66
TULTITLAN,2022-01-30,67,90,38,176,65
TULTITLAN,2022-01-31,71,81,38,132,65
TULTITLAN,2022-02-01,72,97,77,118,65
TULTITLAN,2022-02-02,82,117,47,145,76
TULTITLAN,2022-02-03,86,114,66,150,77
TULTITLAN,2022-02-04,85,127,81,144,74
TUXTLA,2021-08-16,20,9,NA,64,25
TUXTLA,2021-08-17,19,10,6,80,20
TUXTLA,2021-08-18,15,15,2,75,15
TUXTLA,2021-08-19,14,17,5,78,20
TUXTLA,2021-08-20,14,13,7,90,21
TUXTLA,2021-08-21,18,10,4,103,25
TUXTLA,2021-08-22,18,12,1,83,27
TUXTLA,2021-08-23,10,11,3,63,24
TUXTLA,2021-08-24,13,11,5,96,28
TUXTLA,2021-08-25,14,16,4,111,31
TUXTLA,2021-08-26,17,20,12,120,30
TUXTLA,2021-08-27,15,25,6,114,29
TUXTLA,2021-08-28,19,25,1,119,36
TUXTLA,2021-08-30,22,17,15,92,35
TUXTLA,2021-08-31,34,20,20,98,39
TUXTLA,2021-09-01,41,31,16,104,47
TUXTLA,2021-09-02,49,45,17,117,53
TUXTLA,2021-09-03,56,47,18,125,62
TUXTLA,2021-09-04,61,50,20,128,68
TUXTLA,2021-09-05,65,57,9,119,72
TUXTLA,2021-09-06,66,62,9,72,78
TUXTLA,2021-09-07,64,62,16,83,77
TUXTLA,2021-09-08,65,55,18,65,74
TUXTLA,2021-09-09,60,59,10,97,80
TUXTLA,2021-09-10,54,64,11,93,87
TUXTLA,2021-09-11,52,62,4,93,89
TUXTLA,2021-09-12,51,43,2,66,101
TUXTLA,2021-09-13,26,29,3,62,100
TUXTLA,2021-09-14,27,28,13,80,98
TUXTLA,2021-09-15,36,24,9,78,96
TUXTLA,2021-09-16,37,23,5,82,96
TUXTLA,2021-09-17,38,25,3,65,82
TUXTLA,2021-09-18,40,37,2,69,76
TUXTLA,2021-09-19,37,32,1,66,80
TUXTLA,2021-09-20,28,33,9,50,72
TUXTLA,2021-09-21,26,34,1,66,76
TUXTLA,2021-09-22,33,36,5,63,82
TUXTLA,2021-09-23,28,37,6,56,80
TUXTLA,2021-09-24,22,45,11,64,60
TUXTLA,2021-09-25,31,32,3,62,51
TUXTLA,2021-09-26,16,23,4,47,40
TUXTLA,2021-09-27,9,15,3,46,37
TUXTLA,2021-09-28,8,10,3,62,41
TUXTLA,2021-09-29,18,16,6,76,44
TUXTLA,2021-09-30,22,20,NA,71,52
TUXTLA,2021-10-01,28,14,6,60,54
TUXTLA,2021-10-02,29,17,6,53,41
TUXTLA,2021-10-03,38,19,2,36,38
TUXTLA,2021-10-04,23,11,1,31,26
TUXTLA,2021-10-05,19,11,7,28,20
TUXTLA,2021-10-06,16,13,1,35,18
TUXTLA,2021-10-07,14,7,1,34,22
TUXTLA,2021-10-08,13,4,2,29,16
TUXTLA,2021-10-09,17,11,6,47,17
TUXTLA,2021-10-10,12,8,3,36,11
TUXTLA,2021-10-11,9,6,5,31,9
TUXTLA,2021-10-12,5,5,4,40,5
TUXTLA,2021-10-13,12,4,4,48,7
TUXTLA,2021-10-14,18,6,1,51,9
TUXTLA,2021-10-15,9,4,4,45,10
TUXTLA,2021-10-16,9,6,3,40,17
TUXTLA,2021-10-17,9,7,1,28,14
TUXTLA,2021-10-18,4,5,3,26,9
TUXTLA,2021-10-19,9,6,2,35,8
TUXTLA,2021-10-20,10,3,1,41,13
TUXTLA,2021-10-21,16,1,3,53,13
TUXTLA,2021-10-22,14,5,4,53,10
TUXTLA,2021-10-23,13,6,2,50,8
TUXTLA,2021-10-24,12,4,1,36,7
TUXTLA,2021-10-25,7,1,2,40,7
TUXTLA,2021-10-26,12,5,3,64,7
TUXTLA,2021-10-27,15,6,5,57,11
TUXTLA,2021-10-28,14,10,1,69,10
TUXTLA,2021-10-29,19,8,3,56,13
TUXTLA,2021-10-30,14,7,5,81,12
TUXTLA,2021-10-31,11,5,1,73,16
TUXTLA,2021-11-01,14,5,1,45,16
TUXTLA,2021-11-02,16,4,2,37,10
TUXTLA,2021-11-03,3,5,2,26,11
TUXTLA,2021-11-04,4,13,2,33,10
TUXTLA,2021-11-05,11,10,5,35,11
TUXTLA,2021-11-06,15,12,NA,31,14
TUXTLA,2021-11-07,11,6,3,32,16
TUXTLA,2021-11-08,9,4,NA,26,7
TUXTLA,2021-11-09,9,9,9,47,11
TUXTLA,2021-11-10,17,19,3,69,19
TUXTLA,2021-11-11,16,20,7,90,23
TUXTLA,2021-11-12,19,28,1,93,21
TUXTLA,2021-11-13,21,24,3,83,27
TUXTLA,2021-11-14,22,27,NA,89,31
TUXTLA,2021-11-15,20,18,4,67,31
TUXTLA,2021-11-16,12,15,3,83,28
TUXTLA,2021-11-17,9,19,2,103,32
TUXTLA,2021-11-18,15,20,NA,71,36
TUXTLA,2021-11-19,19,27,9,84,39
TUXTLA,2021-11-20,19,31,4,88,43
TUXTLA,2021-11-21,19,28,6,60,45
TUXTLA,2021-11-22,20,26,2,53,43
TUXTLA,2021-11-23,11,23,3,66,44
TUXTLA,2021-11-24,14,18,2,72,37
TUXTLA,2021-11-25,14,16,4,80,39
TUXTLA,2021-11-26,11,12,3,86,27
TUXTLA,2021-11-27,14,17,4,96,17
TUXTLA,2021-11-28,12,15,3,117,21
TUXTLA,2021-11-29,11,14,5,98,20
TUXTLA,2021-11-30,15,13,1,95,20
TUXTLA,2021-12-01,20,11,NA,88,18
TUXTLA,2021-12-02,20,13,8,91,15
TUXTLA,2021-12-03,20,17,9,93,14
TUXTLA,2021-12-04,22,18,6,91,6
TUXTLA,2021-12-05,21,20,6,81,12
TUXTLA,2021-12-06,10,13,2,73,9
TUXTLA,2021-12-07,14,15,4,62,5
TUXTLA,2021-12-08,13,22,3,61,12
TUXTLA,2021-12-09,9,12,4,58,17
TUXTLA,2021-12-10,7,10,4,72,14
TUXTLA,2021-12-11,7,8,6,70,11
TUXTLA,2021-12-12,5,6,5,76,8
TUXTLA,2021-12-13,10,6,1,64,6
TUXTLA,2021-12-14,4,4,4,71,1
TUXTLA,2021-12-15,6,11,2,85,4
TUXTLA,2021-12-16,8,16,5,93,6
TUXTLA,2021-12-17,12,6,5,91,7
TUXTLA,2021-12-18,7,9,6,91,11
TUXTLA,2021-12-19,5,7,8,69,6
TUXTLA,2021-12-20,5,5,1,58,6
TUXTLA,2021-12-21,6,6,3,64,7
TUXTLA,2021-12-22,7,5,4,86,7
TUXTLA,2021-12-23,9,6,8,63,7
TUXTLA,2021-12-24,6,6,8,66,5
TUXTLA,2021-12-25,9,7,4,44,5
TUXTLA,2021-12-26,10,3,1,30,9
TUXTLA,2021-12-27,9,3,5,37,7
TUXTLA,2021-12-28,11,6,3,39,12
TUXTLA,2021-12-29,11,9,2,41,14
TUXTLA,2021-12-30,9,11,8,43,13
TUXTLA,2021-12-31,9,12,9,44,16
TUXTLA,2022-01-01,8,6,NA,30,14
TUXTLA,2022-01-02,5,7,6,23,11
TUXTLA,2022-01-03,7,4,1,24,9
